env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
1740000,0.9244,12.1,1.0,0.7205,12.5628,0.897,0.2935,0.0008,562.3924
1750000,0.9137,13.8,1.0,0.7123,12.7389,0.893,0.2934,0.0008,562.1382
1760000,0.9331,10.7,1.0,0.7246,12.5,0.8988,0.2939,0.0008,558.8357
1770000,0.94,9.6,1.0,0.7193,12.6263,0.8965,0.2938,0.0008,559.7576
1780000,0.9194,12.9,1.0,0.6985,12.7714,0.8863,0.2939,0.0008,560.0568
1790000,0.9112,14.2,1.0,0.6979,12.7877,0.8862,0.2941,0.0008,559.4642
1800000,0.9194,12.9,1.0,0.732,12.7551,0.9031,0.2941,0.0008,560.711
1810000,0.9056,15.1,1.0,0.7153,12.5471,0.8946,0.2943,0.0008,558.0739
1820000,0.9163,13.4,1.0,0.7091,12.8535,0.892,0.2944,0.0008,559.5582
1830000,0.9375,10.0,1.0,0.7137,12.7714,0.894,0.2947,0.0008,558.3859
1840000,0.9163,13.4,1.0,0.7044,12.7551,0.889,0.2947,0.0008,558.0462
1850000,0.9219,12.5,1.0,0.7492,12.6263,0.9116,0.2943,0.0008,556.8639
1860000,0.9069,14.9,1.0,0.674,12.4844,0.8727,0.2947,0.0008,557.6504
1870000,0.9206,12.7,1.0,0.7307,12.5471,0.9021,0.2946,0.0008,558.3043
1880000,0.9219,12.5,1.0,0.7141,12.6263,0.8939,0.2954,0.0008,557.2029
1890000,0.9181,13.1,1.0,0.7027,12.4844,0.8876,0.295,0.0008,556.2805
1900000,0.9263,11.8,1.0,0.6727,12.6263,0.8725,0.2951,0.0008,553.6716
1910000,0.9112,14.2,1.0,0.6899,12.6263,0.8813,0.2953,0.0008,553.0548
1920000,0.9319,10.9,1.0,0.7496,12.7226,0.9122,0.2951,0.0008,557.2618
1930000,0.91,14.4,1.0,0.7359,12.6743,0.9049,0.2955,0.0008,555.8707
1940000,0.9081,14.7,1.0,0.7141,12.5,0.8938,0.2956,0.0008,555.8431
1950000,0.9175,13.2,1.0,0.7256,12.6582,0.9,0.2954,0.0008,553.0529
1960000,0.9287,11.4,1.0,0.7319,12.8535,0.9036,0.2953,0.0008,552.7351
