env_steps,return,length,train/length,train/return,FPS,op-kl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
491387,,,1000,5423.8343,100.7306,,,,,,,
491500,,,,,,-18.4025,-560.5673,322.5074,-18.4025,8.1017,345.4743,1.275
492000,,,,,,-18.305,-562.9982,223.7764,-18.305,6.0059,276.8307,1.0232
492387,,,1000,5504.0463,100.7639,,,,,,,
492500,,,,,,-18.3872,-563.7081,169.9944,-18.3872,6.8732,228.0323,1.6511
493000,,,,,,-18.5714,-564.7991,182.5423,-18.5714,6.8528,281.957,1.6072
493387,,,1000,5685.7781,100.6776,,,,,,,
493500,,,,,,-18.5751,-567.729,293.0802,-18.5751,5.5618,178.4375,1.3332
494000,,,,,,-18.5817,-564.9467,274.4186,-18.5817,7.281,326.713,1.3447
494224,,,837,4594.1945,100.7456,,,,,,,
494500,,,,,,-18.7449,-559.6229,209.6063,-18.7449,5.7159,178.4689,1.4402
495000,,,,,,-18.4485,-565.4473,296.3672,-18.4485,7.6604,263.6848,1.2208
495000,5498.7196,1000.0,,,,,,,,,,
