env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
3530000,0.945,19.8,1.0,0.932,19.7628,0.9862,0.0066,0.002,648.3037
3540000,0.95,18.0,1.0,0.9323,20.0,0.988,0.0067,0.002,649.3213
3550000,0.95,18.0,1.0,0.9242,19.1571,0.977,0.0066,0.002,648.9862
3560000,0.9528,17.0,1.0,0.9386,18.8679,0.9906,0.0069,0.002,645.7957
3570000,0.9492,18.3,1.0,0.9293,18.7617,0.9812,0.0066,0.002,649.0313
3580000,0.9511,17.6,1.0,0.9304,19.6078,0.9843,0.0064,0.002,648.8328
3590000,0.9475,18.9,1.0,0.9361,19.0114,0.9886,0.0069,0.002,648.5769
3600000,0.9586,14.9,1.0,0.9339,19.5695,0.9863,0.0069,0.0019,649.2257
3610000,0.9467,19.2,1.0,0.9315,19.2308,0.9846,0.0068,0.002,650.1366
3620000,0.9494,18.2,1.0,0.9339,19.084,0.9866,0.0065,0.0019,651.2375
3630000,0.9528,17.0,1.0,0.935,19.305,0.9884,0.0067,0.0019,649.2835
3640000,0.9425,20.7,1.0,0.9326,20.0803,0.988,0.0068,0.002,650.6334
3650000,0.9542,16.5,1.0,0.9391,19.1939,0.9923,0.0068,0.0019,653.2238
3660000,0.9539,16.6,1.0,0.9358,19.084,0.9885,0.0068,0.0019,649.3975
3670000,0.9536,16.7,1.0,0.939,19.2678,0.9923,0.007,0.0019,650.5451
3680000,0.9458,19.5,1.0,0.934,19.084,0.9866,0.0069,0.0019,648.4304
3690000,0.9542,16.5,1.0,0.933,18.8679,0.9849,0.0068,0.0019,649.6121
3700000,0.95,18.0,1.0,0.9415,19.0476,0.9943,0.0068,0.0018,649.17
3710000,0.955,16.2,1.0,0.9288,19.0114,0.981,0.0069,0.0018,649.0157
3720000,0.95,18.0,1.0,0.9448,18.5529,0.9963,0.007,0.0018,648.4614
3730000,0.9514,17.5,1.0,0.9352,19.2678,0.9884,0.007,0.0018,648.3357
3740000,0.9558,15.9,1.0,0.934,19.0476,0.9867,0.0072,0.0018,648.044
3750000,0.8592,47.1,0.9,0.933,18.8679,0.9849,0.0071,0.0018,648.8404
3760000,0.9511,17.6,1.0,0.9387,19.6078,0.9922,0.0071,0.0018,649.0756
3770000,0.945,19.8,1.0,0.9414,19.6464,0.9961,0.0069,0.0018,649.453
3780000,0.9431,20.5,1.0,0.9359,19.6078,0.9902,0.007,0.0018,650.9149
3790000,0.9483,18.6,1.0,0.9391,19.4175,0.9922,0.0069,0.0018,652.3008
3800000,0.9478,18.8,1.0,0.9334,19.4175,0.9864,0.0073,0.0018,649.7157
3810000,0.9558,15.9,1.0,0.9246,19.0476,0.9771,0.0072,0.0017,650.3117
3820000,0.9503,17.9,1.0,0.93,19.1205,0.9828,0.0072,0.0018,650.9742
3830000,0.9289,25.6,1.0,0.9352,19.2678,0.9884,0.0071,0.0017,652.8162
3840000,0.9556,16.0,1.0,0.9361,19.0114,0.9886,0.0071,0.0017,650.0625
3850000,0.9533,16.8,1.0,0.942,18.8679,0.9943,0.0071,0.0017,650.2709
3860000,0.9528,17.0,1.0,0.9372,19.2678,0.9904,0.0072,0.0017,650.4293
3870000,0.9525,17.1,1.0,0.926,19.1939,0.9789,0.0074,0.0017,649.7803
3880000,0.9583,15.0,1.0,0.9418,19.3424,0.9942,0.0072,0.0016,649.0751
3890000,0.9511,17.6,1.0,0.9358,19.084,0.9885,0.0072,0.0016,648.5646
3900000,0.9508,17.7,1.0,0.9405,18.8324,0.9925,0.007,0.0016,650.434
3910000,0.9542,16.5,1.0,0.9384,18.8324,0.9906,0.0074,0.0016,649.9101
3920000,0.8511,50.0,0.9,0.9322,18.5185,0.9833,0.0071,0.0016,650.6671
3930000,0.9547,16.3,1.0,0.9318,19.1939,0.9846,0.0072,0.0016,649.0632
3940000,0.9436,20.3,1.0,0.9355,19.1571,0.9885,0.007,0.0016,647.9868
3950000,0.9547,16.3,1.0,0.9355,19.1939,0.9885,0.007,0.0016,649.0579
3960000,0.9522,17.2,1.0,0.9291,20.0,0.984,0.0071,0.0016,649.6632
3970000,0.9136,31.1,1.0,0.9305,19.1205,0.9828,0.0072,0.0015,648.6375
3980000,0.9514,17.5,1.0,0.9294,19.8413,0.9841,0.0074,0.0016,650.7437
3990000,0.9428,20.6,1.0,0.9332,19.3424,0.9865,0.0072,0.0015,649.1371
4000000,0.9378,22.4,1.0,0.9264,21.2766,0.9851,0.0074,0.0016,652.8594
