env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
1650000,0.964,10.0,1.0,0.9622,10.5042,1.0,0.0044,0.0007,728.7798
1660000,0.9611,10.8,1.0,0.9619,10.5932,1.0,0.0044,0.0007,728.1647
1670000,0.9644,9.9,1.0,0.9617,10.6383,1.0,0.0044,0.0007,724.9379
1680000,0.9665,9.3,1.0,0.9625,10.4167,1.0,0.0044,0.0007,727.5921
1690000,0.9669,9.2,1.0,0.9613,10.7296,1.0,0.0044,0.0007,729.2924
1700000,0.9683,8.8,1.0,0.962,10.5485,1.0,0.0044,0.0007,728.434
1710000,0.9658,9.5,1.0,0.9618,10.627,1.0,0.0044,0.0007,727.8225
1720000,0.9665,9.3,1.0,0.9617,10.6496,1.0,0.0044,0.0007,726.6769
1730000,0.9669,9.2,1.0,0.9618,10.6157,1.0,0.0044,0.0007,717.9477
1740000,0.9669,9.2,1.0,0.962,10.5597,1.0,0.0043,0.0006,730.5915
1750000,0.964,10.0,1.0,0.962,10.5708,1.0,0.0043,0.0006,723.7258
1760000,0.9644,9.9,1.0,0.9618,10.6045,1.0,0.0044,0.0006,724.73
1770000,0.9676,9.0,1.0,0.9622,10.4932,1.0,0.0043,0.0006,725.1455
1780000,0.9654,9.6,1.0,0.962,10.5708,1.0,0.0043,0.0006,723.658
1790000,0.9633,10.2,1.0,0.9618,10.5932,1.0,0.0043,0.0006,725.1985
1800000,0.9654,9.6,1.0,0.9621,10.5152,1.0,0.0043,0.0006,724.8967
1810000,0.9662,9.4,1.0,0.9621,10.5374,1.0,0.0043,0.0006,722.9105
1820000,0.9608,10.9,1.0,0.9621,10.5374,1.0,0.0043,0.0006,716.8228
1830000,0.9658,9.5,1.0,0.9619,10.5708,1.0,0.0043,0.0006,719.6028
1840000,0.9618,10.6,1.0,0.9621,10.5263,1.0,0.0043,0.0006,722.5408
1850000,0.9683,8.8,1.0,0.962,10.5485,1.0,0.0042,0.0006,717.6079
1860000,0.9644,9.9,1.0,0.9616,10.661,1.0,0.0042,0.0006,715.2223
1870000,0.9672,9.1,1.0,0.9619,10.582,1.0,0.0042,0.0006,723.3054
1880000,0.9665,9.3,1.0,0.9623,10.4603,1.0,0.0042,0.0006,721.7115
1890000,0.9626,10.4,1.0,0.9618,10.6157,1.0,0.0042,0.0006,720.6366
1900000,0.9654,9.6,1.0,0.9625,10.4275,1.0,0.0042,0.0006,718.9247
1910000,0.9633,10.2,1.0,0.9625,10.4275,1.0,0.0042,0.0006,719.9538
1920000,0.9647,9.8,1.0,0.9623,10.4603,1.0,0.0042,0.0006,720.3565
1930000,0.9647,9.8,1.0,0.9614,10.7066,1.0,0.0042,0.0006,714.5528
1940000,0.964,10.0,1.0,0.9617,10.627,1.0,0.0042,0.0006,721.185
1950000,0.9644,9.9,1.0,0.9623,10.4603,1.0,0.0042,0.0006,720.2915
1960000,0.9629,10.3,1.0,0.9618,10.6157,1.0,0.0042,0.0006,720.9693
1970000,0.9658,9.5,1.0,0.9617,10.6383,1.0,0.0042,0.0006,716.5631
1980000,0.9644,9.9,1.0,0.9617,10.6383,1.0,0.0042,0.0006,711.9407
1990000,0.9701,8.3,1.0,0.9621,10.5263,1.0,0.0042,0.0006,709.7252
2000000,0.9536,12.9,1.0,0.9625,10.4275,1.0,0.0042,0.0006,713.45
2010000,0.9644,9.9,1.0,0.9622,10.4932,1.0,0.0042,0.0006,715.8056
2020000,0.9654,9.6,1.0,0.962,10.5597,1.0,0.0041,0.0006,714.3949
2030000,0.9651,9.7,1.0,0.9625,10.4058,1.0,0.0042,0.0006,707.8446
2040000,0.9636,10.1,1.0,0.9624,10.4384,1.0,0.0041,0.0006,708.2798
2050000,0.9658,9.5,1.0,0.9624,10.4493,1.0,0.0041,0.0006,708.8959
2060000,0.964,10.0,1.0,0.9624,10.4493,1.0,0.0041,0.0006,708.4991
2070000,0.9626,10.4,1.0,0.9621,10.5374,1.0,0.0041,0.0006,701.3515
2080000,0.9651,9.7,1.0,0.9619,10.5708,1.0,0.0041,0.0006,703.4881
2090000,0.968,8.9,1.0,0.9621,10.5374,1.0,0.0041,0.0006,702.1024
2100000,0.968,8.9,1.0,0.962,10.5597,1.0,0.0041,0.0006,701.9263
2110000,0.9654,9.6,1.0,0.9617,10.6383,1.0,0.0041,0.0006,703.6329
2120000,0.9669,9.2,1.0,0.9618,10.5932,1.0,0.0041,0.0006,705.6679
2130000,0.9647,9.8,1.0,0.9624,10.4603,1.0,0.0041,0.0006,693.659
2140000,0.9636,10.1,1.0,0.9619,10.582,1.0,0.0041,0.0006,701.4309
2150000,0.9651,9.7,1.0,0.9625,10.4167,1.0,0.0041,0.0006,696.4218
2160000,0.964,10.0,1.0,0.9622,10.5042,1.0,0.0041,0.0006,694.3278
2170000,0.9644,9.9,1.0,0.9623,10.4603,1.0,0.0041,0.0005,694.2674
2180000,0.9622,10.5,1.0,0.9624,10.4493,1.0,0.004,0.0005,689.1546
