env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
18599,,,31,8.1223,82.2103,,,,,,,,,,
18612,,,13,-4.9044,80.2455,,,,,,,,,,
18667,,,55,34.8901,81.7793,,,,,,,,,,
18676,,,9,-3.5257,86.2962,,,,,,,,,,
18707,,,31,8.3239,86.7003,,,,,,,,,,
18730,,,23,1.8335,82.5726,,,,,,,,,,
18758,,,28,6.2615,80.6709,,,,,,,,,,
18769,,,11,-2.2573,80.8202,,,,,,,,,,
18798,,,29,4.2109,80.6178,,,,,,,,,,
18977,,,179,286.9905,79.9349,,,,,,,,,,
18988,,,11,-3.8935,80.1956,,,,,,,,,,
19000,,,,,,1.1873,1.337,0.4702,-362.3655,38.5935,1.2817,-0.4488,352.6123,7491.21,12.8175
19009,,,21,0.1539,77.31,,,,,,,,,,
19130,,,121,154.6369,79.8882,,,,,,,,,,
19138,,,8,-5.3334,78.0292,,,,,,,,,,
19150,,,12,-3.4622,80.1524,,,,,,,,,,
19168,,,18,-4.1911,80.2887,,,,,,,,,,
19184,,,16,-4.0329,80.4414,,,,,,,,,,
19193,,,9,-6.5428,80.3483,,,,,,,,,,
19206,,,13,-2.1358,80.8175,,,,,,,,,,
19226,,,20,-6.213,80.5003,,,,,,,,,,
19321,,,95,193.8974,79.7629,,,,,,,,,,
19353,,,32,8.6416,80.8821,,,,,,,,,,
19361,,,8,-3.9466,81.2145,,,,,,,,,,
19374,,,13,-7.6483,80.5695,,,,,,,,,,
19382,,,8,-3.2465,80.7286,,,,,,,,,,
19411,,,29,5.6629,79.054,,,,,,,,,,
19418,,,7,-5.6358,80.7858,,,,,,,,,,
19452,,,34,11.4893,78.4371,,,,,,,,,,
19458,,,6,-5.265,80.1375,,,,,,,,,,
19500,,,,,,1.1912,1.3268,0.4623,-374.1755,37.7872,1.1765,-0.4399,551.5945,5719.0693,17.6775
19553,,,95,22.5347,79.7793,,,,,,,,,,
19576,,,23,-1.7744,79.7707,,,,,,,,,,
19593,,,17,-5.2873,84.3174,,,,,,,,,,
19606,,,13,-4.2859,86.3192,,,,,,,,,,
19616,,,10,-5.4457,87.283,,,,,,,,,,
19649,,,33,4.4188,87.2003,,,,,,,,,,
19672,,,23,2.8199,87.0201,,,,,,,,,,
19681,,,9,-5.8624,86.858,,,,,,,,,,
19736,,,55,35.4547,87.0022,,,,,,,,,,
19744,,,8,-5.0192,86.5008,,,,,,,,,,
19786,,,42,41.114,86.7755,,,,,,,,,,
19796,,,10,-5.6496,86.7802,,,,,,,,,,
19807,,,11,-2.8351,86.8051,,,,,,,,,,
19835,,,28,11.2236,86.9852,,,,,,,,,,
19860,,,25,4.2175,86.8268,,,,,,,,,,
19873,,,13,-6.3979,87.3608,,,,,,,,,,
19921,,,48,32.1687,86.8776,,,,,,,,,,
19982,,,61,73.44,86.8936,,,,,,,,,,
19996,,,14,-5.2562,86.7616,,,,,,,,,,
20000,,,,,,1.1588,1.2443,0.4514,-385.5565,33.7995,1.0639,-0.4426,480.1478,7558.5146,16.6427
20000,19.7894,80.6,,,,,,,,,,,,,
20010,,,14,-7.3398,42.3082,,,,,,,,,,
20030,,,20,-4.1035,83.9074,,,,,,,,,,
20041,,,11,-6.1226,80.8512,,,,,,,,,,
20160,,,119,226.1942,79.3984,,,,,,,,,,
20192,,,32,14.6269,80.1327,,,,,,,,,,
20198,,,6,-3.097,81.1921,,,,,,,,,,
20204,,,6,-4.4065,80.3204,,,,,,,,,,
20246,,,42,39.7054,79.7498,,,,,,,,,,
20252,,,6,-4.9106,75.6621,,,,,,,,,,
20261,,,9,-5.0045,80.0519,,,,,,,,,,
20338,,,77,148.3249,79.1169,,,,,,,,,,
20346,,,8,-5.2198,78.8562,,,,,,,,,,
20354,,,8,-5.081,80.4711,,,,,,,,,,
20365,,,11,-6.0284,77.2912,,,,,,,,,,
20432,,,67,43.3983,80.5896,,,,,,,,,,
20461,,,29,8.3975,80.5525,,,,,,,,,,
20470,,,9,-4.3393,79.3504,,,,,,,,,,
20485,,,15,-7.1115,79.8812,,,,,,,,,,
20494,,,9,-6.2752,80.5418,,,,,,,,,,
20500,,,,,,1.1854,1.2969,0.446,-401.8744,38.5265,1.0319,-0.4306,449.1075,6396.6592,17.7294
20584,,,90,169.7655,79.9779,,,,,,,,,,
20611,,,27,5.9032,78.5021,,,,,,,,,,
20626,,,15,-4.4396,79.3021,,,,,,,,,,
20634,,,8,-5.0843,80.5489,,,,,,,,,,
20642,,,8,-7.7172,80.056,,,,,,,,,,
20650,,,8,-4.0293,80.0094,,,,,,,,,,
20659,,,9,-6.1238,79.6132,,,,,,,,,,
20716,,,57,68.0464,80.1548,,,,,,,,,,
20723,,,7,-5.5264,75.6736,,,,,,,,,,
20735,,,12,-5.9189,75.1627,,,,,,,,,,
20742,,,7,-4.7681,80.6783,,,,,,,,,,
20766,,,24,1.9057,78.8112,,,,,,,,,,
20790,,,24,5.2419,80.4397,,,,,,,,,,
