env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
37000,,,,,,2.4928,0.9477,0.5691,-984.0677,74.8321,1.6684,-0.5699,26082.6016,47015.2422,41.1855
37500,,,,,,2.5112,0.9113,0.5549,-1015.7098,71.4416,1.8107,-0.5368,23882.1953,44114.1172,35.7712
37890,,,1000,-1101.6824,32.7558,,,,,,,,,,
37923,,,33,-24.2949,32.9718,,,,,,,,,,
37944,,,21,-14.0633,32.8546,,,,,,,,,,
38000,,,,,,2.5629,0.9605,0.5647,-1085.1609,107.9112,1.8078,-0.545,20227.3242,48400.9961,43.8745
38010,,,66,-74.996,32.6888,,,,,,,,,,
38500,,,,,,2.5416,0.9562,0.6151,-1192.8528,77.8346,1.668,-0.5851,28911.9258,60598.8438,33.9418
39000,,,,,,2.6616,0.934,0.6011,-1218.6143,106.8997,2.0023,-0.5596,29399.125,86672.2266,48.066
39010,,,1000,-1141.1452,32.7802,,,,,,,,,,
39497,,,487,-329.2108,32.5295,,,,,,,,,,
39500,,,,,,2.5489,0.9269,0.5821,-1223.4478,78.021,1.8769,-0.5568,28668.8867,59556.0273,42.0259
40000,,,,,,2.6203,0.9451,0.5847,-1327.8087,91.6311,1.9726,-0.5594,48389.8359,71982.3047,31.355
40000,-79.7769,250.0,,,,,,,,,,,,,
40497,,,1000,-1142.9061,31.5219,,,,,,,,,,
40500,,,,,,2.5907,0.9456,0.5861,-1467.557,109.3965,1.8746,-0.5634,26986.7969,61263.3594,45.7913
40534,,,37,-51.6947,32.9327,,,,,,,,,,
40745,,,211,-214.8418,32.6764,,,,,,,,,,
40874,,,129,-165.3001,32.6745,,,,,,,,,,
41000,,,,,,2.6422,1.0127,0.6068,-1570.6777,114.1344,1.8898,-0.589,45708.418,96641.9297,42.7516
41063,,,189,-154.789,32.6317,,,,,,,,,,
41086,,,23,-14.044,32.5652,,,,,,,,,,
41500,,,,,,2.6214,0.902,0.6035,-1691.9813,129.1614,1.9578,-0.5951,59154.4688,126757.3516,64.1904
42000,,,,,,2.5627,0.9509,0.5853,-1671.9034,118.923,1.8344,-0.5694,43425.2656,121033.4531,69.6399
42086,,,1000,-938.7912,32.563,,,,,,,,,,
42106,,,20,-18.182,32.4637,,,,,,,,,,
42140,,,34,-37.0481,32.4331,,,,,,,,,,
42262,,,122,-163.1163,32.5864,,,,,,,,,,
42500,,,,,,2.6102,0.9974,0.6169,-1733.5679,118.9918,1.8254,-0.5912,65789.0391,145724.9531,43.7369
43000,,,,,,2.646,0.9816,0.6076,-1822.8741,108.4743,1.9362,-0.5727,53639.3672,87419.5234,52.686
