env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
464785,,,69,-114.8059,15.7714,,,,,,,,,,,
464895,,,110,-115.8376,15.2811,,,,,,,,,,,
464960,,,65,-107.9425,16.1849,,,,,,,,,,,
465000,,,,,,50,50,10,93.0117,-7695.9824,417.0337,2.6678,-2.0353,827027.0,1055911.125,363.2893
465000,-139.0751,869.6,,,,,,,,,,,,,,
465043,,,83,-109.4177,9.3833,,,,,,,,,,,
465182,,,139,-147.726,15.2131,,,,,,,,,,,
465283,,,101,-112.5541,15.2148,,,,,,,,,,,
465500,,,,,,50,49,10,103.0777,-7606.6025,799.3483,24.3915,-1.3132,5202232.0,17143016.0,644.7209
466000,,,,,,50,35,7,174.8571,-8570.0684,1041.2236,75.102,-2.741,621460.625,1062742.0,285.058
466500,,,,,,50,45,9,120.1682,-8400.3516,304.6876,4.1953,-2.6028,2016511.875,2362091.5,868.151
466883,,,1600,-161.0564,15.4809,,,,,,,,,,,
467000,,,,,,50,49,10,100.7976,-8663.4453,459.1331,22.8596,-1.8158,549310.375,2719640.75,324.0488
467006,,,123,-142.564,15.175,,,,,,,,,,,
467100,,,94,-138.2087,15.1974,,,,,,,,,,,
467500,,,,,,50,38,7,146.344,-8606.585,176.9741,28.5343,-2.8383,881585.8125,1608709.25,393.0426
468000,,,,,,50,46,8,113.2806,-9638.0312,558.6437,3.9393,-2.2332,1235778.0,2913650.25,268.7741
468500,,,,,,50,43,9,126.2365,-9002.4502,594.4879,27.458,-2.1679,3544108.5,17635148.0,747.3939
468700,,,1600,-146.8908,15.4679,,,,,,,,,,,
468949,,,249,-121.918,15.5266,,,,,,,,,,,
469000,,,,,,50,38,8,146.9303,-9679.4189,203.9765,53.6238,-2.6652,1467235.125,2189070.25,682.7227
469009,,,60,-109.4244,16.2434,,,,,,,,,,,
469080,,,71,-122.8509,15.4399,,,,,,,,,,,
469164,,,84,-106.1305,15.2927,,,,,,,,,,,
469297,,,133,-131.2233,15.2142,,,,,,,,,,,
469351,,,54,-109.8568,15.2987,,,,,,,,,,,
469439,,,88,-112.9347,15.4788,,,,,,,,,,,
469500,,,,,,50,50,10,85.5707,-10721.4434,613.3376,1.9281,-2.3928,3120477.5,4416712.5,494.9196
470000,,,,,,50,41,8,145.5592,-11013.9375,682.0627,7.3888,-3.1473,1772714.75,4105689.0,978.2791
470000,-109.652,57.4,,,,,,,,,,,,,,
470500,,,,,,50,47,9,122.4898,-11598.3604,1697.0771,5.7508,-2.9946,1870263.0,2503904.75,1495.9548
471000,,,,,,50,47,10,112.2092,-12174.7725,421.383,29.6822,-2.6583,2371829.0,2067386.0,345.5779
471039,,,1600,-124.9325,15.6884,,,,,,,,,,,
471107,,,68,-110.021,15.2929,,,,,,,,,,,
471169,,,62,-107.5512,15.2809,,,,,,,,,,,
471241,,,72,-107.6963,15.9919,,,,,,,,,,,
471308,,,67,-108.8832,15.629,,,,,,,,,,,
471382,,,74,-107.7411,15.301,,,,,,,,,,,
471500,,,,,,50,43,9,128.4544,-11823.1904,428.3221,48.0282,-2.9808,2026565.5,3151999.0,370.0004
471514,,,132,-110.8273,15.8887,,,,,,,,,,,
471583,,,69,-108.1573,16.2043,,,,,,,,,,,
471662,,,79,-115.9379,16.1099,,,,,,,,,,,
471734,,,72,-108.8812,14.9309,,,,,,,,,,,
471822,,,88,-107.9799,15.4507,,,,,,,,,,,
471883,,,61,-123.7433,15.2393,,,,,,,,,,,
471931,,,48,-115.2619,15.2544,,,,,,,,,,,
471988,,,57,-110.5134,15.3112,,,,,,,,,,,
472000,,,,,,50,47,11,109.3002,-12341.1045,426.3014,5.1509,-3.683,1598994.25,2169757.25,553.2763
472500,,,,,,50,48,12,100.5503,-13030.6406,500.392,29.0838,-3.8946,2295063.5,2481122.5,378.3912
473000,,,,,,50,43,9,128.2491,-13160.5908,577.2706,46.2911,-2.3842,1057189.625,1307735.0,678.4745
473500,,,,,,50,45,8,120.8887,-12964.9785,385.2827,26.9587,-2.2851,740238.25,1577209.0,376.4301
473588,,,1600,-129.8037,15.1448,,,,,,,,,,,
473650,,,62,-108.6592,15.1959,,,,,,,,,,,
473697,,,47,-106.6803,15.2758,,,,,,,,,,,
473752,,,55,-108.9083,15.2828,,,,,,,,,,,
473822,,,70,-115.3023,15.2188,,,,,,,,,,,
473901,,,79,-116.6438,15.2126,,,,,,,,,,,
473976,,,75,-115.0115,15.1671,,,,,,,,,,,
474000,,,,,,50,50,10,96.6638,-13814.7949,515.0027,3.9646,-2.4748,2874877.25,4374836.5,538.5465
474031,,,55,-107.4528,15.8413,,,,,,,,,,,
474179,,,148,-135.5058,15.8619,,,,,,,,,,,
474256,,,77,-102.3431,16.0845,,,,,,,,,,,
474375,,,119,-114.3969,15.9171,,,,,,,,,,,
474448,,,73,-110.8027,16.2603,,,,,,,,,,,
474500,,,,,,50,46,9,117.615,-14597.2832,694.1282,28.8594,-2.6764,3118476.0,4676621.0,348.2657
474573,,,125,-109.9537,16.0213,,,,,,,,,,,
474620,,,47,-110.1305,16.2714,,,,,,,,,,,
474685,,,65,-110.0583,16.2709,,,,,,,,,,,
474759,,,74,-116.3369,15.5058,,,,,,,,,,,
474856,,,97,-105.9049,15.2054,,,,,,,,,,,
474964,,,108,-105.5614,15.3692,,,,,,,,,,,
475000,,,,,,50,44,9,133.1934,-14718.7588,401.2764,26.3004,-2.5879,3462996.75,6317407.5,725.7714
475000,-114.7532,312.8,,,,,,,,,,,,,,
475101,,,137,-106.3584,13.2205,,,,,,,,,,,
475177,,,76,-119.1537,15.1356,,,,,,,,,,,
475265,,,88,-115.5442,15.1765,,,,,,,,,,,
475324,,,59,-112.2598,15.252,,,,,,,,,,,
475388,,,64,-111.6578,14.9838,,,,,,,,,,,
475461,,,73,-114.0571,15.1587,,,,,,,,,,,
475500,,,,,,50,48,10,103.1328,-14926.748,421.6245,4.0478,-2.4657,1835669.375,3049152.0,512.6479
475511,,,50,-108.3759,15.2659,,,,,,,,,,,
475578,,,67,-115.1947,15.2477,,,,,,,,,,,
475636,,,58,-109.8081,15.1914,,,,,,,,,,,
475701,,,65,-109.5465,15.1967,,,,,,,,,,,
475811,,,110,-113.7508,15.2021,,,,,,,,,,,
475892,,,81,-109.2695,15.2105,,,,,,,,,,,
476000,,,,,,50,39,8,153.2221,-15605.5283,1833.9854,28.9134,-4.2331,9614558.0,47449904.0,722.9583
476018,,,126,-111.9576,15.4941,,,,,,,,,,,
476095,,,77,-112.4946,16.0637,,,,,,,,,,,
476252,,,157,-119.0167,15.2761,,,,,,,,,,,
476500,,,,,,50,50,11,99.6775,-15591.2441,937.2218,25.787,-2.5805,2623823.25,3565716.75,520.2883
477000,,,,,,50,37,7,152.8517,-16681.3125,854.9864,31.1532,-3.4827,3870494.0,3501399.25,812.3972
477500,,,,,,50,50,12,91.9513,-16303.8096,805.2286,4.5672,-2.983,5027412.0,3879624.0,653.6246
477673,,,1421,-226.4245,15.4391,,,,,,,,,,,
477849,,,176,-140.3275,15.2762,,,,,,,,,,,
478000,,,,,,50,50,11,95.5959,-16849.334,950.1974,4.3715,-3.4166,5917537.5,25603296.0,424.2914
478500,,,,,,50,42,8,133.0465,-17847.2676,860.7238,11.4365,-6.3995,3434781.25,10290533.0,1633.9526
479000,,,,,,50,46,9,115.9497,-18208.3516,1085.8237,27.7587,-2.9457,16546456.0,36986888.0,1416.7881
479449,,,1600,-135.4153,15.4874,,,,,,,,,,,
479500,,,,,,50,42,9,142.8207,-17789.5566,1011.66,51.9247,-3.3571,5884671.5,8673868.0,625.8372
479502,,,53,-112.0433,15.5532,,,,,,,,,,,
479568,,,66,-116.5875,16.268,,,,,,,,,,,
479631,,,63,-108.8652,15.421,,,,,,,,,,,
479695,,,64,-115.5234,15.0363,,,,,,,,,,,
479745,,,50,-105.7977,15.1198,,,,,,,,,,,
479819,,,74,-114.2009,15.8124,,,,,,,,,,,
479886,,,67,-115.0123,15.7203,,,,,,,,,,,
480000,,,,,,50,50,10,98.1892,-18390.6309,452.7317,3.7172,-2.6084,2783818.75,4560262.5,1234.2537
480000,-96.6392,1173.1,,,,,,,,,,,,,,
480361,,,475,-158.7895,13.3627,,,,,,,,,,,
480439,,,78,-118.7374,15.195,,,,,,,,,,,
480500,,,,,,50,48,10,106.5176,-17682.459,3173.041,5.1426,-3.0701,2054116.75,9389492.0,1034.5388
480537,,,98,-120.7803,15.3938,,,,,,,,,,,
480613,,,76,-116.2464,15.429,,,,,,,,,,,
481000,,,,,,50,47,9,117.4544,-17692.0352,522.6946,26.1181,-3.0238,21930078.0,82087280.0,871.2974
481500,,,,,,50,48,10,119.0348,-19360.8379,1958.1615,6.2082,-3.6524,5622017.0,6522739.5,4312.8877
482000,,,,,,50,48,10,104.1935,-20044.0,892.4521,32.809,-3.1493,6162163.0,5552396.0,767.3953
482213,,,1600,-123.3618,15.5633,,,,,,,,,,,
482311,,,98,-124.8762,15.5244,,,,,,,,,,,
482370,,,59,-116.1986,15.6043,,,,,,,,,,,
482433,,,63,-123.9857,14.9941,,,,,,,,,,,
482472,,,39,-107.4741,14.6741,,,,,,,,,,,
482500,,,,,,50,50,11,93.092,-20431.998,693.2416,6.4791,-2.551,3297317.0,9570809.0,586.142
482504,,,32,-111.7167,15.0429,,,,,,,,,,,
482586,,,82,-114.5027,15.1086,,,,,,,,,,,
482647,,,61,-118.1301,15.1215,,,,,,,,,,,
482747,,,100,-117.5784,15.0635,,,,,,,,,,,
482819,,,72,-115.2071,15.6569,,,,,,,,,,,
483000,,,,,,50,48,9,110.7314,-21401.5059,2383.6821,25.717,-3.0225,2148317.25,5410580.5,1528.6448
483149,,,330,-151.5501,15.9137,,,,,,,,,,,
483191,,,42,-116.112,15.2383,,,,,,,,,,,
483233,,,42,-108.4572,15.2293,,,,,,,,,,,
483306,,,73,-116.8418,15.1759,,,,,,,,,,,
483346,,,40,-111.4355,15.2267,,,,,,,,,,,
483401,,,55,-112.5554,14.9199,,,,,,,,,,,
483472,,,71,-118.9624,15.2041,,,,,,,,,,,
483500,,,,,,50,44,9,133.2866,-23014.8223,849.0429,8.2208,-3.2343,2955497.5,8148416.0,852.6898
483527,,,55,-112.7016,15.2172,,,,,,,,,,,
483591,,,64,-111.2775,15.2144,,,,,,,,,,,
483664,,,73,-114.5008,15.1181,,,,,,,,,,,
483767,,,103,-117.7704,15.4202,,,,,,,,,,,
483826,,,59,-112.814,16.2035,,,,,,,,,,,
483894,,,68,-108.5534,16.1991,,,,,,,,,,,
483975,,,81,-111.2718,16.1708,,,,,,,,,,,
484000,,,,,,50,45,10,117.7203,-19753.166,5161.6846,88.3864,-18.5669,7734237.0,12047676.0,796.3671
484034,,,59,-107.6448,15.683,,,,,,,,,,,
484089,,,55,-105.4244,15.1089,,,,,,,,,,,
484145,,,56,-106.3138,15.039,,,,,,,,,,,
484195,,,50,-112.2888,15.0696,,,,,,,,,,,
484253,,,58,-108.4216,15.0715,,,,,,,,,,,
484311,,,58,-108.0679,15.0731,,,,,,,,,,,
484359,,,48,-107.9526,15.1462,,,,,,,,,,,
484434,,,75,-111.5552,14.8245,,,,,,,,,,,
484500,,,,,,50,45,9,137.8538,-20752.7324,380.6136,77.9262,-3.022,7632432.0,10043022.0,1832.3407
484506,,,72,-115.0874,14.9177,,,,,,,,,,,
484572,,,66,-116.9895,15.1469,,,,,,,,,,,
484624,,,52,-111.1308,15.8303,,,,,,,,,,,
484671,,,47,-112.3779,15.7053,,,,,,,,,,,
484752,,,81,-116.5974,15.371,,,,,,,,,,,
484804,,,52,-110.4939,15.9057,,,,,,,,,,,
484856,,,52,-117.0294,15.1066,,,,,,,,,,,
484912,,,56,-114.2297,14.2817,,,,,,,,,,,
484965,,,53,-110.7046,15.1924,,,,,,,,,,,
485000,,,,,,50,50,12,98.8176,-20822.4355,1013.6282,4.2902,-3.3173,17361300.0,77224752.0,335.0808
485000,-119.1216,204.0,,,,,,,,,,,,,,
485009,,,44,-115.5176,11.5417,,,,,,,,,,,
485054,,,45,-122.8546,15.2516,,,,,,,,,,,
485252,,,198,-144.0744,15.2113,,,,,,,,,,,
485293,,,41,-113.2105,15.1526,,,,,,,,,,,
485362,,,69,-117.453,15.2094,,,,,,,,,,,
485423,,,61,-115.9672,15.1731,,,,,,,,,,,
485493,,,70,-112.2552,15.128,,,,,,,,,,,
485500,,,,,,50,47,9,119.0821,-21668.2168,1846.1722,29.4205,-4.3017,9591368.0,46508728.0,1735.9736
485555,,,62,-117.0469,15.0803,,,,,,,,,,,
485644,,,89,-123.2913,15.2139,,,,,,,,,,,
485685,,,41,-117.8242,15.3077,,,,,,,,,,,
486000,,,,,,50,44,9,126.2651,-22607.8887,686.0601,28.0135,-3.5332,3774400.5,15016266.0,844.4793
486500,,,,,,50,50,12,98.3583,-22891.9238,982.2819,7.1054,-3.6182,6768908.5,7803739.5,583.5026
487000,,,,,,50,45,9,121.6911,-22028.5293,1728.1827,31.7211,-3.736,6585555.0,10327654.0,2096.6987
487285,,,1600,-129.0956,15.4734,,,,,,,,,,,
487364,,,79,-131.2142,16.1437,,,,,,,,,,,
487465,,,101,-136.2535,16.1722,,,,,,,,,,,
487500,,,,,,50,50,11,98.9803,-23020.2695,1511.0944,5.3755,-3.3754,3939640.25,4429774.0,699.157
487512,,,47,-119.9326,16.1682,,,,,,,,,,,
487751,,,239,-144.9742,15.3663,,,,,,,,,,,
487808,,,57,-113.4584,15.3508,,,,,,,,,,,
488000,,,,,,50,50,13,87.6176,-24504.1426,856.3245,4.1663,-3.0107,4738731.0,5518788.5,2100.4482
488500,,,,,,50,46,10,123.2837,-25026.1133,4129.9805,64.8227,-18.0093,2728596.0,6512438.5,2333.219
489000,,,,,,50,47,10,116.2236,-25885.0371,1031.7865,7.0592,-3.4694,4910936.5,7184514.0,1759.1884
489408,,,1600,-115.2768,15.4532,,,,,,,,,,,
489500,,,,,,50,42,8,148.9432,-24771.7207,2004.5013,77.8309,-4.1342,8591732.0,21745244.0,1312.6709
490000,,,,,,50,50,11,92.7182,-26314.082,629.1611,5.6262,-3.1809,10812158.0,13233952.0,3468.1057
490000,-141.8312,1449.4,,,,,,,,,,,,,,
490500,,,,,,50,47,9,126.2519,-27238.7168,1294.6658,7.5208,-3.9511,5772014.5,6925776.0,888.1784
491000,,,,,,50,49,10,104.2959,-25827.3613,1909.4463,29.1175,-3.5535,4539233.0,8739236.0,855.7835
491008,,,1600,-140.2478,14.8604,,,,,,,,,,,
491500,,,,,,50,46,10,117.2086,-26760.75,8177.4595,28.272,-3.9885,5990932.0,25006110.0,2470.1594
492000,,,,,,50,50,11,99.2945,-27107.9004,880.3987,6.2391,-4.0374,12150146.0,16606639.0,1955.4778
492500,,,,,,50,44,9,134.2,-28197.3965,2460.196,32.8148,-4.073,9558220.0,22081964.0,3722.0583
492608,,,1600,-122.0893,15.5141,,,,,,,,,,,
492681,,,73,-114.5669,16.0106,,,,,,,,,,,
492737,,,56,-109.8135,15.5294,,,,,,,,,,,
492819,,,82,-116.1897,15.5845,,,,,,,,,,,
493000,,,,,,50,46,11,107.7975,-27365.1328,1630.8098,50.825,-3.491,8658201.0,12915178.0,2887.5615
493500,,,,,,50,48,11,112.9942,-29063.1953,1539.3843,57.4291,-3.1467,2473039.25,5618486.5,3019.0981
494000,,,,,,50,41,8,159.0939,-27691.0215,7670.5342,85.7562,-7.6871,5165182.0,8089825.0,4259.8799
494419,,,1600,-118.2858,15.6423,,,,,,,,,,,
494500,,,,,,50,44,10,136.2914,-29386.3496,2564.8816,49.4126,-3.7241,3299492.0,6798552.5,863.5916
495000,,,,,,50,49,12,103.0826,-30236.6641,776.4308,28.2153,-3.7065,2936970.0,9622554.0,1049.0227
495000,-115.7385,1293.7,,,,,,,,,,,,,,
