env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
30547,,,23,1.1904,90.5296,,,,,,,,,,
30570,,,23,0.7461,90.2125,,,,,,,,,,
30626,,,56,30.7267,90.2895,,,,,,,,,,
30672,,,46,1.1225,90.2736,,,,,,,,,,
30684,,,12,3.227,90.3956,,,,,,,,,,
30713,,,29,14.8881,87.8128,,,,,,,,,,
30807,,,94,183.8815,86.7692,,,,,,,,,,
30892,,,85,29.9838,86.4103,,,,,,,,,,
30915,,,23,6.8984,86.6736,,,,,,,,,,
30923,,,8,-3.0683,86.2065,,,,,,,,,,
30989,,,66,27.2876,86.5319,,,,,,,,,,
31000,,,,,,0.654,0.7609,0.221,-1369.0375,99.5614,1.6216,-0.4355,8849.4102,122615.0312,41.0155
31041,,,52,18.3582,86.446,,,,,,,,,,
31087,,,46,8.1305,86.5507,,,,,,,,,,
31120,,,33,10.8927,86.6142,,,,,,,,,,
31130,,,10,-2.6364,86.4702,,,,,,,,,,
31157,,,27,9.2283,86.4829,,,,,,,,,,
31166,,,9,-2.0204,86.6934,,,,,,,,,,
31185,,,19,5.591,86.7441,,,,,,,,,,
31227,,,42,26.9283,86.2559,,,,,,,,,,
31237,,,10,-0.0999,86.7194,,,,,,,,,,
31459,,,222,25.8807,86.4435,,,,,,,,,,
31500,,,,,,0.6541,0.7561,0.205,-1383.1241,87.4035,1.4039,-0.4087,8734.4336,79904.6484,51.817
31683,,,224,166.5249,86.529,,,,,,,,,,
31691,,,8,-3.8748,86.4553,,,,,,,,,,
31744,,,53,37.3932,86.6342,,,,,,,,,,
31798,,,54,25.9595,86.7086,,,,,,,,,,
