env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
12521,,,8,-2.8894,98.6704,,,,,,,,,
12530,,,9,-0.3085,99.0617,,,,,,,,,
12538,,,8,-4.0384,99.5521,,,,,,,,,
12547,,,9,-0.6947,99.2549,,,,,,,,,
12558,,,11,-1.4786,99.7312,,,,,,,,,
12565,,,7,-3.5502,99.4355,,,,,,,,,
12585,,,20,2.1493,99.601,,,,,,,,,
12599,,,14,-0.9119,98.5028,,,,,,,,,
12647,,,48,50.8793,99.2183,,,,,,,,,
12657,,,10,-0.0814,99.0727,,,,,,,,,
12688,,,31,8.8608,99.2612,,,,,,,,,
12705,,,17,7.0265,99.7133,,,,,,,,,
12715,,,10,-2.0664,99.3273,,,,,,,,,
12730,,,15,2.6188,97.7162,,,,,,,,,
12738,,,8,-2.4439,98.8506,,,,,,,,,
12813,,,75,95.0153,99.3725,,,,,,,,,
12821,,,8,-4.6782,99.2312,,,,,,,,,
12916,,,95,158.2077,98.7056,,,,,,,,,
12942,,,26,17.1245,99.0867,,,,,,,,,
12950,,,8,-2.0471,101.056,,,,,,,,,
12971,,,21,2.4914,102.4344,,,,,,,,,
12979,,,8,-1.5385,102.8823,,,,,,,,,
13000,,,,,,1.1667,0.749,0.1226,-140.2898,14.5812,0.1911,131.6114,328.029,3.6104
13051,,,72,93.5084,100.6171,,,,,,,,,
13059,,,8,-1.9826,96.6218,,,,,,,,,
13068,,,9,-0.9283,98.8785,,,,,,,,,
13083,,,15,4.1544,98.2099,,,,,,,,,
13115,,,32,22.9171,99.2664,,,,,,,,,
13124,,,9,-1.6186,99.0385,,,,,,,,,
13131,,,7,-3.3748,98.3563,,,,,,,,,
13152,,,21,-4.4754,99.2562,,,,,,,,,
13238,,,86,67.5701,99.0722,,,,,,,,,
13245,,,7,-3.8529,98.9546,,,,,,,,,
13253,,,8,-3.7536,97.9411,,,,,,,,,
13261,,,8,-3.5169,98.4636,,,,,,,,,
13295,,,34,14.0731,99.5335,,,,,,,,,
13322,,,27,14.3612,99.3859,,,,,,,,,
13346,,,24,7.5617,99.3478,,,,,,,,,
13362,,,16,4.3039,98.8612,,,,,,,,,
13384,,,22,4.6659,99.6546,,,,,,,,,
13394,,,10,-2.2411,99.551,,,,,,,,,
13401,,,7,-2.5357,99.204,,,,,,,,,
13419,,,18,0.1495,99.2508,,,,,,,,,
13452,,,33,-0.2566,98.8823,,,,,,,,,
13461,,,9,-1.3299,97.347,,,,,,,,,
13469,,,8,-1.4551,98.0963,,,,,,,,,
13478,,,9,-5.0693,99.9254,,,,,,,,,
13500,,,,,,1.1792,0.7464,0.1253,-148.6998,17.7377,0.1933,116.8748,353.5807,2.5213
13508,,,30,20.4839,98.7031,,,,,,,,,
13519,,,11,-0.6539,97.9705,,,,,,,,,
13526,,,7,-3.5525,99.4254,,,,,,,,,
13533,,,7,-2.3424,98.9099,,,,,,,,,
13541,,,8,-1.854,99.3317,,,,,,,,,
13562,,,21,8.7959,98.8268,,,,,,,,,
13577,,,15,1.0358,99.817,,,,,,,,,
13613,,,36,35.9729,99.3228,,,,,,,,,
13628,,,15,-1.6826,99.0885,,,,,,,,,
13641,,,13,2.8029,98.845,,,,,,,,,
13666,,,25,13.114,99.3649,,,,,,,,,
13686,,,20,3.8415,99.5298,,,,,,,,,
13696,,,10,-0.8326,99.6641,,,,,,,,,
13704,,,8,-3.746,98.9573,,,,,,,,,
13713,,,9,-1.9465,99.2401,,,,,,,,,
13721,,,8,-5.3422,98.666,,,,,,,,,
13728,,,7,-3.5494,99.9861,,,,,,,,,
13735,,,7,-5.0158,98.9723,,,,,,,,,
13800,,,65,67.4378,99.212,,,,,,,,,
13836,,,36,31.3741,99.2955,,,,,,,,,
13880,,,44,16.5616,99.3292,,,,,,,,,
13888,,,8,-2.1306,100.3347,,,,,,,,,
13897,,,9,-1.9152,99.2651,,,,,,,,,
13905,,,8,-3.5696,99.0812,,,,,,,,,
13918,,,13,1.3099,99.6878,,,,,,,,,
13925,,,7,-2.2937,98.1626,,,,,,,,,
13934,,,9,0.0439,98.9106,,,,,,,,,
13943,,,9,-2.7484,99.3221,,,,,,,,,
13958,,,15,4.0999,99.0916,,,,,,,,,
13969,,,11,-1.7761,98.8824,,,,,,,,,
13983,,,14,-1.3436,99.5399,,,,,,,,,
13990,,,7,-3.7748,99.1083,,,,,,,,,
13997,,,7,-3.1692,100.1984,,,,,,,,,
14000,,,,,,1.184,0.7588,0.1259,-151.4613,11.9921,0.1947,208.6109,1223.8795,3.8652
14044,,,47,51.7001,102.8994,,,,,,,,,
14052,,,8,-4.4564,102.2973,,,,,,,,,
14074,,,22,7.5539,103.1934,,,,,,,,,
14088,,,14,1.6745,103.4988,,,,,,,,,
14097,,,9,-3.7069,103.1051,,,,,,,,,
14106,,,9,-4.3211,103.0471,,,,,,,,,
14114,,,8,-3.1674,102.9473,,,,,,,,,
14128,,,14,-1.7204,102.8271,,,,,,,,,
14181,,,53,24.6804,103.2107,,,,,,,,,
14190,,,9,-1.8901,102.7683,,,,,,,,,
14231,,,41,45.1685,102.4323,,,,,,,,,
14279,,,48,40.9717,102.4322,,,,,,,,,
14295,,,16,-2.3158,100.8092,,,,,,,,,
14317,,,22,1.3728,102.5188,,,,,,,,,
14329,,,12,1.4606,102.6868,,,,,,,,,
14344,,,15,1.0653,102.1868,,,,,,,,,
14358,,,14,4.5687,101.4971,,,,,,,,,
14368,,,10,-1.7774,99.2131,,,,,,,,,
14411,,,43,25.9384,97.9467,,,,,,,,,
14445,,,34,26.0908,99.0888,,,,,,,,,
14453,,,8,-3.1498,100.5033,,,,,,,,,
14467,,,14,3.339,96.5414,,,,,,,,,
14484,,,17,2.195,99.3698,,,,,,,,,
14500,,,,,,1.1891,0.7621,0.1277,-160.8572,17.9282,0.1973,273.5589,885.5446,2.2911
14548,,,64,34.6166,99.6915,,,,,,,,,
