env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
458158,,,1600,-172.4234,26.0457,,,,,,,,,,
458268,,,110,-112.0761,25.8409,,,,,,,,,,
458500,,,,,,3,1,1,2963.5054,15.0115,3.1491,0.1083,0.3645,38.9152,0.0
459000,,,,,,3,1,1,2915.9019,14.4523,2.3191,0.0598,3.1608,68.4118,0.0
459500,,,,,,3,1,1,2999.0852,13.5793,1.644,0.036,0.152,19.4997,0.0
459868,,,1600,-172.1058,24.4982,,,,,,,,,,
460000,,,,,,3,1,1,2956.4541,14.4232,2.1195,0.0672,0.7608,148.0456,0.0
460000,-115.1389,261.3,,,,,,,,,,,,,
460024,,,156,-112.4007,15.6193,,,,,,,,,,
460140,,,116,-112.3384,25.2746,,,,,,,,,,
460258,,,118,-106.5268,24.5404,,,,,,,,,,
460500,,,,,,3,1,1,2926.5559,31.24,3.5457,16.7467,0.389,112.6739,0.0
461000,,,,,,3,1,1,2915.4014,14.8473,2.3601,0.0778,1.0833,96.0023,0.0
461500,,,,,,3,1,1,3004.9497,15.4762,3.2517,0.1144,0.7554,73.1432,0.0
461858,,,1600,-172.5962,24.7894,,,,,,,,,,
462000,,,,,,3,1,1,2926.7915,22.7154,3.0874,8.3531,0.4309,64.16,0.0
462500,,,,,,3,1,1,2934.3127,14.8171,7.8356,0.1559,0.2043,23.1793,0.0
463000,,,,,,3,1,1,2936.9565,14.762,2.1575,0.0619,1.1049,94.4494,0.0
463458,,,1600,-172.4436,25.14,,,,,,,,,,
463500,,,,,,3,1,1,2957.0032,15.0291,2.1843,0.2175,0.244,88.136,0.0
464000,,,,,,3,1,1,2975.5068,23.722,3.6969,8.3889,1.0282,181.2653,0.0
464500,,,,,,3,1,1,3032.887,23.5213,14.0794,8.4751,1.8531,189.5887,0.0
465000,,,,,,4,1,1,2958.6853,15.4585,100.8701,0.5603,0.1811,26.9197,0.0
465000,-107.9307,112.4,,,,,,,,,,,,,
465058,,,1600,-172.1202,23.703,,,,,,,,,,
465500,,,,,,3,1,1,3035.5984,14.784,2.1955,0.2158,0.4294,65.46,0.0
466000,,,,,,3,1,1,2867.1428,14.2113,1.4302,0.0383,1.0644,244.1941,0.0
466500,,,,,,3,1,1,2958.4326,13.633,1.229,0.0276,2.2404,123.6544,0.0
466658,,,1600,-172.1604,23.7754,,,,,,,,,,
466772,,,114,-106.7139,23.3528,,,,,,,,,,
467000,,,,,,3,1,1,3046.4973,14.3014,27.9347,0.1736,0.8026,231.9907,0.0
467500,,,,,,3,1,1,2961.9783,14.0887,2.0731,0.0666,0.5146,88.8799,0.0
468000,,,,,,3,1,1,3028.5652,14.5218,2.33,0.0769,0.7031,155.7147,0.0
468372,,,1600,-172.6108,24.1048,,,,,,,,,,
468500,,,,,,3,1,1,2982.5891,14.2334,1.7563,0.0557,0.1706,27.3974,0.0
469000,,,,,,3,1,1,2922.9771,22.9548,3.2269,8.3466,0.4232,28.8402,0.0
469500,,,,,,3,1,1,3057.2646,14.055,1.7612,0.0474,0.5477,172.1315,0.0
469972,,,1600,-173.4813,26.1345,,,,,,,,,,
470000,,,,,,3,1,1,3011.1047,15.5031,2.4924,0.078,0.3434,76.1607,0.0
470000,-143.6593,856.5,,,,,,,,,,,,,
470500,,,,,,3,1,1,3025.1948,14.3861,2.0711,0.0657,0.5488,126.7749,0.0
471000,,,,,,3,1,1,2986.8298,13.8256,1.5034,0.0348,0.2967,99.8467,0.0
471500,,,,,,3,1,1,2909.0752,14.2368,2.0948,0.0694,0.8881,105.4531,0.0
471572,,,1600,-173.5418,21.0438,,,,,,,,,,
471686,,,114,-107.8914,24.7892,,,,,,,,,,
471802,,,116,-107.8351,26.126,,,,,,,,,,
471915,,,113,-107.4377,24.0405,,,,,,,,,,
471985,,,70,-106.2739,23.5617,,,,,,,,,,
472000,,,,,,3,1,1,3019.4661,15.5181,2.8594,0.0815,0.2519,56.92,0.0
472099,,,114,-107.5955,23.2415,,,,,,,,,,
472500,,,,,,3,1,1,3059.874,22.4402,2.4541,8.3119,0.1944,23.0114,0.0
473000,,,,,,3,1,1,2995.8267,14.9449,2.0326,0.0617,0.6495,216.943,0.0
473500,,,,,,3,1,1,2942.0745,14.5866,1.768,0.0516,5.1951,468.8317,0.0
473699,,,1600,-173.7203,24.9881,,,,,,,,,,
474000,,,,,,3,1,1,2911.0842,24.466,3.7356,8.3581,5.2291,100.0953,0.0
474500,,,,,,3,1,1,3069.9797,23.6008,3.0691,8.3531,2.2814,607.6622,0.0
475000,,,,,,3,1,1,3045.9331,14.0504,1.302,0.1752,0.4618,87.3725,0.0
475000,-179.295,1600.0,,,,,,,,,,,,,
475299,,,1600,-172.8064,17.4947,,,,,,,,,,
475500,,,,,,3,1,1,3020.4763,14.907,1.9212,0.0583,1.1567,44.9544,0.0
476000,,,,,,4,1,1,2940.2075,23.7742,3.9144,8.5414,0.6872,138.134,0.0
476500,,,,,,3,1,1,3003.5706,14.3608,3.2902,0.0812,1.6962,90.5903,0.0
476899,,,1600,-171.8624,24.5787,,,,,,,,,,
477000,,,,,,3,1,1,2970.686,22.1396,2.8257,8.3534,0.5964,124.3779,0.0
477500,,,,,,3,1,1,3026.376,22.6142,2.9511,8.343,2.3906,223.5511,0.0
478000,,,,,,3,1,1,3020.6072,23.3447,4.3304,8.4118,0.6232,70.8005,0.0
478499,,,1600,-173.3035,25.837,,,,,,,,,,
478500,,,,,,3,1,1,2941.832,14.5315,2.5503,0.0855,0.3443,65.8945,0.0
479000,,,,,,3,1,1,2980.8545,30.8242,12.915,16.7492,0.1416,15.3034,0.0
479500,,,,,,3,1,1,2955.5535,12.8669,1.8984,0.0389,0.2683,27.7661,0.0
480000,,,,,,3,1,1,2935.9045,22.7523,55.849,8.8034,0.4011,122.5143,0.0
480000,-115.0977,261.3,,,,,,,,,,,,,
480099,,,1600,-172.5229,23.356,,,,,,,,,,
480500,,,,,,3,1,1,2908.0295,13.8813,2.428,0.0827,0.3274,58.4595,0.0
481000,,,,,,3,1,1,3024.4033,13.8437,2.3296,0.0666,2.7348,212.0994,0.0
481500,,,,,,3,1,1,3056.2004,14.378,1.812,0.0648,0.4091,62.1985,0.0
481699,,,1600,-174.0566,25.4213,,,,,,,,,,
482000,,,,,,3,1,1,2973.0898,14.1065,1.4886,0.042,0.7518,159.3426,0.0
482500,,,,,,3,1,1,3032.2136,13.9348,2.154,0.052,0.5942,171.6396,0.0
483000,,,,,,4,1,1,2876.457,22.7631,2.8224,8.4111,0.9426,194.5609,0.0
483299,,,1600,-172.3734,26.3418,,,,,,,,,,
483500,,,,,,3,1,1,2926.0901,13.8763,1.973,0.0572,0.0875,17.5096,0.0
484000,,,,,,3,1,1,3036.2888,14.7897,2.4937,0.2216,0.2638,74.7951,0.0
484500,,,,,,3,1,1,3084.3218,13.7678,2.182,0.0657,0.1284,17.8797,0.0
484899,,,1600,-173.8758,24.9564,,,,,,,,,,
485000,,,,,,3,1,1,2899.4155,13.2665,2.4532,0.0676,2.1483,121.5755,0.0
485000,-107.9667,112.2,,,,,,,,,,,,,
485012,,,113,-107.3103,18.261,,,,,,,,,,
485500,,,,,,3,1,1,2934.5481,14.7399,2.8985,0.0991,2.444,57.5505,0.0
486000,,,,,,3,1,1,2980.6028,14.3925,2.941,0.1013,0.1641,36.9069,0.0
486500,,,,,,3,1,1,2966.4265,12.7839,2.0623,0.0429,0.2516,28.6522,0.0
486612,,,1600,-173.2506,26.2155,,,,,,,,,,
487000,,,,,,3,1,1,2955.4458,13.0542,1.7295,0.0559,0.2056,40.9606,0.0
487500,,,,,,3,1,1,2997.1074,12.9603,1.9977,0.0424,0.2135,29.2942,0.0
488000,,,,,,3,1,1,3031.791,12.6024,1.4209,0.0341,0.0671,21.504,0.0
488212,,,1600,-174.0661,24.39,,,,,,,,,,
488324,,,112,-105.9427,25.4513,,,,,,,,,,
488500,,,,,,3,1,1,2948.4851,22.0163,15.8774,8.494,0.1012,21.7447,0.0
489000,,,,,,3,1,1,2930.7554,13.787,2.4467,0.0905,1.0423,29.185,0.0
489500,,,,,,3,1,1,2987.7332,22.1322,3.2452,8.3589,0.8173,298.1317,0.0
489924,,,1600,-173.1844,24.4263,,,,,,,,,,
490000,,,,,,3,1,1,3137.488,14.164,2.6777,0.0926,0.8632,71.8255,0.0
490000,-136.5588,707.6,,,,,,,,,,,,,
490500,,,,,,3,1,1,3019.4915,12.727,1.8146,0.0688,0.1985,34.2466,0.0
491000,,,,,,3,1,1,3147.2297,21.4067,3.2194,8.3427,0.7792,254.9598,0.0
491500,,,,,,3,1,1,3052.7385,12.8704,2.6263,0.0802,0.5332,103.7977,0.0
491524,,,1600,-173.2893,21.2491,,,,,,,,,,
492000,,,,,,3,1,1,2937.5938,13.0461,2.0862,0.0523,0.2159,47.6846,0.0
492500,,,,,,3,1,1,3012.0891,12.7698,1.8438,0.0583,0.1836,66.1159,0.0
493000,,,,,,3,1,1,2962.0959,14.2979,2.0244,0.1999,0.2172,64.0378,0.0
493124,,,1600,-172.5387,24.6978,,,,,,,,,,
493239,,,115,-106.886,24.543,,,,,,,,,,
493500,,,,,,3,1,1,2889.8403,13.1955,2.0353,0.1998,0.4314,56.6472,0.0
494000,,,,,,3,1,1,2900.1606,13.8185,2.3569,0.0656,0.155,37.3055,0.0
494500,,,,,,3,1,1,3065.1777,14.2022,3.2595,0.1007,1.6644,192.1769,0.0
494839,,,1600,-172.4549,26.1308,,,,,,,,,,
495000,,,,,,3,1,1,2972.3257,14.1815,2.468,0.0682,2.838,324.867,0.0
495000,-172.3829,1451.2,,,,,,,,,,,,,
