env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,fkl,prior_entropy,posterior_entropy,alm_loss,model_grad_norm,critic_loss,critic_grad_norm,actor_grad_norm
56775,,,10,-11.4852,39.8223,,,,,,,,,,,,
56807,,,32,-27.5552,39.8582,,,,,,,,,,,,
57000,,,,,,50,50,29,52.7336,97.1675,50.1757,-44.1823,92.2075,270.9312,41.381,1591.5051,9.3451
57166,,,359,-321.5529,39.6106,,,,,,,,,,,,
57310,,,144,-142.4251,39.94,,,,,,,,,,,,
57370,,,60,-40.6231,39.9362,,,,,,,,,,,,
57500,,,,,,50,50,29,56.6035,97.2049,54.1089,-44.1823,86.1384,206.1593,49.5083,1734.1495,9.0648
57605,,,235,-217.5324,39.8781,,,,,,,,,,,,
57746,,,141,-140.8171,39.8892,,,,,,,,,,,,
57948,,,202,-128.027,39.8859,,,,,,,,,,,,
58000,,,,,,50,50,29,53.6582,96.6243,53.6218,-44.1823,100.3349,211.7914,57.1348,2174.6152,9.7996
58065,,,117,-117.9285,39.8506,,,,,,,,,,,,
58114,,,49,-48.7432,39.9513,,,,,,,,,,,,
58298,,,184,-95.0649,39.6703,,,,,,,,,,,,
58443,,,145,-93.7775,39.7217,,,,,,,,,,,,
58500,,,,,,50,50,29,51.7567,97.0719,53.4714,-44.1823,82.6376,212.203,51.6802,2348.3284,9.7932
58536,,,93,-58.6889,39.953,,,,,,,,,,,,
58582,,,46,-45.6227,40.0544,,,,,,,,,,,,
58644,,,62,-79.0789,40.2479,,,,,,,,,,,,
58676,,,32,-37.2168,39.8665,,,,,,,,,,,,
58940,,,264,-172.3694,35.2189,,,,,,,,,,,,
58994,,,54,-49.4586,39.9521,,,,,,,,,,,,
59000,,,,,,50,50,29,51.6047,96.6329,53.8468,-44.1823,83.6395,241.3295,40.1011,1304.0569,9.7478
59102,,,108,-41.0522,32.6084,,,,,,,,,,,,
59125,,,23,-23.6257,28.8036,,,,,,,,,,,,
59235,,,110,-90.9341,36.604,,,,,,,,,,,,
59500,,,,,,50,50,29,53.848,96.7455,51.5341,-44.1823,89.8583,239.6975,55.4709,2537.8511,9.5857
59689,,,454,-402.8527,28.3711,,,,,,,,,,,,
59843,,,154,-150.7895,24.9927,,,,,,,,,,,,
60000,,,,,,50,50,29,49.4934,96.3212,52.6758,-44.1823,89.9034,207.3414,56.7025,1822.6285,9.4289
60000,-152.4217,491.0,,,,,,,,,,,,,,,
60179,,,336,-337.1125,20.6677,,,,,,,,,,,,
60332,,,153,-206.1037,32.4564,,,,,,,,,,,,
60364,,,32,-46.9986,39.9167,,,,,,,,,,,,
60490,,,126,-82.5456,35.449,,,,,,,,,,,,
60500,,,,,,50,50,29,51.0254,97.5252,54.7525,-44.1823,86.6114,223.0813,53.1046,1961.5406,9.7563
60562,,,72,-36.5881,22.9054,,,,,,,,,,,,
60581,,,19,-27.6855,22.8713,,,,,,,,,,,,
61000,,,,,,50,50,29,52.4471,96.0514,50.671,-44.1823,88.1104,227.0038,64.5455,1828.1401,9.5293
61188,,,607,-583.0185,29.3495,,,,,,,,,,,,
61322,,,134,-63.1549,39.927,,,,,,,,,,,,
61500,,,,,,50,50,28,50.0348,96.14,53.9703,-44.1823,86.2245,211.8681,59.9531,1802.1573,10.1169
62000,,,,,,50,50,29,50.7011,97.3137,54.5053,-44.1823,83.9293,199.3834,45.8524,1806.229,8.5862
62322,,,1000,-1352.183,39.8017,,,,,,,,,,,,
62343,,,21,-41.8769,39.9063,,,,,,,,,,,,
62500,,,,,,50,50,29,51.5933,97.713,54.9051,-44.1823,85.7945,201.3571,58.7081,2010.6528,10.5026
63000,,,,,,50,50,29,56.5215,98.1183,51.9033,-44.1823,92.9384,243.4012,53.4356,1530.8948,9.1795
63343,,,1000,-1352.1254,33.7724,,,,,,,,,,,,
63500,,,,,,50,50,29,52.2765,97.5514,53.0613,-44.1823,91.5673,218.0942,50.0404,1532.351,8.6082
64000,,,,,,50,50,29,53.9915,95.4844,50.7863,-44.1823,96.9975,207.0869,59.8285,1724.2351,8.6176
64271,,,928,-581.5288,35.0324,,,,,,,,,,,,
64311,,,40,-17.5089,39.9219,,,,,,,,,,,,
64325,,,14,-3.8631,39.961,,,,,,,,,,,,
64500,,,,,,50,50,29,49.1338,97.176,54.3305,-44.1823,87.9107,235.3451,52.9633,1602.3979,9.1736
64510,,,185,-150.6252,39.9488,,,,,,,,,,,,
64588,,,78,-66.8377,39.9407,,,,,,,,,,,,
64662,,,74,-100.9574,39.9131,,,,,,,,,,,,
64760,,,98,-42.3121,39.916,,,,,,,,,,,,
65000,,,,,,50,50,29,51.6825,96.416,52.4957,-44.1823,97.3764,215.2488,58.3763,1618.2084,8.9352
65000,-333.0022,371.4,,,,,,,,,,,,,,,
65049,,,289,-157.5133,19.45,,,,,,,,,,,,
65114,,,65,-83.3464,38.957,,,,,,,,,,,,
65346,,,232,-223.4751,32.5532,,,,,,,,,,,,
65500,,,,,,50,50,28,54.3242,96.475,53.0294,-44.1823,95.6008,212.6957,72.2548,1822.8597,8.5654
65626,,,280,-234.1679,34.0812,,,,,,,,,,,,
66000,,,,,,50,50,29,53.3254,97.5445,54.08,-44.1823,93.1992,207.6812,61.796,1256.4154,8.7094
66500,,,,,,50,50,29,48.8629,97.6684,55.4796,-44.1823,88.9504,187.7015,40.8594,955.6053,8.294
66626,,,1000,-1546.6807,33.2637,,,,,,,,,,,,
66818,,,192,-173.0266,39.2111,,,,,,,,,,,,
66926,,,108,-83.5214,39.9142,,,,,,,,,,,,
66954,,,28,-41.8609,39.9066,,,,,,,,,,,,
67000,,,,,,50,50,29,48.8335,99.0939,54.7558,-44.1823,93.7963,205.1064,43.3875,1005.6505,7.6714
67184,,,230,-170.5559,39.8727,,,,,,,,,,,,
67220,,,36,-40.7658,39.9336,,,,,,,,,,,,
67265,,,45,-36.8245,38.6684,,,,,,,,,,,,
67447,,,182,-102.4735,39.9563,,,,,,,,,,,,
67500,,,,,,50,50,29,54.4662,95.5628,51.4249,-44.1823,93.7442,213.8507,38.0836,1314.2292,8.2932
68000,,,,,,50,50,29,48.6605,98.088,53.5723,-44.1823,93.2143,203.3456,37.9412,1151.9762,8.1469
68447,,,1000,-1285.207,40.0667,,,,,,,,,,,,
68500,,,,,,50,50,29,53.7959,97.0543,51.1474,-44.1823,94.1885,253.1511,44.746,1054.7218,7.4064
68548,,,101,-78.1906,39.9127,,,,,,,,,,,,
68625,,,77,-80.9886,39.9215,,,,,,,,,,,,
69000,,,,,,50,50,28,53.9879,96.8205,51.791,-44.1823,103.3781,234.84,44.1343,1675.0199,6.918
69500,,,,,,50,50,29,49.1278,98.3818,53.7231,-44.1823,96.7095,254.0776,42.2436,1163.9099,7.5879
69625,,,1000,-1399.7789,39.9118,,,,,,,,,,,,
69721,,,96,-42.8172,39.9082,,,,,,,,,,,,
69783,,,62,-16.6446,39.9558,,,,,,,,,,,,
69816,,,33,-45.4298,39.8836,,,,,,,,,,,,
69834,,,18,-18.4443,40.0399,,,,,,,,,,,,
70000,,,,,,50,50,28,52.5827,96.1201,51.2554,-44.1823,105.373,228.5904,35.2812,1069.2739,7.1769
70000,-517.2919,410.2,,,,,,,,,,,,,,,
70031,,,197,-130.8627,20.244,,,,,,,,,,,,
70199,,,168,-101.1533,39.9254,,,,,,,,,,,,
70500,,,,,,50,50,29,52.473,98.4584,52.0361,-44.1823,100.6335,251.3012,35.4884,1331.5507,7.7489
70603,,,404,-252.9844,39.8336,,,,,,,,,,,,
70775,,,172,-183.6664,39.723,,,,,,,,,,,,
70847,,,72,-43.4919,39.9805,,,,,,,,,,,,
70903,,,56,-91.6076,39.9444,,,,,,,,,,,,
70919,,,16,-14.1705,39.8815,,,,,,,,,,,,
70956,,,37,4.5941,39.9923,,,,,,,,,,,,
71000,,,,,,50,50,29,49.4759,96.9067,53.405,-44.1823,101.2061,215.6195,27.4028,822.3547,6.4519
71022,,,66,-8.8851,39.9765,,,,,,,,,,,,
71125,,,103,-59.2888,40.0036,,,,,,,,,,,,
71495,,,370,-327.9541,39.9308,,,,,,,,,,,,
71500,,,,,,50,50,29,50.8268,96.0531,53.1635,-44.1823,98.9684,201.7546,39.3671,1285.5002,7.0241
71607,,,112,-91.613,39.9783,,,,,,,,,,,,
72000,,,,,,50,50,29,53.2799,98.6176,53.3408,-44.1823,102.1898,213.6477,29.1017,812.8637,7.2926
72121,,,514,-319.5588,39.883,,,,,,,,,,,,
72500,,,,,,50,50,28,52.2418,95.8612,54.5029,-44.1823,103.4014,224.3728,27.0341,1007.228,6.7991
73000,,,,,,50,50,29,49.6314,98.8511,54.7497,-44.1823,109.4582,241.9336,31.3065,868.4294,6.7824
73121,,,1000,-1307.6648,39.9128,,,,,,,,,,,,
73210,,,89,-98.6343,31.8648,,,,,,,,,,,,
73248,,,38,-32.5243,22.1645,,,,,,,,,,,,
73355,,,107,-91.9859,30.8651,,,,,,,,,,,,
73390,,,35,-8.6319,39.9626,,,,,,,,,,,,
73500,,,,,,50,50,29,48.3077,99.6289,55.1025,-44.1823,103.8975,218.2857,26.915,856.2721,7.611
73670,,,280,-249.4458,34.238,,,,,,,,,,,,
73902,,,232,-186.9677,38.4667,,,,,,,,,,,,
73986,,,84,-78.5569,39.8616,,,,,,,,,,,,
74000,,,,,,50,50,29,47.76,97.6897,53.2923,-44.1823,109.5739,212.5171,32.9062,836.0864,7.1719
74263,,,277,-274.0293,38.6472,,,,,,,,,,,,
74500,,,,,,50,50,29,51.5448,97.9223,53.6864,-44.1823,103.7875,223.8517,22.0687,791.3188,5.3805
75000,,,,,,50,50,29,48.8822,99.1091,54.166,-44.1823,105.7589,220.3133,29.4834,670.8486,6.5945
75000,-51.6458,102.5,,,,,,,,,,,,,,,
75263,,,1000,-1271.1625,34.7949,,,,,,,,,,,,
75429,,,166,-72.7577,39.9637,,,,,,,,,,,,
75471,,,42,-14.6423,39.9165,,,,,,,,,,,,
75500,,,,,,50,50,29,48.7573,97.4892,52.0236,-44.1823,109.861,246.9786,30.4108,772.8375,5.9738
75548,,,77,-47.1699,39.352,,,,,,,,,,,,
75837,,,289,-203.9458,39.898,,,,,,,,,,,,
76000,,,,,,50,50,29,47.6627,97.9931,53.5764,-44.1823,106.2166,204.9359,26.229,719.4415,5.9624
76183,,,346,-196.7855,36.3348,,,,,,,,,,,,
76462,,,279,-205.9272,35.4098,,,,,,,,,,,,
76498,,,36,-18.8752,21.921,,,,,,,,,,,,
76500,,,,,,50,50,29,45.5079,100.072,57.0625,-44.1823,104.4471,191.5582,28.1767,739.8978,5.6799
76515,,,17,-11.1259,22.2993,,,,,,,,,,,,
76579,,,64,-60.8642,31.8616,,,,,,,,,,,,
76637,,,58,-39.7564,39.1267,,,,,,,,,,,,
76747,,,110,-49.33,39.9511,,,,,,,,,,,,
77000,,,,,,50,50,29,49.6979,97.4801,53.18,-44.1823,111.6611,236.066,18.7432,701.0897,6.2121
77169,,,422,-242.5484,39.9048,,,,,,,,,,,,
77211,,,42,-61.478,39.9459,,,,,,,,,,,,
77487,,,276,-188.3237,39.9616,,,,,,,,,,,,
77500,,,,,,50,50,29,49.466,99.3116,55.3423,-44.1823,112.7512,219.7648,22.5283,545.8277,5.4608
77559,,,72,-33.7696,39.9937,,,,,,,,,,,,
77583,,,24,-26.2508,39.9052,,,,,,,,,,,,
77671,,,88,-49.3052,39.9864,,,,,,,,,,,,
77764,,,93,11.6318,40.0533,,,,,,,,,,,,
77850,,,86,-56.762,39.322,,,,,,,,,,,,
78000,,,,,,50,50,29,48.4469,98.056,52.5555,-44.1823,111.9659,257.0649,21.9117,585.6076,5.1165
78016,,,166,-124.1084,39.9368,,,,,,,,,,,,
78278,,,262,-280.2327,39.7228,,,,,,,,,,,,
78387,,,109,-38.4379,39.9367,,,,,,,,,,,,
78494,,,107,-8.9302,39.8876,,,,,,,,,,,,
78500,,,,,,50,50,28,50.497,99.9832,55.7707,-44.1823,116.8983,227.8096,20.849,583.4495,5.4952
78542,,,48,-43.0023,39.5221,,,,,,,,,,,,
78732,,,190,-86.924,39.5737,,,,,,,,,,,,
78750,,,18,-8.4258,39.9795,,,,,,,,,,,,
78802,,,52,-17.9456,40.0361,,,,,,,,,,,,
78898,,,96,-140.8455,39.9396,,,,,,,,,,,,
78992,,,94,-79.8305,39.9929,,,,,,,,,,,,
79000,,,,,,50,50,29,47.7757,97.507,52.3399,-44.1823,115.7998,207.5652,23.6205,469.4116,4.9455
79195,,,203,-78.9769,39.9515,,,,,,,,,,,,
79500,,,,,,50,50,29,50.7504,97.4978,55.5765,-44.1823,114.4526,232.2284,31.8356,641.9957,5.1546
79774,,,579,-189.9045,39.7128,,,,,,,,,,,,
79820,,,46,-17.7615,39.9795,,,,,,,,,,,,
79919,,,99,-78.1248,40.005,,,,,,,,,,,,
80000,,,,,,50,50,29,47.2543,96.5122,53.7328,-44.1823,115.9837,197.8807,18.3368,431.8114,4.8479
80000,-200.8464,206.8,,,,,,,,,,,,,,,
80071,,,152,-34.5286,24.4794,,,,,,,,,,,,
80103,,,32,-20.9847,39.9651,,,,,,,,,,,,
80178,,,75,-65.1295,39.9968,,,,,,,,,,,,
80364,,,186,-146.8303,39.8015,,,,,,,,,,,,
80407,,,43,-61.72,40.0405,,,,,,,,,,,,
80435,,,28,-27.5386,39.9518,,,,,,,,,,,,
80500,,,,,,50,50,29,47.215,96.1121,52.7965,-44.1823,119.1691,207.9446,22.132,558.4285,5.199
80505,,,70,-38.3126,40.0197,,,,,,,,,,,,
80742,,,237,-159.2689,38.8124,,,,,,,,,,,,
80759,,,17,2.8893,37.8795,,,,,,,,,,,,
80967,,,208,-94.1651,39.9935,,,,,,,,,,,,
81000,,,,,,50,50,29,48.5499,96.8054,50.6879,-44.1823,116.0945,243.3048,17.6133,401.6526,4.7511
81500,,,,,,50,50,29,49.1409,98.6258,54.554,-44.1823,117.9424,244.8402,13.9526,381.3172,4.138
81714,,,747,-452.1691,39.9268,,,,,,,,,,,,
82000,,,,,,50,50,29,47.4796,99.5347,56.2373,-44.1823,121.0137,188.2612,12.8066,339.8051,4.3888
82022,,,308,-153.9472,39.7659,,,,,,,,,,,,
82166,,,144,-44.3479,39.9674,,,,,,,,,,,,
82213,,,47,-9.6838,39.9924,,,,,,,,,,,,
82270,,,57,-4.4841,39.9562,,,,,,,,,,,,
82295,,,25,5.7681,39.93,,,,,,,,,,,,
82435,,,140,-51.2276,39.3702,,,,,,,,,,,,
82500,,,,,,50,50,29,46.7307,97.734,54.4464,-44.1823,121.2083,223.7054,15.815,324.3694,4.3346
83000,,,,,,50,50,29,46.5622,98.5482,55.8723,-44.1823,119.4,210.408,15.3618,327.2093,4.1361
83435,,,1000,-1358.3448,39.8915,,,,,,,,,,,,
83468,,,33,-55.6692,39.9318,,,,,,,,,,,,
83500,,,,,,50,50,29,48.4299,99.5595,55.6915,-44.1823,125.9591,230.4166,11.2798,367.5395,3.8255
83597,,,129,-43.4995,39.8275,,,,,,,,,,,,
83712,,,115,-76.5614,39.9533,,,,,,,,,,,,
83910,,,198,-179.2802,39.708,,,,,,,,,,,,
83954,,,44,-19.6513,39.0348,,,,,,,,,,,,
84000,,,,,,50,50,29,43.3067,99.2612,53.5817,-44.1823,127.3193,221.8713,14.2213,264.7184,3.6795
84126,,,172,-69.7337,39.9485,,,,,,,,,,,,
84228,,,102,-63.7404,39.9448,,,,,,,,,,,,
84340,,,112,-56.67,39.6549,,,,,,,,,,,,
84462,,,122,-5.8202,39.9767,,,,,,,,,,,,
84500,,,,,,50,50,29,43.9506,98.1408,53.732,-44.1823,120.6873,235.0953,13.009,462.41,4.3202
84546,,,84,-33.5815,40.0015,,,,,,,,,,,,
84729,,,183,-112.5594,39.7495,,,,,,,,,,,,
84748,,,19,-14.2519,39.8974,,,,,,,,,,,,
84862,,,114,-54.1566,39.9513,,,,,,,,,,,,
85000,,,,,,50,50,29,46.5044,97.4601,53.2886,-44.1823,124.1084,228.1004,10.3314,236.8782,3.5302
85000,-206.1548,267.7,,,,,,,,,,,,,,,
85031,,,169,-63.0608,23.08,,,,,,,,,,,,
85175,,,144,-74.4749,39.5656,,,,,,,,,,,,
85207,,,32,-12.0187,39.9774,,,,,,,,,,,,
85500,,,,,,50,50,29,42.8283,99.0359,54.5706,-44.1823,126.0108,187.3138,10.6368,206.4855,3.0575
85510,,,303,-104.1516,39.9486,,,,,,,,,,,,
86000,,,,,,50,50,29,47.162,97.9556,52.695,-44.1823,124.7504,237.1325,9.9923,289.4363,3.7684
86500,,,,,,50,50,29,44.8291,98.2691,55.3226,-44.1823,123.449,182.6084,8.0041,224.0199,3.663
86510,,,1000,-1305.666,39.8901,,,,,,,,,,,,
86525,,,15,0.9003,38.3537,,,,,,,,,,,,
86606,,,81,-48.0242,39.6839,,,,,,,,,,,,
86680,,,74,-50.4914,39.6747,,,,,,,,,,,,
86713,,,33,-22.5737,39.061,,,,,,,,,,,,
86741,,,28,-13.9753,39.9396,,,,,,,,,,,,
86780,,,39,-27.9871,39.9589,,,,,,,,,,,,
86846,,,66,-50.4758,39.8197,,,,,,,,,,,,
86925,,,79,-39.3282,39.9816,,,,,,,,,,,,
86962,,,37,-9.415,39.9593,,,,,,,,,,,,
87000,,,,,,50,50,29,47.7132,97.0502,52.9129,-44.1823,132.9418,223.4154,11.7466,272.445,3.2184
87047,,,85,0.2976,31.6829,,,,,,,,,,,,
87135,,,88,-19.3198,22.4059,,,,,,,,,,,,
87151,,,16,-14.5832,21.3764,,,,,,,,,,,,
87167,,,16,-10.2154,23.7092,,,,,,,,,,,,
87376,,,209,-125.9283,36.863,,,,,,,,,,,,
87428,,,52,-11.9402,33.8635,,,,,,,,,,,,
87500,,,,,,50,50,29,41.2986,100.5884,54.0391,-44.1823,129.6464,227.113,8.62,254.1963,3.0309
88000,,,,,,50,50,29,48.2131,97.2964,55.5528,-44.1823,133.4763,210.2463,9.5378,207.4138,2.9714
88428,,,1000,-1277.0408,39.2164,,,,,,,,,,,,
88500,,,,,,50,50,29,45.1136,98.6558,54.541,-44.1823,132.3336,202.7019,7.892,247.9077,2.8975
88564,,,136,-31.0086,39.6767,,,,,,,,,,,,
88620,,,56,-39.3424,40.0092,,,,,,,,,,,,
88645,,,25,-10.8672,39.8436,,,,,,,,,,,,
88713,,,68,-11.6355,39.9852,,,,,,,,,,,,
88728,,,15,0.9444,40.1253,,,,,,,,,,,,
89000,,,,,,50,50,29,44.2092,98.4461,55.4921,-44.1823,133.6156,187.2536,7.4609,208.3679,2.7667
89500,,,,,,50,50,29,45.7614,99.788,54.229,-44.1823,136.1799,206.9837,7.937,192.7735,3.067
89728,,,1000,-1338.3895,40.0003,,,,,,,,,,,,
89859,,,131,16.8817,40.4355,,,,,,,,,,,,
89898,,,39,-21.8354,40.3746,,,,,,,,,,,,
89932,,,34,-25.1174,40.3962,,,,,,,,,,,,
90000,,,,,,50,50,28,47.3044,96.4378,52.0656,-44.1823,134.8127,244.3852,6.9502,176.7436,3.1188
90000,-10.3648,71.4,,,,,,,,,,,,,,,
90072,,,140,-74.2365,32.4998,,,,,,,,,,,,
90085,,,13,-12.3278,39.9809,,,,,,,,,,,,
90121,,,36,-12.0794,39.9517,,,,,,,,,,,,
90152,,,31,-3.0046,39.9931,,,,,,,,,,,,
90500,,,,,,50,50,29,42.5529,96.8959,50.4452,-44.1823,131.0816,232.3783,6.9628,150.7939,2.8438
90644,,,492,-123.2457,36.9797,,,,,,,,,,,,
90683,,,39,0.9863,39.944,,,,,,,,,,,,
90818,,,135,14.0111,39.6905,,,,,,,,,,,,
90853,,,35,-20.5822,39.9666,,,,,,,,,,,,
90884,,,31,-23.7961,40.0258,,,,,,,,,,,,
90994,,,110,-92.7806,39.979,,,,,,,,,,,,
91000,,,,,,50,50,29,46.7663,96.4224,50.9887,-44.1823,133.0962,215.1209,7.2224,173.5786,2.4714
91090,,,96,-26.4682,40.2559,,,,,,,,,,,,
91199,,,109,20.6059,40.4166,,,,,,,,,,,,
91222,,,23,-2.522,40.4441,,,,,,,,,,,,
91248,,,26,0.4626,39.952,,,,,,,,,,,,
91328,,,80,-39.5591,39.5463,,,,,,,,,,,,
91500,,,,,,50,50,29,41.8532,98.1942,53.1212,-44.1823,133.0812,251.0621,8.5404,201.3244,2.5363
92000,,,,,,50,50,29,46.9573,94.6546,51.3678,-44.1823,137.0402,199.4185,7.4695,186.5126,2.779
92328,,,1000,-1144.2188,39.9014,,,,,,,,,,,,
92384,,,56,29.8616,39.9554,,,,,,,,,,,,
92421,,,37,-20.1888,39.8833,,,,,,,,,,,,
92500,,,,,,50,50,29,46.1542,98.0007,53.635,-44.1823,136.7551,212.2531,6.061,178.1033,2.3929
92594,,,173,-16.2288,40.015,,,,,,,,,,,,
92606,,,12,-1.6752,40.0268,,,,,,,,,,,,
92635,,,29,5.4109,40.0533,,,,,,,,,,,,
92678,,,43,-58.1758,39.9874,,,,,,,,,,,,
92857,,,179,-139.0548,39.9722,,,,,,,,,,,,
92901,,,44,-2.8914,39.9744,,,,,,,,,,,,
92937,,,36,18.1753,38.8975,,,,,,,,,,,,
92967,,,30,-33.7396,39.9832,,,,,,,,,,,,
93000,,,,,,50,50,29,41.3026,97.4112,52.8902,-44.1823,134.4128,214.3174,5.5928,129.0735,2.4974
93037,,,70,-3.5527,39.971,,,,,,,,,,,,
93081,,,44,-15.174,40.0327,,,,,,,,,,,,
93101,,,20,-1.3501,40.1208,,,,,,,,,,,,
93116,,,15,-10.2414,39.9641,,,,,,,,,,,,
93199,,,83,-13.1012,40.0111,,,,,,,,,,,,
93218,,,19,13.4174,40.0519,,,,,,,,,,,,
93253,,,35,-29.6608,40.0177,,,,,,,,,,,,
93327,,,74,60.989,40.0175,,,,,,,,,,,,
93392,,,65,-3.3402,39.972,,,,,,,,,,,,
93429,,,37,26.0897,40.0115,,,,,,,,,,,,
93448,,,19,7.9829,40.0435,,,,,,,,,,,,
93500,,,,,,50,50,29,43.7639,96.7273,53.7486,-44.1823,134.7773,191.6664,6.168,130.7903,2.3435
93504,,,56,-29.4541,39.6455,,,,,,,,,,,,
93543,,,39,25.3291,40.0276,,,,,,,,,,,,
93551,,,8,-0.2924,39.929,,,,,,,,,,,,
93634,,,83,35.7384,40.0079,,,,,,,,,,,,
93686,,,52,23.4101,39.9909,,,,,,,,,,,,
93819,,,133,53.661,38.5437,,,,,,,,,,,,
93954,,,135,-33.0998,39.998,,,,,,,,,,,,
93998,,,44,-27.8373,40.0597,,,,,,,,,,,,
94000,,,,,,50,50,29,41.1074,98.1066,53.4719,-44.1823,137.6113,232.3074,5.0357,205.6861,2.3816
94167,,,169,57.7396,40.3129,,,,,,,,,,,,
94229,,,62,15.1419,39.9154,,,,,,,,,,,,
94302,,,73,29.4063,40.3974,,,,,,,,,,,,
94334,,,32,-14.6116,40.2823,,,,,,,,,,,,
94405,,,71,16.0146,40.0157,,,,,,,,,,,,
94482,,,77,19.4052,39.9996,,,,,,,,,,,,
94500,,,,,,50,50,29,45.794,95.745,51.2846,-44.1823,137.5879,193.4071,4.672,122.412,2.4102
94505,,,23,4.2269,39.9474,,,,,,,,,,,,
94531,,,26,6.7566,39.938,,,,,,,,,,,,
94590,,,59,-2.8675,39.9859,,,,,,,,,,,,
94635,,,45,18.9439,40.034,,,,,,,,,,,,
94692,,,57,43.9378,39.9501,,,,,,,,,,,,
94739,,,47,-5.847,39.9341,,,,,,,,,,,,
94809,,,70,17.1822,39.8779,,,,,,,,,,,,
94834,,,25,11.9345,39.9003,,,,,,,,,,,,
94889,,,55,7.9088,39.9872,,,,,,,,,,,,
94933,,,44,-18.2539,39.9079,,,,,,,,,,,,
95000,,,,,,50,50,29,42.6921,97.8691,52.7474,-44.1823,138.4429,204.4929,5.4563,103.3201,2.0352
95000,-91.1751,201.7,,,,,,,,,,,,,,,
95043,,,110,-33.2071,20.6505,,,,,,,,,,,,
95076,,,33,14.2452,40.0146,,,,,,,,,,,,
95272,,,196,15.2391,39.5191,,,,,,,,,,,,
95293,,,21,14.0974,38.9213,,,,,,,,,,,,
95302,,,9,-3.1879,36.0779,,,,,,,,,,,,
95340,,,38,-1.8951,40.0924,,,,,,,,,,,,
95352,,,12,-10.4899,40.0348,,,,,,,,,,,,
95377,,,25,2.6248,40.0521,,,,,,,,,,,,
95400,,,23,1.4325,40.0091,,,,,,,,,,,,
95500,,,,,,50,50,29,45.0242,98.1969,54.524,-44.1823,139.9918,196.7386,4.8955,109.511,2.1702
95519,,,119,29.0854,40.0378,,,,,,,,,,,,
95577,,,58,9.531,40.0203,,,,,,,,,,,,
95638,,,61,13.4586,40.0329,,,,,,,,,,,,
95667,,,29,-22.2537,39.966,,,,,,,,,,,,
95780,,,113,27.5278,40.0048,,,,,,,,,,,,
95793,,,13,-1.551,39.9375,,,,,,,,,,,,
95824,,,31,-9.5458,40.0234,,,,,,,,,,,,
95853,,,29,5.6915,40.0461,,,,,,,,,,,,
95925,,,72,3.8157,40.0329,,,,,,,,,,,,
96000,,,,,,50,50,28,44.7661,96.5185,52.7864,-44.1823,138.9486,188.9209,4.3735,112.7043,2.264
96098,,,173,84.5798,39.6525,,,,,,,,,,,,
96202,,,104,42.3127,40.0226,,,,,,,,,,,,
96256,,,54,-21.433,40.0402,,,,,,,,,,,,
96296,,,40,-20.9428,40.0063,,,,,,,,,,,,
96316,,,20,3.2582,40.0902,,,,,,,,,,,,
96336,,,20,2.15,40.0397,,,,,,,,,,,,
96344,,,8,0.2763,39.9618,,,,,,,,,,,,
96378,,,34,4.8192,40.0771,,,,,,,,,,,,
96500,,,,,,50,50,29,42.9281,98.5507,52.4441,-44.1823,137.2232,212.3761,4.9874,117.7327,2.2926
96753,,,375,-93.1049,39.9853,,,,,,,,,,,,
96798,,,45,18.4784,39.9572,,,,,,,,,,,,
96941,,,143,-12.8876,38.6584,,,,,,,,,,,,
96963,,,22,4.1742,39.8904,,,,,,,,,,,,
96993,,,30,3.4706,39.9827,,,,,,,,,,,,
97000,,,,,,50,50,29,44.2888,95.4285,51.5897,-44.1823,138.1145,262.0308,4.5702,120.4416,2.0038
97031,,,38,18.1535,40.0861,,,,,,,,,,,,
97228,,,197,34.1537,39.9939,,,,,,,,,,,,
97319,,,91,-28.0042,34.4411,,,,,,,,,,,,
97341,,,22,9.4671,39.9935,,,,,,,,,,,,
97357,,,16,4.9071,36.7767,,,,,,,,,,,,
97404,,,47,7.7899,40.0764,,,,,,,,,,,,
97500,,,,,,50,50,29,43.2116,94.7862,51.2408,-44.1823,134.5261,224.7239,4.8769,105.534,2.0678
97547,,,143,39.244,31.4461,,,,,,,,,,,,
97894,,,347,72.6683,39.3569,,,,,,,,,,,,
97939,,,45,28.8962,34.3904,,,,,,,,,,,,
97962,,,23,-4.1728,22.6463,,,,,,,,,,,,
98000,,,,,,50,50,29,44.8446,94.874,48.1572,-44.1823,137.3875,263.9986,4.2849,112.7571,2.4898
98090,,,128,81.3588,30.7406,,,,,,,,,,,,
98259,,,169,19.0378,34.9229,,,,,,,,,,,,
98432,,,173,61.5225,31.1391,,,,,,,,,,,,
98476,,,44,27.3224,40.0464,,,,,,,,,,,,
98500,,,,,,50,50,29,45.357,95.24,50.5573,-44.1823,136.7103,261.4541,4.9131,104.918,2.0001
98614,,,138,71.5406,25.7098,,,,,,,,,,,,
98653,,,39,15.5264,23.2837,,,,,,,,,,,,
98676,,,23,10.7484,38.5791,,,,,,,,,,,,
98838,,,162,86.2637,36.0555,,,,,,,,,,,,
98859,,,21,-2.8297,22.3763,,,,,,,,,,,,
99000,,,,,,50,50,29,45.4973,100.5547,53.8062,-44.1823,139.0174,290.6729,4.5999,93.276,2.0142
99048,,,189,50.3403,27.0049,,,,,,,,,,,,
99061,,,13,5.8429,21.8662,,,,,,,,,,,,
