env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
690000,0.8425,7.0,1.0,0.7859,9.5238,1.0,0.0152,0.0054,634.1432
700000,0.8538,6.5,1.0,0.788,9.4162,1.0,0.0151,0.0054,634.0471
710000,0.8177,8.1,1.0,0.787,9.4697,1.0,0.015,0.0054,633.8164
720000,0.8493,6.7,1.0,0.7893,9.3633,1.0,0.015,0.0054,632.7658
730000,0.8673,5.9,1.0,0.7893,9.3633,1.0,0.0153,0.0053,629.7034
740000,0.847,6.8,1.0,0.7911,9.2851,1.0,0.0151,0.0052,631.0213
750000,0.8335,7.4,1.0,0.7926,9.2166,0.9991,0.0154,0.0052,629.0583
760000,0.8448,6.9,1.0,0.7972,9.009,1.0,0.0153,0.0051,626.3795
770000,0.8605,6.2,1.0,0.7954,9.0909,1.0,0.0154,0.0052,629.6857
780000,0.838,7.2,1.0,0.7998,8.8968,1.0,0.0152,0.0051,627.0358
790000,0.847,6.8,1.0,0.7996,8.9127,1.0,0.0153,0.005,625.1776
800000,0.8402,7.1,1.0,0.7987,8.9445,1.0,0.0152,0.005,626.3038
810000,0.8357,7.3,1.0,0.7958,9.0744,1.0,0.0155,0.005,624.372
820000,0.8313,7.5,1.0,0.7987,8.9445,1.0,0.0152,0.0049,622.1115
830000,0.847,6.8,1.0,0.7998,8.9047,1.0,0.0153,0.0049,622.7725
840000,0.8402,7.1,1.0,0.803,8.7489,1.0,0.0151,0.0048,619.3623
850000,0.8538,6.5,1.0,0.8059,8.6356,1.0,0.0153,0.0049,621.5895
860000,0.8538,6.5,1.0,0.8068,8.5763,1.0,0.0155,0.0048,623.1918
870000,0.883,5.2,1.0,0.8033,8.7413,1.0,0.015,0.0048,619.7647
880000,0.847,6.8,1.0,0.8076,8.5543,1.0,0.015,0.0048,621.8656
890000,0.8492,6.7,1.0,0.8077,8.547,1.0,0.0149,0.0047,621.3464
900000,0.8357,7.3,1.0,0.8105,8.4246,1.0,0.0149,0.0047,622.3363
910000,0.6232,16.3,0.9,0.8073,8.5616,1.0,0.0149,0.0047,620.5298
920000,0.8425,7.0,1.0,0.809,8.4962,1.0,0.0151,0.0046,619.5422
930000,0.856,6.4,1.0,0.8102,8.4317,1.0,0.0151,0.0047,619.2506
940000,0.8313,7.5,1.0,0.8077,8.547,1.0,0.0148,0.0046,620.1373
950000,0.856,6.4,1.0,0.8107,8.4104,1.0,0.015,0.0046,620.3767
960000,0.8605,6.2,1.0,0.8101,8.4459,1.0,0.0144,0.0046,618.6035
970000,0.8177,8.1,1.0,0.8101,8.4388,1.0,0.0142,0.0046,615.4904
980000,0.838,7.2,1.0,0.8141,8.2576,1.0,0.0146,0.0047,618.6863
990000,0.8695,5.8,1.0,0.8137,8.2781,1.0,0.0145,0.0044,620.2354
