env_steps,return,length,train/length,train/return,FPS,op-l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
405000,20.0323,26.5,,,,,,,,,,
405494,,,1000,5443.0862,109.0009,,,,,,,
405500,,,,,,1.9268,-554.335,33.6261,1.9268,19.2733,671.7677,12.0298
405733,,,239,843.8336,109.8236,,,,,,,
405766,,,33,44.4349,109.5437,,,,,,,
405908,,,142,171.4202,109.8888,,,,,,,
405989,,,81,128.4837,109.9069,,,,,,,
406000,,,,,,2.3671,-552.6928,45.8013,2.3671,16.4676,648.7485,11.0098
406081,,,92,103.3681,109.6782,,,,,,,
406500,,,,,,2.149,-548.6062,35.9176,2.149,19.2229,543.8376,11.0211
407000,,,,,,1.8139,-556.5286,34.6005,1.8139,20.3021,838.8122,14.4145
407081,,,1000,5278.6701,109.3833,,,,,,,
407245,,,164,307.9955,105.9423,,,,,,,
407500,,,,,,2.1901,-549.2648,41.6181,2.1901,21.3341,647.218,11.104
408000,,,,,,1.946,-552.4545,40.3631,1.946,21.3888,958.3087,10.516
408245,,,1000,4895.8791,105.518,,,,,,,
408500,,,,,,2.062,-556.6271,36.9434,2.062,19.0546,743.9308,9.1364
409000,,,,,,1.8845,-551.9876,34.7303,1.8845,21.1762,931.7346,12.8671
409082,,,837,4162.0912,107.5878,,,,,,,
409090,,,8,-7.0409,105.1494,,,,,,,
409254,,,164,246.3804,105.7968,,,,,,,
409500,,,,,,1.7967,-553.1761,37.2717,1.7967,15.8603,618.9003,12.9142
409896,,,642,3168.785,105.5482,,,,,,,
410000,,,,,,2.1107,-555.6385,39.3087,2.1107,17.2912,877.4944,9.4202
410000,3113.746,591.0,,,,,,,,,,
410409,,,513,2614.6413,85.321,,,,,,,
410500,,,,,,2.0981,-556.1888,38.7041,2.0981,15.9995,695.1841,12.509
410880,,,471,2319.4646,107.1192,,,,,,,
411000,,,,,,1.825,-553.8544,31.0964,1.825,18.5047,746.3467,11.1364
411500,,,,,,1.7953,-558.2671,41.4508,1.7953,12.7696,375.0855,10.3245
411880,,,1000,5655.0261,109.952,,,,,,,
412000,,,,,,2.0236,-557.7081,46.4568,2.0236,16.3396,624.8196,10.8593
412292,,,412,2017.0988,109.8579,,,,,,,
412500,,,,,,1.9853,-555.7449,36.6049,1.9853,15.2056,652.1326,10.2516
412870,,,578,3063.6673,107.6417,,,,,,,
413000,,,,,,1.8189,-557.0658,40.6408,1.8189,18.5735,793.493,10.1078
413434,,,564,2990.3858,107.0622,,,,,,,
413500,,,,,,1.7117,-554.4919,42.3632,1.7117,20.4798,843.4613,11.1889
413523,,,89,103.5513,105.8271,,,,,,,
413547,,,24,-1.4903,105.9546,,,,,,,
413565,,,18,-8.2494,105.777,,,,,,,
413672,,,107,186.5177,105.8554,,,,,,,
413691,,,19,-7.16,106.1224,,,,,,,
413806,,,115,225.1291,105.3286,,,,,,,
413829,,,23,-2.025,105.2625,,,,,,,
413961,,,132,371.6407,105.5682,,,,,,,
413998,,,37,58.6774,105.4799,,,,,,,
414000,,,,,,1.8479,-553.7249,34.3762,1.8479,167.2285,1573.0336,14.3439
414031,,,33,35.5793,105.3342,,,,,,,
414051,,,20,-5.994,105.2893,,,,,,,
414119,,,68,114.014,105.9034,,,,,,,
414137,,,18,-8.0942,106.0578,,,,,,,
414254,,,117,251.0388,106.0985,,,,,,,
414361,,,107,192.9291,109.8883,,,,,,,
414377,,,16,-7.8041,110.3565,,,,,,,
414500,,,,,,1.9318,-553.5826,37.4607,1.9318,18.7226,642.661,16.6261
414555,,,178,427.7851,109.9205,,,,,,,
414589,,,34,36.0126,109.7586,,,,,,,
414696,,,107,254.8659,107.7523,,,,,,,
414706,,,10,-8.3096,105.752,,,,,,,
414740,,,34,34.9019,105.8742,,,,,,,
414796,,,56,105.4611,105.2562,,,,,,,
414831,,,35,35.5335,105.8878,,,,,,,
414846,,,15,-6.3987,105.297,,,,,,,
414882,,,36,38.421,105.8229,,,,,,,
414918,,,36,40.3138,105.6586,,,,,,,
414934,,,16,-5.7349,105.5035,,,,,,,
414949,,,15,-7.1499,105.7823,,,,,,,
415000,,,,,,2.1525,-553.2855,34.3204,2.1525,19.2296,810.6353,9.5137
415000,435.9635,130.9,,,,,,,,,,
415007,,,58,104.3413,71.245,,,,,,,
415041,,,34,32.3252,105.7088,,,,,,,
415113,,,72,102.5737,104.7122,,,,,,,
415169,,,56,118.7455,105.9951,,,,,,,
415235,,,66,89.5364,106.1037,,,,,,,
415341,,,106,204.5381,105.9174,,,,,,,
415396,,,55,116.995,105.8856,,,,,,,
415458,,,62,121.4845,105.8677,,,,,,,
415475,,,17,-1.366,106.4449,,,,,,,
415500,,,,,,2.4376,-549.2029,52.6087,2.4376,23.1372,726.2715,11.3174
415589,,,114,130.2736,105.8172,,,,,,,
415734,,,145,367.3513,105.8526,,,,,,,
415813,,,79,150.918,106.1485,,,,,,,
415875,,,62,112.1948,105.8429,,,,,,,
415931,,,56,116.3813,105.6424,,,,,,,
415944,,,13,-10.1101,105.7992,,,,,,,
416000,,,,,,2.229,-544.6553,34.6474,2.229,30.3681,913.6929,14.2669
416015,,,71,132.9103,105.3721,,,,,,,
416076,,,61,132.1251,105.4134,,,,,,,
416149,,,73,130.5387,105.7527,,,,,,,
416186,,,37,35.0269,105.9225,,,,,,,
416254,,,68,127.4037,105.8104,,,,,,,
416384,,,130,243.0803,105.8231,,,,,,,
416433,,,49,35.239,105.6218,,,,,,,
416500,,,,,,2.1177,-545.9875,47.6955,2.1177,30.3578,1119.5488,12.1061
416644,,,211,372.4464,105.1965,,,,,,,
416737,,,93,116.1748,105.5539,,,,,,,
416841,,,104,8.5563,105.3831,,,,,,,
416977,,,136,30.3476,105.5182,,,,,,,
417000,,,,,,2.1845,-551.0077,37.379,2.1845,33.2654,1311.8701,17.1675
417084,,,107,177.5365,105.5186,,,,,,,
417179,,,95,183.86,105.6567,,,,,,,
417331,,,152,224.2895,105.2123,,,,,,,
417423,,,92,177.5371,105.2018,,,,,,,
417500,,,,,,2.1634,-545.4851,29.7804,2.1634,32.2475,867.9188,18.819
417550,,,127,220.2062,105.5003,,,,,,,
417638,,,88,123.48,106.7101,,,,,,,
417730,,,92,150.3929,109.9082,,,,,,,
417829,,,99,183.2573,109.902,,,,,,,
417913,,,84,123.8929,109.9763,,,,,,,
418000,,,,,,2.1929,-545.5938,41.9514,2.1929,35.0658,940.9373,15.3466
418239,,,326,297.2309,109.7674,,,,,,,
418313,,,74,79.8412,109.2295,,,,,,,
418415,,,102,187.0149,108.1677,,,,,,,
418483,,,68,66.5772,105.0034,,,,,,,
418500,,,,,,2.3228,-543.62,39.4276,2.3228,29.5837,878.2815,15.1952
418551,,,68,72.3348,105.9107,,,,,,,
418618,,,67,68.4237,105.3382,,,,,,,
418685,,,67,72.6344,105.9537,,,,,,,
418858,,,173,259.3916,105.939,,,,,,,
418927,,,69,83.3704,105.7109,,,,,,,
418995,,,68,82.8583,105.6884,,,,,,,
419000,,,,,,2.4362,-545.7254,46.2605,2.4362,28.9066,1211.2823,10.4073
419064,,,69,96.7906,105.134,,,,,,,
419135,,,71,106.0901,105.4505,,,,,,,
419197,,,62,121.8848,105.8012,,,,,,,
419252,,,55,108.9403,105.746,,,,,,,
419324,,,72,121.8988,105.8907,,,,,,,
419393,,,69,110.5292,106.2061,,,,,,,
419431,,,38,61.5998,106.2477,,,,,,,
419500,,,,,,2.8267,-541.033,38.6632,2.8267,37.079,1201.2864,11.7883
419500,,,69,101.3995,105.8974,,,,,,,
419551,,,51,102.4561,105.7043,,,,,,,
419628,,,77,114.3859,105.8477,,,,,,,
419707,,,79,95.2621,105.4106,,,,,,,
419780,,,73,93.1625,105.7466,,,,,,,
419855,,,75,92.9716,105.8194,,,,,,,
419932,,,77,101.5417,105.4189,,,,,,,
420000,,,,,,2.3954,-548.6627,42.6296,2.3954,34.434,1265.9772,12.1268
420000,88.0716,79.9,,,,,,,,,,
420009,,,77,94.8529,86.6464,,,,,,,
420083,,,74,93.3593,105.7196,,,,,,,
420163,,,80,85.0223,105.6203,,,,,,,
420243,,,80,83.3444,105.8502,,,,,,,
420322,,,79,92.8391,105.8322,,,,,,,
420404,,,82,98.9108,105.9243,,,,,,,
420480,,,76,106.4521,105.6392,,,,,,,
420493,,,13,-2.2079,105.0953,,,,,,,
420500,,,,,,2.6621,-531.2067,44.6018,2.6621,31.4223,802.996,15.5969
420569,,,76,97.1445,105.6706,,,,,,,
420643,,,74,94.7864,105.4722,,,,,,,
420719,,,76,100.7083,105.3437,,,,,,,
420795,,,76,95.9726,105.8826,,,,,,,
420873,,,78,89.8901,105.7853,,,,,,,
420959,,,86,97.3806,105.7754,,,,,,,
421000,,,,,,2.2802,-540.9092,41.3831,2.2802,42.6189,1324.5781,11.0542
421036,,,77,80.3522,105.8155,,,,,,,
421116,,,80,81.6889,105.786,,,,,,,
421500,,,,,,2.4519,-541.0793,38.8985,2.4519,30.6857,915.8185,16.3379
421602,,,486,2314.7505,105.6969,,,,,,,
421932,,,330,1094.631,105.5631,,,,,,,
422000,,,,,,2.4543,-541.3572,41.4465,2.4543,61.9818,2376.2451,10.626
422184,,,252,970.024,105.8068,,,,,,,
422375,,,191,641.4338,105.9463,,,,,,,
422382,,,7,-7.5962,104.9738,,,,,,,
422389,,,7,-8.0247,105.596,,,,,,,
422479,,,90,202.1765,106.1245,,,,,,,
422486,,,7,-7.6487,109.3756,,,,,,,
422493,,,7,-8.577,107.7558,,,,,,,
422500,,,,,,2.5155,-543.1971,50.1151,2.5155,34.5542,891.74,11.6332
422500,,,7,-8.1194,109.0879,,,,,,,
422507,,,7,-7.9766,110.631,,,,,,,
422513,,,6,-6.1875,108.9623,,,,,,,
422520,,,7,-7.1901,109.0555,,,,,,,
422527,,,7,-7.9808,110.7959,,,,,,,
422534,,,7,-8.289,109.0964,,,,,,,
422541,,,7,-7.433,110.5372,,,,,,,
422548,,,7,-7.6439,108.0453,,,,,,,
422555,,,7,-8.0307,107.9301,,,,,,,
422767,,,212,861.7949,109.7901,,,,,,,
423000,,,,,,2.1685,-539.0822,39.1706,2.1685,31.3355,920.6826,12.494
423324,,,557,2625.1376,109.6541,,,,,,,
423425,,,101,87.511,109.5046,,,,,,,
423500,,,,,,2.2941,-542.1643,43.3736,2.2941,46.4596,1669.7502,14.7836
423613,,,188,254.4033,106.818,,,,,,,
423796,,,183,223.6204,105.995,,,,,,,
423910,,,114,107.913,105.4695,,,,,,,
424000,,,,,,2.4378,-538.8234,34.375,2.4378,36.4188,964.3864,16.2404
424013,,,103,82.8047,105.9638,,,,,,,
424123,,,110,117.4825,106.9312,,,,,,,
424231,,,108,151.62,105.8768,,,,,,,
424339,,,108,160.1919,105.9196,,,,,,,
424436,,,97,139.92,105.6062,,,,,,,
424500,,,,,,2.4474,-535.3619,42.6274,2.4474,67.2448,1229.5497,15.0527
424968,,,532,2185.6587,108.5165,,,,,,,
425000,,,,,,2.663,-534.8638,53.7739,2.663,33.3348,1065.2875,10.8751
425000,143.0165,107.0,,,,,,,,,,
425073,,,105,203.5138,87.6518,,,,,,,
425174,,,101,113.2919,105.8328,,,,,,,
425281,,,107,127.0315,105.5033,,,,,,,
425401,,,120,240.1749,105.453,,,,,,,
425500,,,,,,2.4976,-541.9064,40.2822,2.4976,31.3391,841.3514,10.7203
425575,,,174,366.455,105.5663,,,,,,,
425687,,,112,177.9267,105.5409,,,,,,,
426000,,,,,,2.4264,-533.672,57.1261,2.4264,40.1398,1043.9557,16.6623
426158,,,471,1619.7662,105.6583,,,,,,,
426226,,,68,116.26,105.551,,,,,,,
426464,,,238,533.9324,105.3363,,,,,,,
426500,,,,,,2.616,-541.7834,41.8813,2.616,36.5103,891.0714,13.9482
426670,,,206,486.5706,105.6089,,,,,,,
426859,,,189,437.287,109.781,,,,,,,
427000,,,,,,2.7946,-536.4402,46.2787,2.7946,39.075,1360.8195,13.3806
427347,,,488,1933.2628,109.8886,,,,,,,
427500,,,,,,2.725,-537.6886,52.7474,2.725,39.216,1469.3542,15.4921
427504,,,157,166.4164,109.6182,,,,,,,
427647,,,143,278.1109,108.7225,,,,,,,
427751,,,104,94.2675,105.9465,,,,,,,
427846,,,95,92.0837,105.8453,,,,,,,
428000,,,,,,2.652,-531.0162,37.241,2.652,33.1127,836.1539,12.6049
428059,,,213,505.6078,108.5792,,,,,,,
428500,,,,,,2.5675,-535.316,39.3286,2.5675,33.8668,890.1295,13.5903
428558,,,499,2180.6622,109.8146,,,,,,,
428575,,,17,-4.8843,109.2833,,,,,,,
428842,,,267,-73.0782,106.3204,,,,,,,
428947,,,105,141.7832,105.6754,,,,,,,
429000,,,,,,2.4993,-539.8127,50.2929,2.4993,149.176,1382.1256,17.3005
429473,,,526,2352.2657,105.5249,,,,,,,
429500,,,,,,2.7738,-527.2363,41.1084,2.7738,120.2278,3105.3425,15.001
429822,,,349,1146.8772,109.7747,,,,,,,
430000,,,,,,2.4581,-530.6775,38.7766,2.4581,38.4363,1981.2888,19.272
430000,827.3477,238.7,,,,,,,,,,
430260,,,438,1645.6407,96.0471,,,,,,,
430500,,,,,,2.7389,-532.591,42.7495,2.7389,41.3286,1155.9612,16.003
430709,,,449,1811.8883,105.4612,,,,,,,
430875,,,166,225.956,105.2738,,,,,,,
431000,,,,,,2.7673,-533.4167,52.6263,2.7673,43.5158,899.2586,14.0744
431276,,,401,1911.7431,105.8044,,,,,,,
431448,,,172,644.82,105.7359,,,,,,,
431500,,,,,,2.5977,-528.3604,35.5182,2.5977,34.8921,1007.6489,14.0059
431766,,,318,1441.9544,105.7546,,,,,,,
432000,,,,,,2.6321,-531.39,35.4028,2.6321,33.3275,917.8682,13.5286
432111,,,345,1697.6643,105.7846,,,,,,,
432168,,,57,99.7379,105.8933,,,,,,,
432500,,,,,,2.4789,-533.1867,32.8366,2.4789,30.8056,792.9218,14.7466
432571,,,403,2052.5675,105.7387,,,,,,,
432752,,,181,646.466,105.4723,,,,,,,
433000,,,,,,3.0602,-526.5064,45.4102,3.0602,28.4108,755.1135,15.0545
433138,,,386,1911.9627,105.4169,,,,,,,
433403,,,265,1153.7612,105.6684,,,,,,,
433500,,,,,,2.3438,-534.2236,39.672,2.3438,27.1458,842.8524,10.4755
433838,,,435,2269.8154,105.7533,,,,,,,
433980,,,142,508.3458,105.7172,,,,,,,
433996,,,16,-6.849,105.5971,,,,,,,
434000,,,,,,2.5961,-529.1326,40.2667,2.5961,148.4681,2566.7266,12.8377
434237,,,241,966.4549,105.4303,,,,,,,
434500,,,,,,2.5917,-526.3403,36.1597,2.5917,112.3491,2377.9561,14.1225
434720,,,483,2340.7365,105.6936,,,,,,,
434793,,,73,187.9825,105.4446,,,,,,,
434994,,,201,760.3992,105.3105,,,,,,,
435000,,,,,,2.3604,-522.1855,42.901,2.3604,34.625,1150.8054,16.5935
435000,323.8672,94.7,,,,,,,,,,
435147,,,153,473.9667,92.6417,,,,,,,
435500,,,,,,2.7019,-528.4961,46.1601,2.7019,58.9165,2211.2869,14.8077
435618,,,471,2138.6148,105.5474,,,,,,,
435634,,,16,-6.8643,105.7032,,,,,,,
436000,,,,,,2.4816,-529.274,33.427,2.4816,37.7739,1150.309,15.7903
436305,,,671,3492.189,105.6058,,,,,,,
436500,,,,,,2.4064,-532.9803,39.9067,2.4064,36.9213,1430.2278,15.5624
436829,,,524,2538.7815,109.6602,,,,,,,
436904,,,75,194.1928,109.1848,,,,,,,
436982,,,78,215.4718,105.6171,,,,,,,
437000,,,,,,2.447,-527.5476,39.3366,2.447,34.5066,1514.2017,17.267
437500,,,,,,2.6691,-524.2375,34.1681,2.6691,29.4451,1128.5817,12.4664
437544,,,562,2861.5298,105.5439,,,,,,,
437737,,,193,687.744,105.7823,,,,,,,
438000,,,,,,2.4899,-523.8643,41.509,2.4899,25.9387,762.3489,15.9586
438387,,,650,3291.1204,105.7154,,,,,,,
438500,,,,,,2.5351,-532.2726,48.063,2.5351,32.655,974.6166,14.9198
438815,,,428,2099.9151,105.5286,,,,,,,
438899,,,84,208.8057,105.5081,,,,,,,
439000,,,,,,2.6818,-524.2941,42.8988,2.6818,29.8495,992.5035,15.4092
439369,,,470,2412.0131,105.5536,,,,,,,
439430,,,61,153.4193,105.6768,,,,,,,
439500,,,,,,2.3395,-528.0002,36.7949,2.3395,32.2658,868.8057,15.1451
439515,,,85,198.703,105.6453,,,,,,,
439665,,,150,345.8484,105.6581,,,,,,,
439688,,,23,7.1203,105.278,,,,,,,
439780,,,92,234.618,105.9889,,,,,,,
440000,,,,,,2.3384,-531.5582,40.4438,2.3384,30.9288,825.8707,12.0816
440000,4718.9914,850.9,,,,,,,,,,
440257,,,477,2369.6545,77.0274,,,,,,,
440500,,,,,,2.8336,-523.4577,36.9465,2.8336,31.9567,1278.6882,13.4035
440926,,,669,3537.3605,105.6263,,,,,,,
441000,,,,,,2.6253,-525.8297,38.3687,2.6253,59.2759,2071.2742,15.8663
441500,,,,,,2.5037,-521.8946,37.7685,2.5037,35.3604,1245.9922,14.7658
441926,,,1000,5605.5205,105.5865,,,,,,,
442000,,,,,,2.3849,-533.7647,33.2773,2.3849,31.2365,865.9988,8.4533
442023,,,97,221.4129,105.5011,,,,,,,
442500,,,,,,2.3711,-527.6462,38.6913,2.3711,30.7162,1110.2073,16.7019
443000,,,,,,2.3651,-525.2159,37.6052,2.3651,38.0415,1501.0238,14.8196
443023,,,1000,5649.3668,108.9286,,,,,,,
443500,,,,,,2.3611,-526.4705,44.7456,2.3611,24.1989,954.0457,12.666
444000,,,,,,2.5312,-529.5505,49.785,2.5312,21.8387,701.22,12.3533
444023,,,1000,5394.6458,108.2581,,,,,,,
444144,,,121,299.613,109.8787,,,,,,,
444231,,,87,200.6045,109.6129,,,,,,,
444302,,,71,108.745,109.6864,,,,,,,
444500,,,,,,2.4443,-529.9906,52.6312,2.4443,29.8744,1135.8965,17.7785
445000,,,,,,2.5141,-523.1459,45.0975,2.5141,24.5062,877.1725,15.924
445000,405.4984,130.5,,,,,,,,,,
445302,,,1000,5606.0731,105.5335,,,,,,,
445386,,,84,200.8605,105.9379,,,,,,,
445482,,,96,265.6456,105.8179,,,,,,,
445500,,,,,,2.6498,-525.3921,38.1404,2.6498,21.4248,896.4124,15.7382
445570,,,88,222.5416,105.931,,,,,,,
445652,,,82,160.2742,105.9945,,,,,,,
446000,,,,,,2.8062,-523.6404,36.4958,2.8062,28.142,1314.5466,11.5343
446500,,,,,,2.5225,-522.5146,47.5492,2.5225,26.1482,948.0838,13.3738
446652,,,1000,5481.9957,109.1692,,,,,,,
446752,,,100,220.6652,109.8857,,,,,,,
446783,,,31,13.3988,109.6427,,,,,,,
447000,,,,,,2.6215,-523.5527,47.2541,2.6215,29.7344,1159.759,14.1966
447500,,,,,,2.7299,-523.6024,36.2651,2.7299,31.9024,1089.7076,13.7635
447765,,,982,5304.0207,107.7477,,,,,,,
447795,,,30,35.3907,105.6411,,,,,,,
447825,,,30,34.9585,105.5471,,,,,,,
447888,,,63,59.7259,105.5408,,,,,,,
448000,,,,,,2.4881,-523.934,59.2519,2.4881,23.8942,698.3135,11.86
448003,,,115,161.9856,105.7683,,,,,,,
448096,,,93,110.1115,106.3719,,,,,,,
448189,,,93,120.3218,109.5858,,,,,,,
448220,,,31,38.6067,109.1359,,,,,,,
448320,,,100,106.6521,109.7926,,,,,,,
448438,,,118,137.9766,109.8287,,,,,,,
448500,,,,,,2.5164,-524.2084,38.8333,2.5164,46.621,2278.2058,14.7491
448530,,,92,111.3802,104.1871,,,,,,,
448622,,,92,99.974,105.9036,,,,,,,
449000,,,,,,2.6496,-523.7678,44.3207,2.6496,29.3769,1036.0673,14.8846
449500,,,,,,2.6263,-527.3077,50.4391,2.6263,26.8967,821.6966,23.8756
449622,,,1000,5507.8365,107.9583,,,,,,,
449693,,,71,57.1666,109.7694,,,,,,,
450000,,,,,,2.588,-528.876,47.0307,2.588,27.4473,1080.2562,11.6715
450000,998.1266,241.9,,,,,,,,,,
450500,,,,,,2.3329,-526.3455,37.6872,2.3329,29.013,1296.3276,10.5781
450693,,,1000,5311.9367,103.195,,,,,,,
451000,,,,,,2.3676,-526.7372,38.9326,2.3676,43.3059,1788.9624,17.2928
451500,,,,,,2.3166,-527.4539,35.5811,2.3166,23.954,674.2241,11.7249
451693,,,1000,5265.3008,105.5986,,,,,,,
451762,,,69,140.9674,106.0661,,,,,,,
452000,,,,,,2.4331,-534.7363,33.4994,2.4331,22.7626,872.9334,14.5685
452500,,,,,,2.7497,-522.0071,47.8935,2.7497,24.8532,746.8934,11.8017
452762,,,1000,5247.9027,105.7449,,,,,,,
452836,,,74,138.6305,105.1942,,,,,,,
452907,,,71,114.9354,105.6162,,,,,,,
452981,,,74,135.0742,105.6347,,,,,,,
453000,,,,,,2.472,-524.5334,45.1054,2.472,25.9076,1354.927,10.4609
453152,,,171,454.9954,107.7169,,,,,,,
453227,,,75,126.8503,110.05,,,,,,,
453302,,,75,138.3914,109.6956,,,,,,,
453371,,,69,127.2877,109.8686,,,,,,,
453446,,,75,116.6854,109.8313,,,,,,,
453500,,,,,,2.8878,-529.6887,67.5584,2.8878,28.9166,886.3853,16.0415
453522,,,76,124.6863,109.9983,,,,,,,
453595,,,73,115.0889,108.0709,,,,,,,
453673,,,78,126.1705,105.5844,,,,,,,
454000,,,,,,2.5234,-525.6857,43.4952,2.5234,28.0256,984.9583,11.403
454004,,,331,1363.1379,105.8544,,,,,,,
454076,,,72,141.8265,106.0139,,,,,,,
454144,,,68,133.4219,105.5395,,,,,,,
454500,,,,,,2.7675,-521.7988,44.4854,2.7675,50.2896,1753.4266,15.6112
454959,,,815,4337.3703,105.7931,,,,,,,
455000,,,,,,2.5945,-522.7815,49.0164,2.5945,20.5405,696.0584,15.7786
455000,247.8638,78.2,,,,,,,,,,
455155,,,196,665.1373,97.4262,,,,,,,
455274,,,119,146.2457,105.8456,,,,,,,
455349,,,75,190.0607,105.4424,,,,,,,
455391,,,42,27.0295,105.3393,,,,,,,
455428,,,37,42.4667,105.51,,,,,,,
455462,,,34,25.1071,105.4727,,,,,,,
455500,,,,,,2.7732,-520.9503,37.9808,2.7732,26.0467,665.7361,10.5484
455571,,,109,200.4636,105.4058,,,,,,,
455703,,,132,278.3277,105.9608,,,,,,,
455815,,,112,108.4936,105.9359,,,,,,,
455901,,,86,201.4391,106.1378,,,,,,,
455932,,,31,18.1744,105.8711,,,,,,,
456000,,,,,,2.8225,-518.6136,42.0092,2.8225,29.6104,1001.9666,14.6604
456263,,,331,1508.7103,106.0214,,,,,,,
456405,,,142,132.8382,105.8779,,,,,,,
456500,,,,,,2.3872,-522.9833,48.8567,2.3872,30.0257,1098.5609,15.1703
456527,,,122,233.993,105.5028,,,,,,,
456820,,,293,1048.9534,106.2022,,,,,,,
456908,,,88,134.8582,109.7987,,,,,,,
456991,,,83,90.1775,109.7409,,,,,,,
457000,,,,,,2.4123,-524.3218,46.7516,2.4123,31.4436,872.0757,18.9079
457073,,,82,141.0632,109.624,,,,,,,
457181,,,108,142.6098,105.8745,,,,,,,
457379,,,198,519.5949,105.7586,,,,,,,
457417,,,38,42.6456,105.7396,,,,,,,
457499,,,82,142.8047,106.0851,,,,,,,
457500,,,,,,2.6661,-518.5358,46.2884,2.6661,32.5497,1024.9694,12.7372
457764,,,265,936.0865,107.476,,,,,,,
457841,,,77,115.8324,105.3394,,,,,,,
458000,,,,,,2.5901,-521.4561,33.9863,2.5901,42.2683,1609.2511,12.2883
458500,,,,,,2.8615,-512.0011,44.4939,2.8615,31.5804,996.3857,12.8479
458547,,,706,3761.7246,105.6658,,,,,,,
459000,,,,,,2.579,-512.1025,45.2341,2.579,31.2597,948.5349,13.1991
459422,,,875,4613.5273,107.5462,,,,,,,
459500,,,,,,2.733,-513.5971,50.022,2.733,41.4963,1309.4431,15.8849
460000,,,,,,2.6799,-514.34,40.1085,2.6799,26.5116,876.7551,8.9251
460000,3969.929,727.2,,,,,,,,,,
460379,,,957,5416.5373,91.4689,,,,,,,
460473,,,94,209.97,105.5866,,,,,,,
460495,,,22,-2.5843,105.4435,,,,,,,
460500,,,,,,2.7165,-516.2421,35.6681,2.7165,37.429,1146.3107,18.4514
460519,,,24,1.0371,105.3803,,,,,,,
461000,,,,,,2.6111,-520.0825,36.44,2.6111,43.1393,1882.146,16.6043
461060,,,541,2707.4886,105.8264,,,,,,,
461500,,,,,,2.6469,-519.5562,43.9834,2.6469,28.1749,723.7824,11.2717
461610,,,550,2885.9665,108.6608,,,,,,,
461781,,,171,625.1784,108.9529,,,,,,,
461805,,,24,2.9971,106.3003,,,,,,,
462000,,,,,,2.915,-512.4429,42.7546,2.915,28.3806,908.9661,15.7947
462241,,,436,2158.8884,105.9955,,,,,,,
462267,,,26,9.2121,106.1426,,,,,,,
462500,,,,,,2.8126,-517.5603,45.7335,2.8126,31.4436,1118.1842,12.7398
462752,,,485,2398.9067,106.0444,,,,,,,
463000,,,,,,2.6042,-521.1865,47.6667,2.6042,32.6496,1041.9872,13.8111
463009,,,257,998.8127,109.7287,,,,,,,
463339,,,330,1594.1293,108.9241,,,,,,,
463500,,,,,,2.7738,-515.5802,40.0762,2.7738,31.2925,1048.8347,12.9278
463533,,,194,639.6175,105.7839,,,,,,,
463740,,,207,649.391,107.7341,,,,,,,
463988,,,248,900.0482,105.8588,,,,,,,
464000,,,,,,2.4376,-516.6061,43.5828,2.4376,40.1644,1749.6562,19.0874
464143,,,155,517.6822,105.9356,,,,,,,
464316,,,173,671.0899,105.7147,,,,,,,
464500,,,,,,2.427,-514.801,52.24,2.427,33.7086,1104.4272,14.2303
464590,,,274,1195.5258,105.7423,,,,,,,
464716,,,126,437.0198,105.7737,,,,,,,
464908,,,192,775.6833,105.6029,,,,,,,
465000,,,,,,2.3993,-514.9431,38.6257,2.3993,32.0666,970.022,13.3642
465000,1192.8166,252.2,,,,,,,,,,
465087,,,179,720.0872,81.8568,,,,,,,
465440,,,353,1519.7289,105.8248,,,,,,,
465500,,,,,,2.3565,-521.8846,39.5549,2.3565,33.2527,1141.1761,17.9769
465667,,,227,1004.9843,105.667,,,,,,,
465842,,,175,613.8364,106.0508,,,,,,,
466000,,,,,,2.5538,-512.579,47.5136,2.5538,27.751,1248.1382,11.004
466477,,,635,3357.6692,105.7026,,,,,,,
466500,,,,,,2.4328,-521.2071,42.2318,2.4328,30.5374,952.5078,11.1549
467000,,,,,,2.5264,-513.9683,42.055,2.5264,33.0526,1167.1016,13.5125
467477,,,1000,5374.8208,105.753,,,,,,,
467500,,,,,,2.424,-519.7983,40.16,2.424,28.653,1095.395,12.0372
468000,,,,,,2.423,-516.3461,54.9968,2.423,33.3836,1371.9908,14.924
468364,,,887,4975.3195,105.5916,,,,,,,
468500,,,,,,2.7087,-513.1132,46.3466,2.7087,31.8677,1221.3916,16.6242
469000,,,,,,2.6914,-519.7724,46.591,2.6914,24.5409,947.0895,13.1838
469364,,,1000,5560.8565,105.6997,,,,,,,
469500,,,,,,2.6388,-517.8901,37.3363,2.6388,31.8203,1112.4865,12.2159
470000,,,,,,2.4612,-519.1489,40.1709,2.4612,29.1357,994.4812,14.2164
470000,5230.1239,926.6,,,,,,,,,,
470364,,,1000,5632.5385,88.5649,,,,,,,
470500,,,,,,2.4493,-515.3298,43.6519,2.4493,23.2505,735.6317,12.0484
471000,,,,,,2.3913,-520.9019,44.0098,2.3913,35.6678,1873.2369,15.5732
471364,,,1000,5697.2668,106.5915,,,,,,,
471500,,,,,,2.6085,-522.1309,51.4893,2.6085,26.8504,996.7192,15.7566
472000,,,,,,2.6283,-523.0626,41.5777,2.6283,32.0373,1900.3395,19.9977
472364,,,1000,5488.1226,107.1444,,,,,,,
