env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
28500,,,,,,0.5505,0.3359,0.2718,3.3656,2.3572,0.0152,-0.4778,16.4994,232.8813,1.8036
28590,,,143,-107.0909,87.5475,,,,,,,,,,
28716,,,126,-107.7124,87.6571,,,,,,,,,,
28891,,,175,-111.7745,87.4657,,,,,,,,,,
29000,,,,,,0.569,0.3359,0.1938,3.4279,2.9171,0.0123,-0.3767,24.9781,445.5892,5.0347
29005,,,114,-104.6247,87.5203,,,,,,,,,,
29092,,,87,-104.3383,87.4484,,,,,,,,,,
29261,,,169,-110.3446,89.9916,,,,,,,,,,
29319,,,58,-101.6828,91.1564,,,,,,,,,,
29379,,,60,-101.3005,91.0253,,,,,,,,,,
29500,,,,,,0.5511,0.3366,0.1849,0.5674,2.2884,0.0138,-0.3827,26.3452,774.1075,3.0687
29535,,,156,-108.6601,89.527,,,,,,,,,,
29704,,,169,-109.8937,87.4139,,,,,,,,,,
29801,,,97,-100.496,87.3407,,,,,,,,,,
29915,,,114,-104.631,87.5512,,,,,,,,,,
29976,,,61,-101.6487,91.1981,,,,,,,,,,
30000,,,,,,0.5556,0.3349,0.1885,2.4385,2.8172,0.0141,-0.3735,18.6927,258.0124,4.0954
30000,-62.0888,1600.0,,,,,,,,,,,,,
30138,,,162,-109.2461,28.1623,,,,,,,,,,
30299,,,161,-108.6675,87.3762,,,,,,,,,,
30410,,,111,-105.1699,87.7692,,,,,,,,,,
30500,,,,,,0.553,0.3366,0.2613,1.453,2.9519,0.014,-0.4436,26.526,1001.4013,3.4764
30607,,,197,-111.2853,87.7278,,,,,,,,,,
30731,,,124,-105.3103,87.5235,,,,,,,,,,
30889,,,158,-108.2378,87.3231,,,,,,,,,,
31000,,,,,,0.5654,0.3362,0.189,-3.5653,3.0314,0.0141,-0.3717,28.8407,360.0318,3.829
31096,,,207,-111.538,87.5679,,,,,,,,,,
31228,,,132,-106.3465,87.3565,,,,,,,,,,
31314,,,86,-101.5717,87.7876,,,,,,,,,,
31443,,,129,-105.5573,87.6748,,,,,,,,,,
31500,,,,,,0.5641,0.3359,0.252,-5.0849,3.82,0.0122,-0.3936,27.0206,535.4157,5.2164
31613,,,170,-109.1323,87.7845,,,,,,,,,,
31696,,,83,-105.1463,87.7152,,,,,,,,,,
31837,,,141,-106.8733,87.4195,,,,,,,,,,
31944,,,107,-105.037,86.7791,,,,,,,,,,
32000,,,,,,0.5646,0.3346,0.267,-6.3576,3.8236,0.013,-0.457,26.7378,597.7392,4.7673
32074,,,130,-105.8941,87.444,,,,,,,,,,
32146,,,72,-100.9075,87.4249,,,,,,,,,,
32328,,,182,-110.3171,87.4338,,,,,,,,,,
32388,,,60,-102.3219,87.0698,,,,,,,,,,
32473,,,85,-103.7593,87.6489,,,,,,,,,,
32500,,,,,,0.5615,0.3359,0.1859,-7.9108,4.7757,0.0137,-0.374,29.5556,335.573,5.0788
32630,,,157,-107.312,87.7349,,,,,,,,,,
32781,,,151,-106.8198,87.6369,,,,,,,,,,
32974,,,193,-111.1664,87.5368,,,,,,,,,,
33000,,,,,,0.5644,0.3366,0.1737,-6.7854,4.8569,0.0165,-0.3397,25.1128,464.6403,4.1369
33041,,,67,-102.926,87.5454,,,,,,,,,,
33218,,,177,-110.0531,87.5031,,,,,,,,,,
33456,,,238,-113.6994,87.3879,,,,,,,,,,
33500,,,,,,0.5551,0.3356,0.2102,-8.8624,5.5775,0.0122,-0.3927,21.5115,508.8022,2.9859
33576,,,120,-105.8139,87.035,,,,,,,,,,
33701,,,125,-107.3339,87.4171,,,,,,,,,,
33822,,,121,-107.4407,87.5489,,,,,,,,,,
34000,,,,,,0.5574,0.3359,0.1822,-4.2615,3.3216,0.0139,-0.3658,23.7126,429.1611,2.5793
34007,,,185,-109.2193,87.6395,,,,,,,,,,
34094,,,87,-102.3647,87.4395,,,,,,,,,,
34185,,,91,-101.0115,87.6779,,,,,,,,,,
34278,,,93,-102.8023,87.2507,,,,,,,,,,
34369,,,91,-101.3947,87.5753,,,,,,,,,,
34446,,,77,-102.2741,87.1855,,,,,,,,,,
34500,,,,,,0.5674,0.3356,0.1949,-5.05,5.3773,0.0136,-0.3993,21.0719,579.6757,5.8381
34732,,,286,-117.5972,90.9418,,,,,,,,,,
34796,,,64,-98.1704,90.781,,,,,,,,,,
34934,,,138,-106.7427,91.138,,,,,,,,,,
35000,,,,,,0.5684,0.3359,0.2338,-7.4899,5.6066,0.0128,-0.4316,21.0183,282.2556,6.8811
35000,-72.6541,1600.0,,,,,,,,,,,,,
35173,,,239,-112.2291,36.1462,,,,,,,,,,
35284,,,111,-105.1228,86.6998,,,,,,,,,,
35481,,,197,-112.5753,87.4746,,,,,,,,,,
35500,,,,,,0.5702,0.3372,0.2048,-4.9021,5.5162,0.0129,-0.3868,32.5132,1511.9015,5.423
35658,,,177,-111.1541,87.7095,,,,,,,,,,
35750,,,92,-103.3612,87.6901,,,,,,,,,,
35957,,,207,-112.3476,87.6375,,,,,,,,,,
36000,,,,,,0.5713,0.3349,0.247,-4.7346,5.011,0.0128,-0.4358,20.3289,382.7932,5.0435
36126,,,169,-108.4082,87.3229,,,,,,,,,,
36213,,,87,-100.6162,87.5659,,,,,,,,,,
36346,,,133,-106.4562,87.6134,,,,,,,,,,
36443,,,97,-111.2501,87.5026,,,,,,,,,,
36500,,,,,,0.5708,0.3362,0.2028,-7.3918,4.4272,0.0149,-0.3748,21.7905,868.2632,3.9306
36524,,,81,-101.4408,87.508,,,,,,,,,,
36607,,,83,-104.9411,87.4543,,,,,,,,,,
36728,,,121,-105.6558,87.5043,,,,,,,,,,
36839,,,111,-103.1031,87.5992,,,,,,,,,,
36936,,,97,-99.9728,87.6341,,,,,,,,,,
37000,,,,,,0.5694,0.3379,0.2009,-5.9735,6.3992,0.0142,-0.402,22.7606,887.9207,5.0166
37044,,,108,-108.5795,87.7804,,,,,,,,,,
37145,,,101,-102.4143,87.4564,,,,,,,,,,
37249,,,104,-104.7711,87.3963,,,,,,,,,,
37347,,,98,-100.6838,87.5402,,,,,,,,,,
37455,,,108,-103.0588,87.4332,,,,,,,,,,
37500,,,,,,0.5795,0.3369,0.2051,-5.8011,5.001,0.0142,-0.4001,22.0619,677.8793,6.8695
37547,,,92,-105.9287,86.9601,,,,,,,,,,
37636,,,89,-110.5253,85.0544,,,,,,,,,,
