env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
18500,,,,,,0.5054,0.676,0.0047,20.809,0.526,0.0334,0.0109,1.1787,0.0341
18500,,,50,-54.988,94.4276,,,,,,,,,
18550,,,50,-60.8193,94.4879,,,,,,,,,
18600,,,50,-53.5003,94.5819,,,,,,,,,
18650,,,50,-50.3885,92.635,,,,,,,,,
18700,,,50,-60.5745,94.0928,,,,,,,,,
18750,,,50,-60.4866,94.0584,,,,,,,,,
18800,,,50,-50.0728,94.0904,,,,,,,,,
18850,,,50,-49.7691,93.9089,,,,,,,,,
18900,,,50,-50.445,94.4829,,,,,,,,,
18950,,,50,-56.6374,94.368,,,,,,,,,
19000,,,,,,0.4947,0.6821,0.0055,21.1538,0.4499,0.0292,0.0103,0.339,0.0371
19000,,,50,-52.5119,94.2985,,,,,,,,,
19050,,,50,-49.0358,94.5315,,,,,,,,,
19100,,,50,-51.893,94.3611,,,,,,,,,
19150,,,50,-54.3379,93.7598,,,,,,,,,
19200,,,50,-43.2365,93.2858,,,,,,,,,
19250,,,50,-53.2259,94.1266,,,,,,,,,
19300,,,50,-53.0025,94.4215,,,,,,,,,
19350,,,50,-47.4332,96.6647,,,,,,,,,
19400,,,50,-53.7538,96.8191,,,,,,,,,
19450,,,50,-48.6976,93.6668,,,,,,,,,
19500,,,,,,0.5039,0.6781,0.0048,21.4381,0.4113,0.0319,0.0119,1.3347,0.0185
19500,,,50,-53.2145,94.1199,,,,,,,,,
19550,,,50,-54.5982,93.7692,,,,,,,,,
19600,,,50,-53.641,93.9383,,,,,,,,,
19650,,,50,-57.7572,93.6529,,,,,,,,,
19700,,,50,-54.9581,98.6808,,,,,,,,,
19750,,,50,-50.1278,100.4156,,,,,,,,,
19800,,,50,-54.8878,100.4107,,,,,,,,,
19850,,,50,-51.3281,100.1136,,,,,,,,,
19900,,,50,-55.8648,100.2268,,,,,,,,,
19950,,,50,-52.057,100.0538,,,,,,,,,
20000,,,,,,0.4962,0.6747,0.0049,21.7291,0.4269,0.0306,0.0112,1.4046,0.0207
20000,-12.1417,50.0,,,,,,,,,,,,
20000,,,50,-57.7225,82.1325,,,,,,,,,
20050,,,50,-54.351,100.3625,,,,,,,,,
20100,,,50,-54.8711,100.3277,,,,,,,,,
20150,,,50,-55.4568,100.3222,,,,,,,,,
20200,,,50,-58.097,100.3626,,,,,,,,,
20250,,,50,-51.4537,98.9608,,,,,,,,,
20300,,,50,-58.7422,93.7505,,,,,,,,,
20350,,,50,-52.8395,93.5055,,,,,,,,,
20400,,,50,-53.8497,93.2133,,,,,,,,,
20450,,,50,-51.6579,94.1229,,,,,,,,,
20500,,,,,,0.5003,0.6838,0.0051,22.0358,0.4733,0.0305,0.0106,1.1178,0.0312
20500,,,50,-54.1615,99.0021,,,,,,,,,
20550,,,50,-49.669,100.2873,,,,,,,,,
20600,,,50,-53.3225,100.2606,,,,,,,,,
20650,,,50,-54.6217,97.2913,,,,,,,,,
20700,,,50,-45.4707,94.1871,,,,,,,,,
20750,,,50,-56.9154,93.6714,,,,,,,,,
20800,,,50,-55.9339,93.8467,,,,,,,,,
20850,,,50,-45.548,94.5303,,,,,,,,,
20900,,,50,-59.0928,98.4419,,,,,,,,,
20950,,,50,-54.183,100.6224,,,,,,,,,
21000,,,,,,0.4985,0.6819,0.0053,22.3193,0.4762,0.0306,0.0106,1.0667,0.039
