env_steps,return,length,train/length,train/return,FPS,op-kl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
229321,,,928,2183.6342,96.2129,,,,,,,
229500,,,,,,-134.208,-207.4607,752.1029,-134.208,9.5875,301.2445,6.5608
230000,,,,,,-134.2899,-216.4698,821.5084,-134.2899,11.2637,225.1397,4.2759
230000,939.7057,520.0,,,,,,,,,,
230321,,,1000,1327.2878,80.64,,,,,,,
230400,,,79,170.6151,96.1865,,,,,,,
230494,,,94,226.5556,96.2045,,,,,,,
230500,,,,,,-134.7854,-211.8977,624.8318,-134.7854,8.3488,216.7547,4.4765
230659,,,165,376.799,96.3496,,,,,,,
230974,,,315,851.5929,96.7313,,,,,,,
231000,,,,,,-134.9002,-214.5379,696.0901,-134.9002,10.8575,317.542,4.7734
231500,,,,,,-135.1355,-210.7474,671.2531,-135.1355,9.1394,117.391,5.6604
231974,,,1000,-16.7994,96.2616,,,,,,,
232000,,,,,,-134.7559,-211.1816,869.6883,-134.7559,11.8387,237.7894,6.3712
232124,,,150,365.2399,98.5959,,,,,,,
232349,,,225,505.83,99.2344,,,,,,,
232500,,,,,,-134.3046,-210.3234,729.3304,-134.3046,10.4331,268.0097,4.5171
232581,,,232,586.7224,96.577,,,,,,,
233000,,,,,,-134.7953,-214.4611,983.0194,-134.7953,7.2534,119.3421,4.0595
233500,,,,,,-134.5927,-213.9628,957.639,-134.5927,7.676,218.0337,5.7055
233581,,,1000,609.2977,96.2085,,,,,,,
233677,,,96,245.825,96.5559,,,,,,,
234000,,,,,,-135.2772,-212.3547,826.8621,-135.2772,9.1096,191.6842,4.3178
234066,,,389,932.0089,99.6334,,,,,,,
234500,,,,,,-135.2128,-217.3605,681.8201,-135.2128,7.9329,137.9413,5.8997
234872,,,806,1883.1165,96.6017,,,,,,,
235000,,,,,,-134.945,-218.9123,678.9931,-134.945,7.9565,154.1439,4.3334
235000,1029.1594,423.3,,,,,,,,,,
235500,,,,,,-134.9746,-222.0837,690.453,-134.9746,7.5696,190.8369,5.9578
235872,,,1000,2564.3483,84.0898,,,,,,,
236000,,,,,,-135.4725,-217.78,650.6655,-135.4725,8.3316,191.3831,5.1677
236500,,,,,,-135.4373,-228.5554,741.8015,-135.4373,15.1112,315.4132,3.7954
236872,,,1000,1613.8228,96.6335,,,,,,,
237000,,,,,,-135.5314,-230.2801,689.3341,-135.5314,9.0796,184.7649,4.6285
237500,,,,,,-136.0675,-227.514,608.7567,-136.0675,7.7401,166.4433,5.5037
237872,,,1000,1462.9456,96.0985,,,,,,,
238000,,,,,,-135.451,-222.5793,689.2006,-135.451,7.8549,261.5815,4.1297
238500,,,,,,-135.7188,-226.9676,535.4747,-135.7188,6.7231,121.139,4.522
238872,,,1000,517.9079,95.9619,,,,,,,
239000,,,,,,-134.9646,-228.4304,916.5599,-134.9646,7.7135,187.7464,4.5379
239500,,,,,,-135.1627,-230.0438,890.0473,-135.1627,6.9364,176.5433,4.2588
239872,,,1000,293.1144,96.2665,,,,,,,
240000,,,,,,-135.9116,-229.4139,712.4557,-135.9116,7.3543,145.179,5.9095
240000,1497.1892,556.4,,,,,,,,,,
240221,,,349,587.3099,61.2399,,,,,,,
240500,,,,,,-136.248,-230.9773,586.3336,-136.248,7.0506,180.0146,7.5
240584,,,363,1016.3462,96.6976,,,,,,,
241000,,,,,,-136.0364,-230.7075,789.6737,-136.0364,9.4953,145.9434,5.3185
241236,,,652,1770.3694,97.9428,,,,,,,
241500,,,,,,-135.4907,-232.7818,695.2066,-135.4907,12.6486,194.2348,4.0801
242000,,,,,,-135.0797,-241.2526,807.5851,-135.0797,7.6996,199.2242,5.293
242236,,,1000,2766.9827,97.7724,,,,,,,
242500,,,,,,-135.8117,-242.4985,785.8751,-135.8117,7.8249,184.601,4.3813
242822,,,586,1477.209,99.0627,,,,,,,
243000,,,,,,-135.8569,-243.5528,599.9619,-135.8569,6.8434,177.0028,3.3521
243500,,,,,,-135.9771,-241.2313,623.4615,-135.9771,8.9845,167.1357,4.4894
243822,,,1000,2799.4059,97.1056,,,,,,,
244000,,,,,,-135.8587,-246.062,868.2841,-135.8587,11.504,268.4339,4.6113
244500,,,,,,-136.5908,-245.5775,638.4138,-136.5908,7.6899,184.3904,7.3459
244822,,,1000,2873.3182,97.4221,,,,,,,
245000,,,,,,-135.4456,-247.8211,883.355,-135.4456,7.8169,183.5881,7.6631
245000,2382.6014,783.5,,,,,,,,,,
245500,,,,,,-135.7807,-243.1963,818.4134,-135.7807,7.5568,138.7009,6.8146
245822,,,1000,2751.5329,75.0919,,,,,,,
246000,,,,,,-136.0125,-251.1871,649.7087,-136.0125,9.2525,285.872,4.1883
246500,,,,,,-135.8541,-254.7553,566.2516,-135.8541,8.1771,174.7938,5.3785
246822,,,1000,1988.0154,96.2869,,,,,,,
247000,,,,,,-135.1494,-252.2141,944.1797,-135.1494,7.9584,154.3215,3.8951
247500,,,,,,-136.4416,-248.76,572.9019,-136.4416,7.8939,155.3677,4.0835
247822,,,1000,1002.0925,96.1291,,,,,,,
248000,,,,,,-136.3175,-252.3696,863.1476,-136.3175,7.6705,182.3495,4.0821
248435,,,613,1773.5695,96.3869,,,,,,,
248500,,,,,,-136.2015,-251.8706,626.754,-136.2015,7.538,150.0147,5.2427
248895,,,460,1367.8914,96.3778,,,,,,,
249000,,,,,,-136.6481,-257.7912,831.5929,-136.6481,9.5284,232.1385,4.6777
249500,,,,,,-136.1095,-256.5252,855.1298,-136.1095,6.9203,191.9717,6.4143
249584,,,689,1759.2208,96.1128,,,,,,,
250000,,,,,,-136.1794,-251.0301,701.4372,-136.1794,8.7477,140.0871,8.4783
250000,2289.4384,912.4,,,,,,,,,,
250500,,,,,,-135.0589,-261.6391,983.7935,-135.0589,8.5251,227.2928,3.8129
250584,,,1000,3080.6297,72.1913,,,,,,,
251000,,,,,,-135.9115,-261.3922,710.2988,-135.9115,7.0301,140.7638,4.207
251500,,,,,,-136.1583,-262.3609,1006.4848,-136.1583,7.9671,143.7373,8.251
251584,,,1000,2983.7361,96.0999,,,,,,,
252000,,,,,,-136.1483,-263.6235,926.1504,-136.1483,8.6107,192.1902,8.9197
252195,,,611,1902.3382,96.3074,,,,,,,
252500,,,,,,-135.8943,-268.7864,975.0169,-135.8943,8.2609,147.7819,4.0631
252703,,,508,1505.7616,96.1968,,,,,,,
253000,,,,,,-135.8666,-265.9755,1131.6383,-135.8666,8.5835,181.2441,4.1943
253500,,,,,,-136.228,-266.2496,970.2535,-136.228,11.2139,294.1926,8.0633
253703,,,1000,3290.0149,98.7542,,,,,,,
254000,,,,,,-136.1025,-270.3229,976.2545,-136.1025,7.8209,121.3449,3.7071
254500,,,,,,-136.1371,-264.0913,745.9745,-136.1371,7.2548,146.3743,6.9705
254703,,,1000,3364.766,96.4207,,,,,,,
255000,,,,,,-135.6591,-276.0583,841.645,-135.6591,8.6712,148.6886,7.8447
255000,3274.0033,1000.0,,,,,,,,,,
255500,,,,,,-136.3599,-272.6175,719.5809,-136.3599,7.6264,202.7539,5.7386
255703,,,1000,3392.7815,70.9273,,,,,,,
256000,,,,,,-135.6902,-277.4081,844.5948,-135.6902,7.5335,154.908,4.8827
256071,,,368,995.944,96.2448,,,,,,,
256500,,,,,,-135.9113,-280.149,902.7643,-135.9113,9.0724,178.8076,8.5362
256504,,,433,1428.6208,96.4709,,,,,,,
256940,,,436,1501.41,96.1306,,,,,,,
257000,,,,,,-135.8355,-283.8268,779.0447,-135.8355,7.7321,135.7569,5.446
257500,,,,,,-136.4199,-281.9501,695.6331,-136.4199,7.0332,120.4315,10.1744
257940,,,1000,3547.0615,96.5158,,,,,,,
258000,,,,,,-136.3268,-281.0304,611.7094,-136.3268,8.2626,216.4717,4.7214
258048,,,108,308.8146,96.4018,,,,,,,
258500,,,,,,-136.3501,-287.7119,847.402,-136.3501,7.0946,147.3682,4.6579
259000,,,,,,-136.5518,-292.8912,750.512,-136.5518,9.1149,144.2264,5.6413
259048,,,1000,3455.3227,96.3513,,,,,,,
259500,,,,,,-136.527,-287.9086,701.7264,-136.527,7.8625,141.0933,6.13
259619,,,571,2000.7082,97.7067,,,,,,,
260000,,,,,,-135.8766,-294.4122,881.7195,-135.8766,7.6701,245.3333,5.0125
260000,2462.1794,691.5,,,,,,,,,,
260500,,,,,,-135.6672,-298.06,821.3183,-135.6672,8.8457,174.6274,4.2074
260619,,,1000,3714.6692,79.1762,,,,,,,
261000,,,,,,-136.3846,-297.8448,884.533,-136.3846,8.4084,162.536,7.1619
261500,,,,,,-136.1444,-295.7102,964.6526,-136.1444,8.4201,216.5129,4.9075
261619,,,1000,3523.2573,97.0733,,,,,,,
262000,,,,,,-136.1853,-303.6491,699.1265,-136.1853,7.9204,197.6071,7.8055
262033,,,414,1382.1196,99.7715,,,,,,,
262500,,,,,,-136.4657,-307.2414,790.1779,-136.4657,8.9335,262.6964,4.9623
263000,,,,,,-136.0481,-303.1711,918.1807,-136.0481,8.6067,178.0101,4.6104
263033,,,1000,3745.5278,98.199,,,,,,,
263273,,,240,791.9541,99.8729,,,,,,,
263500,,,,,,-136.8888,-298.4083,941.3054,-136.8888,7.9377,178.8707,4.7113
264000,,,,,,-136.9291,-300.2552,611.2723,-136.9291,11.5391,295.4214,5.1191
264273,,,1000,3752.0356,99.8385,,,,,,,
264355,,,82,269.8648,99.857,,,,,,,
264500,,,,,,-136.4242,-303.895,1065.932,-136.4242,10.877,274.0527,6.6454
265000,,,,,,-136.826,-306.9449,829.1932,-136.826,8.2207,125.8002,6.8541
265000,3964.3241,1000.0,,,,,,,,,,
265355,,,1000,3550.764,72.6227,,,,,,,
265500,,,,,,-136.5794,-306.9942,897.5468,-136.5794,7.0851,121.1115,5.0528
266000,,,,,,-136.4963,-314.968,812.6732,-136.4963,9.6114,344.0852,7.4071
266355,,,1000,3850.3227,97.1644,,,,,,,
266500,,,,,,-137.0645,-314.6382,749.3099,-137.0645,7.2915,143.9566,4.8735
267000,,,,,,-136.424,-313.3714,847.2607,-136.424,7.7112,172.7398,6.5528
267355,,,1000,3768.1876,96.3539,,,,,,,
267500,,,,,,-137.3568,-313.3446,744.6812,-137.3568,6.8838,98.9625,5.2146
268000,,,,,,-136.5129,-319.0993,878.6769,-136.5129,7.4255,124.9694,4.6092
268313,,,958,3740.8286,96.2924,,,,,,,
268500,,,,,,-137.2714,-314.913,696.3719,-137.2714,10.5125,232.0542,4.1992
269000,,,,,,-137.4559,-322.6214,736.0102,-137.4559,11.4552,169.5148,6.9723
269313,,,1000,3753.0483,96.3695,,,,,,,
269500,,,,,,-137.0608,-319.6171,797.6852,-137.0608,9.3285,228.6665,4.9404
270000,,,,,,-136.5872,-327.2455,1074.0288,-136.5872,10.271,261.3253,4.0149
270000,3414.7439,919.7,,,,,,,,,,
270313,,,1000,3885.5065,72.5085,,,,,,,
270499,,,186,507.7641,96.4608,,,,,,,
270500,,,,,,-137.5477,-327.282,734.491,-137.5477,9.5555,155.4117,5.9784
271000,,,,,,-137.3245,-329.7241,658.4449,-137.3245,9.4518,254.2564,3.9901
271499,,,1000,3818.1941,96.4487,,,,,,,
271500,,,,,,-137.151,-334.558,604.3792,-137.151,9.2765,199.8568,4.8381
272000,,,,,,-137.1105,-331.7045,876.8295,-137.1105,13.7924,419.382,4.4558
272499,,,1000,2855.42,96.2728,,,,,,,
272500,,,,,,-136.9546,-339.5308,702.1767,-136.9546,9.1887,154.2834,5.042
273000,,,,,,-137.1175,-334.8105,787.5808,-137.1175,8.6559,189.3345,4.9297
273499,,,1000,3846.756,98.8045,,,,,,,
273500,,,,,,-136.7537,-338.6359,967.3044,-136.7537,9.3108,232.8492,5.2819
274000,,,,,,-136.6409,-343.3536,1209.1517,-136.6409,8.0721,169.7922,8.323
274499,,,1000,4080.5624,97.7806,,,,,,,
274500,,,,,,-136.743,-344.2681,993.4371,-136.743,8.1433,205.7414,7.0045
275000,,,,,,-136.8217,-340.4772,967.2302,-136.8217,8.9844,246.4684,6.2116
275000,3626.7075,876.8,,,,,,,,,,
275499,,,1000,3953.2312,73.5629,,,,,,,
275500,,,,,,-137.2645,-343.4189,750.6061,-137.2645,7.5413,154.4629,5.3701
276000,,,,,,-136.9275,-348.2793,965.1489,-136.9275,7.9154,123.2841,5.9357
276499,,,1000,4138.2297,98.0366,,,,,,,
276500,,,,,,-136.8963,-352.3635,911.8933,-136.8963,8.5634,181.2559,6.0682
277000,,,,,,-137.1964,-349.9675,838.2995,-137.1964,9.5497,195.2849,5.8892
277499,,,1000,4186.5355,96.7662,,,,,,,
277500,,,,,,-137.4162,-361.667,1127.3274,-137.4162,8.4077,143.0438,4.897
278000,,,,,,-137.2541,-357.6726,805.9937,-137.2541,8.5947,215.4821,3.9934
278499,,,1000,4163.6776,97.2731,,,,,,,
278500,,,,,,-137.3638,-364.7952,643.8234,-137.3638,9.1906,255.1565,4.8655
279000,,,,,,-137.1158,-359.6659,806.3367,-137.1158,9.8134,168.4821,4.6765
279499,,,1000,3964.0148,99.3597,,,,,,,
279500,,,,,,-136.787,-368.1957,952.7641,-136.787,9.5249,209.3262,4.1107
280000,,,,,,-137.7479,-371.392,1001.5126,-137.7479,8.94,161.1854,8.3936
280000,4317.3737,1000.0,,,,,,,,,,
280499,,,1000,4136.6824,71.2952,,,,,,,
280500,,,,,,-137.3934,-364.3792,750.5947,-137.3934,9.1451,255.8197,7.1767
281000,,,,,,-137.9603,-369.5982,562.8293,-137.9603,10.3021,347.7775,5.5004
281499,,,1000,4103.3675,97.695,,,,,,,
281500,,,,,,-136.9639,-375.5426,1302.7372,-136.9639,7.8481,151.7718,8.3055
282000,,,,,,-136.8277,-376.7,1462.7322,-136.8277,9.5189,181.8466,5.376
282229,,,730,2984.1648,96.491,,,,,,,
282500,,,,,,-137.2942,-385.2563,1002.1609,-137.2942,10.9915,174.4138,8.7183
283000,,,,,,-136.8879,-383.5741,1119.4989,-136.8879,42.2247,629.4255,8.5668
283051,,,822,3427.2429,96.3728,,,,,,,
283189,,,138,551.9263,96.5959,,,,,,,
283500,,,,,,-137.4228,-377.3793,1046.5942,-137.4228,10.8441,266.5772,3.9559
284000,,,,,,-137.2965,-379.139,1027.0101,-137.2965,9.7087,206.4461,7.1001
284189,,,1000,4491.2955,96.7286,,,,,,,
284500,,,,,,-136.8703,-386.6675,883.853,-136.8703,10.9017,205.3672,7.4463
285000,,,,,,-137.1919,-388.6284,764.4035,-137.1919,9.4396,236.7173,8.6329
285000,3961.9615,870.0,,,,,,,,,,
285006,,,817,3526.7954,69.8813,,,,,,,
285500,,,,,,-137.6983,-386.3869,936.2609,-137.6983,11.2993,293.1215,5.0089
286000,,,,,,-137.5278,-396.4656,1163.521,-137.5278,11.8652,281.635,6.0921
286006,,,1000,4227.1985,97.6059,,,,,,,
286500,,,,,,-138.3036,-389.6054,776.1101,-138.3036,13.0139,225.7105,9.959
287000,,,,,,-137.2501,-391.3807,1034.4146,-137.2501,11.6044,265.8691,7.9383
287006,,,1000,4378.1808,98.8533,,,,,,,
287500,,,,,,-137.7072,-404.3101,803.2557,-137.7072,12.773,236.4437,5.8136
288000,,,,,,-137.8681,-407.9852,1003.7712,-137.8681,12.8064,196.3605,6.0982
288006,,,1000,4350.4162,96.3966,,,,,,,
288500,,,,,,-138.1385,-411.4874,600.897,-138.1385,11.6816,164.4064,8.7136
289000,,,,,,-137.66,-407.3226,935.9249,-137.66,17.2723,264.22,9.0093
289006,,,1000,4300.1807,96.6321,,,,,,,
289022,,,16,-6.0451,96.1978,,,,,,,
289042,,,20,7.4519,96.6343,,,,,,,
289500,,,,,,-137.9973,-411.7833,837.7703,-137.9973,13.3449,334.4162,6.7278
290000,,,,,,-138.2503,-409.9719,1113.4437,-138.2503,11.3236,232.9642,5.7045
290000,3679.5029,795.9,,,,,,,,,,
290042,,,1000,4353.9225,75.0079,,,,,,,
290500,,,,,,-137.5757,-414.753,706.9775,-137.5757,14.1422,156.0323,5.0724
291000,,,,,,-138.0199,-418.1345,1053.6825,-138.0199,14.2075,291.5304,4.9382
291042,,,1000,1684.7466,96.1924,,,,,,,
291182,,,140,617.718,96.6123,,,,,,,
291500,,,,,,-138.0616,-421.9795,1025.0403,-138.0616,13.0611,257.4875,6.5132
291770,,,588,2679.2169,96.5513,,,,,,,
291867,,,97,332.9832,96.465,,,,,,,
292000,,,,,,-136.5133,-422.6913,1052.84,-136.5133,13.769,231.371,5.6464
292500,,,,,,-138.2096,-421.4702,1261.1279,-138.2096,14.5788,300.3828,6.9257
292867,,,1000,4465.292,96.6684,,,,,,,
293000,,,,,,-137.4292,-431.2396,1205.8867,-137.4292,12.337,276.9441,6.1799
293500,,,,,,-138.1165,-435.6349,1237.6057,-138.1165,12.7038,202.3549,7.9933
293867,,,1000,4497.6168,99.6737,,,,,,,
294000,,,,,,-137.9245,-436.3982,826.799,-137.9245,13.5884,267.4531,5.4995
294500,,,,,,-137.795,-441.0963,1253.0996,-137.795,14.9664,208.3738,6.5799
294867,,,1000,4647.1714,96.7414,,,,,,,
295000,,,,,,-137.8483,-446.4987,1300.2209,-137.8483,19.8426,380.2053,6.7052
295000,4819.1163,1000.0,,,,,,,,,,
295500,,,,,,-137.3326,-443.4399,1381.4933,-137.3326,16.904,294.8131,13.072
295867,,,1000,4483.8854,72.5162,,,,,,,
296000,,,,,,-138.227,-443.8802,944.0671,-138.227,13.3232,279.201,10.8088
296500,,,,,,-138.0057,-450.4236,1399.1437,-138.0057,16.7437,252.0871,6.187
296867,,,1000,4813.3553,98.6585,,,,,,,
297000,,,,,,-138.1203,-454.5868,1150.9595,-138.1203,12.6269,216.4858,5.7381
297500,,,,,,-137.4197,-450.7639,1211.5864,-137.4197,16.1892,326.7758,17.092
297867,,,1000,-1290.1579,97.4104,,,,,,,
298000,,,,,,-138.3867,-450.3182,667.518,-138.3867,13.6335,290.0637,6.7434
298500,,,,,,-138.6859,-458.2144,1164.589,-138.6859,14.0262,347.0007,5.4949
298867,,,1000,4552.62,99.2429,,,,,,,
299000,,,,,,-138.2332,-462.0498,1108.9794,-138.2332,18.5552,444.9574,8.3071
299500,,,,,,-138.5343,-462.5645,1003.8035,-138.5343,13.711,270.6367,6.64
299867,,,1000,4223.8531,96.3724,,,,,,,
300000,,,,,,-137.9894,-464.5656,1297.608,-137.9894,12.3556,239.9268,8.9745
300000,4230.2144,868.8,,,,,,,,,,
300500,,,,,,-138.3224,-468.5104,1110.3524,-138.3224,22.8748,460.2138,6.82
300867,,,1000,4606.5308,73.7803,,,,,,,
301000,,,,,,-138.2563,-471.4884,1016.5402,-138.2563,14.6344,265.2919,4.941
301500,,,,,,-137.5938,-470.884,1036.4052,-137.5938,13.0932,183.7584,8.1856
301867,,,1000,4742.7079,98.0269,,,,,,,
302000,,,,,,-138.1766,-475.0214,1207.5785,-138.1766,12.9986,168.7615,8.0608
302500,,,,,,-138.6352,-483.0143,1138.4457,-138.6352,13.933,228.6717,6.6201
302867,,,1000,4595.9715,96.9964,,,,,,,
303000,,,,,,-138.3084,-477.2572,1064.5057,-138.3084,12.5786,213.7875,5.9533
303500,,,,,,-138.8038,-476.0435,1282.1263,-138.8038,28.4835,638.7962,5.6422
303770,,,903,4083.1782,96.4946,,,,,,,
304000,,,,,,-138.5329,-482.9215,1128.3717,-138.5329,13.4177,267.2243,7.9105
304500,,,,,,-138.2169,-490.0539,864.5356,-138.2169,12.8121,210.1919,5.8661
304770,,,1000,4506.8985,99.29,,,,,,,
305000,,,,,,-138.5744,-492.334,1410.683,-138.5744,16.5303,298.9602,6.9919
305000,4175.1237,869.6,,,,,,,,,,
305500,,,,,,-138.9154,-495.8527,1231.5922,-138.9154,15.1708,470.5823,5.4225
305770,,,1000,1823.3481,73.4758,,,,,,,
305825,,,55,177.5238,96.4614,,,,,,,
306000,,,,,,-137.8165,-497.9137,1509.3505,-137.8165,18.6146,313.162,6.4855
306387,,,562,2540.2117,96.4541,,,,,,,
306500,,,,,,-138.5947,-501.3447,1047.4266,-138.5947,22.71,411.0359,6.5921
307000,,,,,,-138.7011,-503.38,783.0605,-138.7011,30.598,422.5627,9.6021
307387,,,1000,-1472.3108,96.0747,,,,,,,
307500,,,,,,-138.1377,-507.8286,1413.8428,-138.1377,14.6996,325.159,9.1362
308000,,,,,,-139.0226,-507.8579,749.4182,-139.0226,17.6908,475.2147,6.9134
308387,,,1000,4883.9302,96.3432,,,,,,,
308500,,,,,,-138.6025,-504.2083,1077.8483,-138.6025,12.6781,251.4946,8.9987
309000,,,,,,-138.5064,-511.9857,1147.505,-138.5064,13.355,271.9083,5.6338
309387,,,1000,4530.9147,96.193,,,,,,,
309425,,,38,101.8985,96.4275,,,,,,,
309500,,,,,,-139.5507,-516.1714,780.4434,-139.5507,14.7722,430.958,6.3327
310000,,,,,,-138.9714,-514.9352,1148.7561,-138.9714,12.7176,363.5875,7.4289
310000,3273.953,810.3,,,,,,,,,,
310425,,,1000,4282.3657,75.3303,,,,,,,
310500,,,,,,-139.1404,-518.235,1046.8755,-139.1404,15.2465,308.1181,7.1392
311000,,,,,,-138.7966,-519.8316,1231.2465,-138.7966,13.9441,320.5964,7.4525
311425,,,1000,4373.7261,96.5178,,,,,,,
311500,,,,,,-139.1973,-518.366,1724.1072,-139.1973,17.7133,289.3134,9.2155
312000,,,,,,-138.7171,-518.8366,1468.0682,-138.7171,17.9718,422.6692,4.7939
312233,,,808,3857.9747,97.473,,,,,,,
312247,,,14,0.808,100.2174,,,,,,,
312500,,,,,,-138.9501,-522.5957,1325.2852,-138.9501,13.0065,283.4348,7.1915
313000,,,,,,-138.5896,-525.1911,1370.6263,-138.5896,14.4933,347.7388,9.5943
313051,,,804,3993.848,99.9437,,,,,,,
313500,,,,,,-138.5623,-529.4622,1277.4969,-138.5623,14.2708,317.1404,6.6815
314000,,,,,,-139.526,-527.3324,827.1707,-139.526,10.822,180.1062,9.6648
314051,,,1000,4892.6328,97.2057,,,,,,,
314500,,,,,,-138.9331,-528.5691,896.1923,-138.9331,11.8647,268.0269,5.0559
315000,,,,,,-139.2684,-535.9165,1472.0349,-139.2684,11.863,198.1429,6.4018
315000,3325.7641,889.2,,,,,,,,,,
315051,,,1000,4544.5248,73.9438,,,,,,,
315500,,,,,,-139.4008,-537.63,1239.6639,-139.4008,13.9566,252.6717,6.9188
316000,,,,,,-139.1959,-539.7153,1543.293,-139.1959,20.6427,604.9318,7.9928
316051,,,1000,4719.5562,97.1116,,,,,,,
316500,,,,,,-139.6097,-540.3943,949.2528,-139.6097,19.4154,536.4506,6.4924
317000,,,,,,-139.1611,-538.0526,1599.9751,-139.1611,20.3376,474.3171,7.755
317051,,,1000,4795.4087,96.7387,,,,,,,
317129,,,78,-71.6572,96.3728,,,,,,,
317500,,,,,,-139.2307,-542.1818,1292.2708,-139.2307,21.6324,288.4843,7.7488
318000,,,,,,-138.6772,-542.7521,1273.2211,-138.6772,14.7347,364.4403,7.9592
318129,,,1000,4903.2744,96.4897,,,,,,,
318500,,,,,,-138.3073,-543.0768,2119.9978,-138.3073,13.555,352.954,5.702
319000,,,,,,-139.7221,-549.6327,1278.5599,-139.7221,12.0458,271.0584,8.1026
319129,,,1000,4821.6779,96.4453,,,,,,,
319500,,,,,,-139.3346,-549.6981,998.3432,-139.3346,12.618,373.1672,9.5132
319585,,,456,2127.8555,96.4063,,,,,,,
320000,,,,,,-137.5161,-549.125,1753.8761,-137.5161,11.8936,280.0159,6.8553
320000,4395.6828,885.0,,,,,,,,,,
320074,,,489,2246.9424,58.4373,,,,,,,
320413,,,339,1411.6253,96.2697,,,,,,,
320500,,,,,,-139.5749,-552.6543,1488.8304,-139.5749,12.784,293.6049,5.9533
321000,,,,,,-139.3783,-553.8911,1727.6147,-139.3783,20.2974,632.7739,7.3268
321413,,,1000,5030.2164,98.423,,,,,,,
321500,,,,,,-139.7544,-557.5305,966.7953,-139.7544,11.5614,397.5131,6.8434
322000,,,,,,-139.5046,-556.6616,1141.0227,-139.5046,15.4028,461.1542,10.0948
322413,,,1000,4905.5847,96.8175,,,,,,,
322500,,,,,,-139.5923,-561.1135,889.8626,-139.5923,12.0355,262.4795,11.0603
323000,,,,,,-139.3997,-562.6219,1248.0178,-139.3997,12.8699,287.8199,5.6651
323413,,,1000,4780.112,96.4904,,,,,,,
323500,,,,,,-140.0692,-564.724,1409.8293,-140.0692,15.2279,430.7073,8.714
324000,,,,,,-139.3276,-564.9053,1002.0387,-139.3276,15.1652,547.9027,8.7046
324413,,,1000,4762.9693,96.1796,,,,,,,
324500,,,,,,-139.7491,-567.698,960.7383,-139.7491,14.9122,349.8927,7.3948
324534,,,121,530.3906,96.3675,,,,,,,
325000,,,,,,-139.8072,-569.1925,1133.8322,-139.8072,68.6544,1678.9481,9.537
325000,3592.2662,894.6,,,,,,,,,,
325500,,,,,,-139.6016,-568.4419,1677.8344,-139.6016,13.3601,414.293,8.1986
325534,,,1000,4819.1837,72.8802,,,,,,,
326000,,,,,,-139.2765,-570.783,1257.0388,-139.2765,15.6655,491.8787,5.6751
326500,,,,,,-139.2727,-571.4522,1714.8575,-139.2727,10.5583,221.017,4.57
326534,,,1000,4816.3268,96.3783,,,,,,,
326751,,,217,723.891,96.1741,,,,,,,
327000,,,,,,-139.1012,-574.0807,1632.9303,-139.1012,15.6266,317.0832,5.7222
327500,,,,,,-139.4369,-573.8971,1430.8051,-139.4369,12.1616,301.4749,6.2108
327751,,,1000,-1021.3417,96.1714,,,,,,,
327765,,,14,2.7665,96.5313,,,,,,,
328000,,,,,,-139.0535,-574.4098,1250.0078,-139.0535,11.6221,330.4989,6.1004
328343,,,578,2831.4623,96.2392,,,,,,,
328500,,,,,,-140.1548,-575.0803,939.5709,-140.1548,12.3417,310.772,5.951
329000,,,,,,-140.1986,-575.4971,1328.0129,-140.1986,11.7124,271.3993,6.7456
329343,,,1000,4599.0055,96.4736,,,,,,,
329409,,,66,218.2093,96.4007,,,,,,,
329500,,,,,,-138.1574,-576.4783,1899.4672,-138.1574,12.5717,396.6802,7.8665
330000,,,,,,-140.1622,-576.4835,1510.4092,-140.1622,12.8423,439.052,6.5253
330000,2046.1796,798.2,,,,,,,,,,
330409,,,1000,4952.038,74.3585,,,,,,,
330500,,,,,,-140.2046,-580.5262,947.1746,-140.2046,10.2334,212.2089,5.7975
330736,,,327,1422.3561,96.1193,,,,,,,
331000,,,,,,-140.2771,-582.0372,1000.8812,-140.2771,11.6681,213.0988,6.1312
331500,,,,,,-140.2184,-581.1174,1339.4421,-140.2184,10.5561,211.8337,6.4871
331736,,,1000,1077.9344,96.4442,,,,,,,
332000,,,,,,-139.4993,-582.5604,1140.2201,-139.4993,11.9044,211.7697,5.5673
332500,,,,,,-139.7411,-587.4137,1777.7717,-139.7411,10.3968,164.8891,6.1425
332736,,,1000,4745.5703,96.2038,,,,,,,
333000,,,,,,-140.1952,-585.9132,1741.4473,-140.1952,12.28,280.975,9.5697
333500,,,,,,-139.6021,-581.6951,1611.9159,-139.6021,14.5487,424.7384,5.7769
333736,,,1000,561.076,96.1421,,,,,,,
334000,,,,,,-140.4173,-585.2889,1054.9788,-140.4173,14.1109,364.8281,5.0201
334234,,,498,2520.2233,96.3583,,,,,,,
334244,,,10,-10.0601,96.5913,,,,,,,
334500,,,,,,-140.0111,-586.1524,931.1714,-140.0111,15.6635,389.7386,9.2545
335000,,,,,,-139.8177,-583.7549,1468.9851,-139.8177,34.2817,1116.8878,4.9688
335000,3896.5332,971.9,,,,,,,,,,
335165,,,921,4598.3516,69.8251,,,,,,,
335500,,,,,,-139.9533,-589.1842,1334.3577,-139.9533,11.3837,309.3055,5.4363
336000,,,,,,-139.2549,-586.6549,1609.7653,-139.2549,18.1337,690.5516,7.8785
336165,,,1000,4851.0959,97.0686,,,,,,,
