env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
2010000,0.92,12.8,1.0,0.7491,12.6103,0.9117,0.2979,0.0008,548.5941
2020000,0.9281,11.5,1.0,0.7046,12.4378,0.8881,0.2981,0.0008,548.514
2030000,0.9406,9.5,1.0,0.7094,12.837,0.8922,0.298,0.0008,550.0674
2040000,0.92,12.8,1.0,0.7061,12.3305,0.889,0.2979,0.0008,549.1558
2050000,0.9006,15.9,1.0,0.7433,12.7714,0.9093,0.2985,0.0008,545.4721
2060000,0.9187,13.0,1.0,0.7053,12.6103,0.889,0.2986,0.0008,544.5484
2070000,0.92,12.8,1.0,0.7138,12.6582,0.8937,0.2982,0.0008,544.9475
2080000,0.9131,13.9,1.0,0.7013,12.87,0.888,0.2982,0.0008,547.0413
2090000,0.9175,13.2,1.0,0.747,12.5786,0.9107,0.2989,0.0008,545.2367
2100000,0.9194,12.9,1.0,0.7613,12.8866,0.9188,0.2986,0.0008,544.0137
2110000,0.9225,12.4,1.0,0.7799,12.7065,0.9276,0.2985,0.0008,544.9501
2120000,0.9175,13.2,1.0,0.7475,12.4533,0.9103,0.2987,0.0008,543.7998
2130000,0.9225,12.4,1.0,0.7323,12.5945,0.903,0.2985,0.0008,539.871
2140000,0.9256,11.9,1.0,0.7593,12.7226,0.9173,0.2987,0.0008,543.9149
2150000,0.9187,13.0,1.0,0.7144,12.5,0.8938,0.2989,0.0008,539.5674
2160000,0.9256,11.9,1.0,0.7493,12.5945,0.9118,0.2989,0.0008,539.9717
2170000,0.9294,11.3,1.0,0.7023,12.5156,0.8874,0.2991,0.0008,538.1052
2180000,0.9056,15.1,1.0,0.7234,12.2249,0.8973,0.2992,0.0008,536.1141
2190000,0.9162,13.4,1.0,0.7551,12.6743,0.9151,0.2989,0.0008,541.2819
2200000,0.9275,11.6,1.0,0.7266,12.6263,0.9003,0.2991,0.0008,535.9359
2210000,0.9331,10.7,1.0,0.7589,12.5945,0.9169,0.2995,0.0009,538.4277
2220000,0.9087,14.6,1.0,0.7111,13.0039,0.8934,0.2991,0.0008,536.6764
2230000,0.93,11.2,1.0,0.7405,12.5786,0.9069,0.2993,0.0008,537.5119
2240000,0.9281,11.5,1.0,0.7454,12.4224,0.9093,0.2993,0.0008,538.9839
