env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
1580000,0.9667,3.7,1.0,0.8057,6.105,0.9286,0.0014,0.0024,542.9174
1590000,0.9442,6.2,1.0,0.8011,6.0241,0.9259,0.0014,0.0024,538.1209
1600000,0.9523,5.3,1.0,0.8252,6.2933,0.9396,0.0014,0.0024,544.2659
1610000,0.9487,5.7,1.0,0.8128,5.9773,0.9319,0.0014,0.0024,541.1868
1620000,0.9532,5.2,1.0,0.8216,6.0976,0.9366,0.0014,0.0024,537.3779
1630000,0.9577,4.7,1.0,0.8169,6.2422,0.9351,0.0014,0.0024,536.8545
1640000,0.9586,4.6,1.0,0.8191,6.2035,0.9361,0.0014,0.0024,538.1384
1650000,0.9559,4.9,1.0,0.8204,6.2617,0.9368,0.0014,0.0024,536.1308
1660000,0.928,8.0,1.0,0.8241,6.079,0.938,0.0014,0.0024,535.3899
1670000,0.9685,3.5,1.0,0.7975,6.2112,0.9248,0.0014,0.0024,536.407
1680000,0.9604,4.4,1.0,0.8139,6.1463,0.933,0.0014,0.0024,534.0923
1690000,0.9496,5.6,1.0,0.8157,6.1162,0.9339,0.0014,0.0024,532.3694
1700000,0.9478,5.8,1.0,0.8282,6.1501,0.9403,0.0014,0.0024,534.2693
1710000,0.9523,5.3,1.0,0.8364,6.0938,0.9445,0.0014,0.0024,529.0467
1720000,0.9307,7.7,1.0,0.832,6.3694,0.9433,0.0014,0.0024,531.484
1730000,0.9334,7.4,1.0,0.8246,6.0976,0.9384,0.0014,0.0024,530.743
1740000,0.9505,5.5,1.0,0.8415,6.1958,0.9473,0.0014,0.0024,528.6101
1750000,0.9397,6.7,1.0,0.84,6.2422,0.9469,0.0014,0.0024,528.514
1760000,0.9658,3.8,1.0,0.8192,6.1463,0.9355,0.0014,0.0024,531.3218
1770000,0.9559,4.9,1.0,0.8185,5.9916,0.9347,0.0014,0.0024,531.1628
1780000,0.9199,8.9,1.0,0.8463,6.1087,0.9493,0.0014,0.0024,527.4181
1790000,0.9424,6.4,1.0,0.8288,6.3052,0.9414,0.0014,0.0024,528.5074
1800000,0.9721,3.1,1.0,0.8215,6.2775,0.9366,0.0014,0.0024,525.6896
1810000,0.9334,7.4,1.0,0.8357,6.1843,0.9443,0.0014,0.0024,527.0424
1820000,0.9442,6.2,1.0,0.8275,6.215,0.9397,0.0014,0.0024,526.4215
1830000,0.955,5.0,1.0,0.8361,6.068,0.9442,0.0014,0.0023,526.0469
1840000,0.9577,4.7,1.0,0.8437,5.8789,0.9471,0.0014,0.0024,523.7767
1850000,0.9343,7.3,1.0,0.8214,6.1728,0.937,0.0014,0.0024,524.9759
1860000,0.9577,4.7,1.0,0.8399,6.2578,0.9462,0.0014,0.0024,521.062
1870000,0.9532,5.2,1.0,0.8212,6.1538,0.9366,0.0014,0.0024,523.3746
1880000,0.9388,6.8,1.0,0.8488,6.135,0.9509,0.0014,0.0024,522.0174
1890000,0.946,6.0,1.0,0.8596,6.1501,0.9563,0.0014,0.0024,523.1455
1900000,0.9478,5.8,1.0,0.8236,6.0168,0.9374,0.0014,0.0024,522.3085
1910000,0.9658,3.8,1.0,0.8171,6.1614,0.9347,0.0014,0.0024,520.0784
1920000,0.9433,6.3,1.0,0.8347,6.0533,0.9431,0.0014,0.0023,520.8656
1930000,0.9568,4.8,1.0,0.8305,6.1538,0.9415,0.0014,0.0023,517.133
1940000,0.9523,5.3,1.0,0.8279,6.192,0.9406,0.0014,0.0023,518.1207
