env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,rkl,prior_entropy,posterior_entropy,alm_reward_batch,alm_loss,model_grad_norm,reward_loss,min_true_reward,max_true_reward,mean_true_reward,classifier_loss,reward_grad_norm,critic_loss,critic_grad_norm,min_imag_reward,max_imag_reward,mean_imag_reward,min_imag_kl_reward,max_imag_kl_reward,mean_imag_kl_reward,actor_loss,lambda_cost,min_imag_value,max_imag_value,mean_imag_value,action_std,actor_grad_norm
9447,,,45,230.5918,49.6638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9495,,,48,239.8663,49.8177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9500,,,,,,50,50,28,24.5162,1317.231,-44.1743,-44.1783,4.898,4217.0034,15538.0557,0.0123,3.2731,6.2147,4.9208,0.2562,11.8165,71.3158,943.4954,3.214,6.1713,4.8889,-12.928,8.9661,-2.3471,-153.8448,0.1,-7.7277,186.7069,135.9016,0.9145,29.5441
9555,,,60,293.8925,50.2391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9607,,,52,270.1194,50.7607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9659,,,52,279.612,49.9853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9707,,,48,251.3646,50.1469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9767,,,60,314.0682,52.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9858,,,91,417.9548,50.1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9909,,,51,257.5056,50.0961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9959,,,50,260.961,51.7851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,,,,,,50,50,27,23.6425,1313.819,-44.1769,-44.1797,4.926,4141.8594,13877.6475,0.0136,3.4936,6.409,4.9218,0.2562,7.7317,73.6676,847.3641,3.7296,6.2788,4.9354,-13.2314,7.3853,-2.7058,-158.0301,0.1,-27.344,194.8993,141.2766,0.91,78.5013
10000,369.3915,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,,,60,339.0238,36.6905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10054,,,35,173.3819,47.2548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10094,,,40,208.0395,47.8607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10151,,,57,292.8741,47.5444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10202,,,51,262.9802,49.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10262,,,60,301.7557,51.4803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10307,,,45,236.6653,52.3821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10365,,,58,278.7506,51.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437,,,72,346.0372,50.7907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10500,,,,,,50,50,28,25.2422,1187.8489,-44.1787,-44.1809,4.9513,3824.4028,13912.2979,0.0106,3.4936,6.6647,4.9381,0.2608,10.6294,67.3003,1264.2358,3.5279,6.4514,4.9149,-13.0139,7.7559,-2.8323,-160.9257,0.1,-13.4897,203.2414,143.3789,0.9055,51.827
10509,,,72,398.8305,49.8847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10560,,,51,232.9541,49.4732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10605,,,45,219.8733,50.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10657,,,52,260.0793,49.5387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10713,,,56,288.1304,49.2838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10794,,,81,386.2513,50.4407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10857,,,63,308.7369,50.0697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10916,,,59,304.5165,50.1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10974,,,58,317.5113,49.3444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11000,,,,,,50,50,28,25.1713,1212.373,-44.1783,-44.1808,4.9079,3942.1553,24375.5371,0.0101,3.3109,6.4727,4.8987,0.2793,15.2276,71.8353,709.6345,3.3882,6.4461,4.8593,-12.8315,7.7239,-2.3364,-164.7575,0.1,-22.5593,207.832,147.3631,0.901,43.1935
11049,,,75,344.3304,50.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11078,,,29,147.4687,49.4807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11128,,,50,236.0729,49.7181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11193,,,65,340.5699,52.3615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11246,,,53,276.7592,52.1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11303,,,57,290.6853,50.2733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11341,,,38,196.196,49.7447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11418,,,77,369.9051,50.0229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11470,,,52,239.3132,50.3143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11500,,,,,,50,50,28,24.1312,1276.1021,-44.1807,-44.1812,4.925,4230.8633,21755.1426,0.0103,3.5779,6.3988,4.9219,0.2473,23.9789,77.7605,693.535,3.5379,6.4488,4.94,-12.5826,7.8402,-2.3519,-167.2203,0.1,-23.8339,210.8801,149.3749,0.8965,52.8252
11527,,,57,282.7632,49.3992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11611,,,84,431.5325,50.3138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11680,,,69,311.3339,50.0784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11752,,,72,359.9251,49.4929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11804,,,52,268.1581,49.5222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897,,,93,464.6682,49.9469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11985,,,88,398.9014,50.1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12000,,,,,,50,50,28,24.1612,1259.0283,-44.1811,-44.1816,4.9252,4045.3711,14219.917,0.0107,3.6221,5.9726,4.9069,0.2283,10.4489,90.3492,1415.0417,3.453,6.3063,4.898,-12.8528,11.6154,-2.6665,-172.8918,0.1,-60.3521,221.664,157.1799,0.892,34.9559
12063,,,78,368.5756,50.6954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12135,,,72,397.5686,49.6992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12198,,,63,296.4384,49.4247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12261,,,63,337.0068,50.4851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12340,,,79,404.218,52.2884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12386,,,46,237.369,51.6663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12470,,,84,456.206,52.3995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12500,,,,,,50,50,29,23.7738,1181.8335,-44.1811,-44.1819,4.9411,3975.9966,21280.7051,0.0097,3.7197,6.225,4.9195,0.2531,7.1536,73.3425,971.676,3.6924,6.1765,4.9422,-9.8197,8.4312,-2.0476,-172.8934,0.1,-16.5126,224.7404,155.8669,0.8875,58.2404
12574,,,104,566.9676,52.3926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12649,,,75,376.5416,52.3416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12734,,,85,416.94,52.4045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12786,,,52,282.4998,52.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12877,,,91,440.9568,51.9166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12945,,,68,332.0351,52.0557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13000,,,,,,50,50,28,23.9557,1171.6406,-44.1815,-44.1819,4.895,3797.5586,20903.6836,0.0099,3.2771,6.6647,4.9169,0.2515,11.9327,73.4952,673.8112,3.0906,6.4667,4.9397,-10.8321,11.1379,-1.7598,-177.8378,0.1,-29.2637,230.3703,161.7254,0.883,46.0266
13037,,,92,436.727,50.0056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13119,,,82,434.0739,50.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13199,,,80,423.8871,50.5825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13245,,,46,232.4426,50.8618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13319,,,74,400.537,49.4027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13400,,,81,458.2035,49.9342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13500,,,,,,50,50,29,24.7238,1174.71,-44.1817,-44.1821,4.9571,3836.1914,18888.3535,0.0095,3.7213,6.7257,4.9483,0.2404,7.6926,81.2993,1215.6832,3.5673,6.7393,4.9668,-10.7161,11.4513,-2.3268,-174.0282,0.1,-46.551,238.1258,157.3149,0.8785,48.6558
13552,,,152,772.8296,50.0212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13605,,,53,271.1084,49.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13667,,,62,333.1182,49.8591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13728,,,61,330.1261,51.3823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13813,,,85,426.1319,50.0888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13907,,,94,424.759,50.0823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13973,,,66,346.404,49.9873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14000,,,,,,50,50,29,25.0839,1093.2894,-44.1819,-44.1819,4.9495,3674.4568,19507.3418,0.0102,3.6034,6.6645,4.9435,0.252,18.9595,82.405,1690.2728,3.5784,6.7891,4.9338,-10.0345,6.919,-2.1984,-181.0775,0.1,-23.0637,244.0911,165.3498,0.874,66.7782
14047,,,74,393.3471,49.9212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14139,,,92,441.9369,49.6296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14220,,,81,415.7971,50.2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14265,,,45,234.3711,50.3405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14373,,,108,528.0582,50.6526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14415,,,42,223.6511,52.3657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14477,,,62,322.2815,52.3054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14500,,,,,,50,50,29,24.9381,1130.8353,-44.182,-44.1822,4.9492,3694.8064,18856.5098,0.0076,3.8883,6.6535,4.9512,0.2216,6.4541,77.8148,1354.4938,3.6791,6.5343,4.9652,-11.2432,9.2479,-2.604,-178.6371,0.1,-21.7178,246.9649,161.0777,0.8695,55.9317
14510,,,33,166.8795,50.0344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14601,,,91,475.3582,50.0281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14710,,,109,615.3604,50.2981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14801,,,91,461.1889,49.8962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14862,,,61,324.1933,50.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14989,,,127,660.7347,50.0279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15000,,,,,,50,50,29,24.83,1128.0885,-44.182,-44.1822,4.9432,3667.0474,18291.582,0.0089,3.5484,6.4669,4.9496,0.2336,13.3285,86.651,2242.4404,3.676,6.5035,4.9969,-14.9346,7.6474,-2.9851,-183.0754,0.1,-10.7084,253.6588,166.0182,0.865,72.6108
15000,357.8409,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15081,,,92,491.4048,40.5842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15129,,,48,235.7061,49.6797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15198,,,69,331.0718,50.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15255,,,57,307.1829,49.8983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15333,,,78,335.1348,50.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15433,,,100,523.1649,49.7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15500,,,,,,50,50,29,24.9749,1121.4619,-44.1819,-44.1822,4.9814,3650.8872,26892.6035,0.0082,3.7315,6.6061,4.985,0.225,7.4721,84.4344,965.2432,3.639,6.7986,5.0133,-15.3243,7.2877,-2.4576,-186.9879,0.1,-23.7852,256.7264,169.5517,0.8605,69.9294
15519,,,86,445.9007,50.3476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15575,,,56,306.3172,50.0042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15635,,,60,320.0312,49.6544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15763,,,128,626.9485,50.2937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15829,,,66,355.9773,49.9226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15894,,,65,327.4151,49.8994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15962,,,68,346.8255,50.0316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16000,,,,,,50,50,29,24.3857,1036.219,-44.1822,-44.1822,5.0069,3391.6965,21629.6855,0.0073,3.5752,6.362,4.9486,0.2788,11.6535,80.8338,1183.1195,3.5042,6.394,4.9839,-12.8214,7.3852,-2.181,-180.5911,0.1,-22.0225,262.7923,163.2133,0.856,83.1804
16054,,,92,465.1397,51.9137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16107,,,53,258.3784,50.5566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16171,,,64,345.2301,50.8386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16239,,,68,311.5355,52.1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16278,,,39,194.8946,50.6863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16420,,,142,707.0604,50.9736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16500,,,,,,50,50,29,24.7062,1025.9116,-44.1821,-44.1823,4.9478,3478.9043,22573.2324,0.0072,3.0082,6.5297,4.9704,0.2451,6.9506,73.1463,1378.2595,2.7759,6.4139,4.9841,-12.856,9.1316,-2.1425,-188.1581,0.1,-25.9226,266.4359,170.3978,0.8515,71.03
16520,,,100,495.7939,51.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16551,,,31,156.5788,49.9174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16611,,,60,303.1508,49.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16685,,,74,383.4771,50.3122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16770,,,85,433.6568,50.9477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16835,,,65,308.8065,50.3267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16960,,,125,605.955,49.9036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17000,,,,,,50,50,29,25.0624,1022.4222,-44.1823,-44.1823,4.9757,3377.46,18391.002,0.0082,3.7409,6.303,4.9678,0.2702,11.7358,79.7227,1240.1198,3.8065,6.3174,4.9713,-12.3511,9.3138,-1.648,-191.9966,0.1,-28.4777,267.8555,174.6347,0.847,69.8785
17063,,,103,516.1438,49.8072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17134,,,71,340.0434,50.4896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17195,,,61,281.674,48.4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17283,,,88,454.3861,49.4268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17350,,,67,344.4101,49.1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17472,,,122,567.3874,49.5263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17500,,,,,,50,50,30,25.4259,1008.235,-44.1823,-44.1823,4.9185,3386.3259,18888.1113,0.0079,3.5484,6.7002,4.9732,0.2357,7.8058,75.1921,669.2574,3.6307,6.6317,5.0169,-13.983,8.2066,-1.6406,-187.5892,0.1,-10.4645,271.1259,170.4116,0.8425,80.2056
17539,,,67,348.4382,49.6304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17651,,,112,548.8961,49.9762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17728,,,77,408.5636,50.5009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17825,,,97,504.7446,49.8863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17892,,,67,349.4936,51.4768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17965,,,73,371.1845,52.5358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18000,,,,,,50,50,30,24.5493,1039.3191,-44.1823,-44.1823,4.9805,3481.4915,21773.2598,0.0092,3.2962,6.7833,4.9725,0.2577,9.3907,75.5336,1446.5836,3.6189,6.636,5.0131,-14.1195,8.0114,-2.7124,-185.3429,0.1,-7.5264,276.3794,168.4637,0.838,72.2474
18035,,,70,322.0274,51.2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18086,,,51,245.9332,49.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18165,,,79,411.0679,49.7644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18253,,,88,444.5561,49.7881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18318,,,65,345.4228,50.2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18453,,,135,664.4456,50.3148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18500,,,,,,50,50,29,25.3855,984.9669,-44.1823,-44.1823,4.9962,3372.8677,20893.7012,0.0079,3.728,6.3604,4.9598,0.2794,7.79,72.2622,1273.4225,3.7335,6.4407,4.9995,-11.2169,7.8281,-2.4863,-185.4944,0.1,-10.2332,278.6132,167.8418,0.8335,74.3335
18581,,,128,604.2885,51.6001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18637,,,56,273.3482,51.6872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18743,,,106,521.007,50.3448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18768,,,25,125.6561,49.3609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18794,,,26,132.0541,49.3607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18890,,,96,510.0046,49.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18959,,,69,361.8999,49.4287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19000,,,,,,50,50,28,25.6376,938.5242,-44.1823,-44.1823,4.9751,3211.6606,20503.4043,0.0063,3.7019,6.3859,4.9581,0.3023,24.8759,76.1992,754.4855,3.6955,6.2743,4.974,-11.7331,6.2004,-2.6465,-185.8433,0.1,-13.5077,291.2917,169.4264,0.829,58.4569
19012,,,53,265.1502,49.6716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19082,,,70,359.5066,49.8792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19155,,,73,380.5017,50.2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19251,,,96,452.7064,50.5264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19306,,,55,268.0726,52.3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19412,,,106,501.2747,51.3533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19480,,,68,346.7246,49.9097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19500,,,,,,50,50,28,27.5802,955.9332,-44.1823,-44.1823,4.947,3227.4871,22615.3867,0.007,3.2884,6.666,4.9601,0.2276,9.6999,83.6811,1519.8429,3.4111,6.734,4.9807,-12.0121,7.4242,-2.7166,-186.9759,0.1,0.129,290.5619,170.9167,0.8245,73.6078
19536,,,56,300.3742,49.8946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19587,,,51,259.3211,50.5063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19665,,,78,406.5015,49.9437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19873,,,208,978.9888,50.0816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19949,,,76,369.7011,50.1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19996,,,47,243.1522,49.7899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,,,,,,50,50,30,26.022,925.9147,-44.1823,-44.1823,4.9706,3159.3486,16886.3125,0.0078,2.7131,6.6677,4.9778,0.2539,14.4906,70.5827,1051.6149,2.9962,6.7295,5.0241,-11.9925,5.8342,-2.2182,-184.184,0.1,-6.9486,294.4635,167.5783,0.82,71.3701
20000,374.5,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20077,,,81,408.2268,37.7115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20128,,,51,255.7721,48.2117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20278,,,150,801.1316,50.8858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20341,,,63,328.4977,50.9411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20409,,,68,357.5203,52.4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20480,,,71,372.0905,52.3265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20500,,,,,,50,50,29,25.7624,948.8156,-44.1823,-44.1823,4.964,3205.9531,15998.1709,0.0061,3.3487,6.5706,4.9734,0.3111,18.6465,72.862,1042.7291,3.4395,6.4331,4.9916,-12.6209,7.3424,-2.7152,-185.3038,0.1,-16.2337,293.8531,169.7232,0.8155,80.7394
20563,,,83,437.9624,52.1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20675,,,112,575.8749,50.3776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20735,,,60,276.9938,50.5912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20826,,,91,501.9662,50.2282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20938,,,112,587.9054,50.5952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,,,,,,50,50,29,28.4564,920.965,-44.1823,-44.1823,4.9128,3081.4766,18144.0742,0.0073,3.7708,6.3616,4.9753,0.2809,10.3916,82.6675,1159.5179,3.8184,6.1826,4.9764,-11.2478,7.0971,-2.7941,-187.8307,0.1,1.9836,299.7029,172.0633,0.811,61.2835
21026,,,88,466.4861,50.0226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21128,,,102,541.4767,50.2572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21214,,,86,403.6504,50.3447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21314,,,100,503.7783,51.9932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21405,,,91,493.8259,50.2112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21481,,,76,396.9694,52.5046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500,,,,,,50,50,28,26.4887,887.1809,-44.1823,-44.1823,4.9455,3105.4697,22150.5488,0.0062,3.7808,6.6732,5.0263,0.2938,10.4361,70.6499,1238.5852,3.8522,6.8142,5.0109,-11.752,8.12,-2.6009,-178.2902,0.1,-15.2295,301.6222,161.9386,0.8065,72.4041
21550,,,69,360.6148,52.5517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21612,,,62,318.0889,52.2705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21710,,,98,442.2795,52.2574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21765,,,55,254.6007,50.4737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21841,,,76,377.1057,50.2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21969,,,128,590.1314,49.6575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22000,,,,,,50,50,29,27.7757,875.5338,-44.1823,-44.1823,4.9954,2998.5286,25312.4551,0.0069,3.7714,6.6052,5.0045,0.3341,20.0146,75.3027,1083.2046,3.6608,6.6822,5.0214,-9.8848,6.1397,-2.0832,-196.4663,0.1,-9.874,307.2419,179.5839,0.802,72.8063
22057,,,88,444.8562,50.1356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22159,,,102,539.5437,50.0684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22313,,,154,771.7809,50.1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22372,,,59,303.5747,50.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22471,,,99,481.7067,50.4593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22500,,,,,,50,50,29,26.7181,881.9927,-44.1823,-44.1823,5.0215,2998.4648,20538.2793,0.006,2.7131,6.7179,4.9586,0.3106,11.9767,84.5628,1275.4131,3.1168,6.9943,4.9828,-8.7964,6.1725,-2.2712,-196.9231,0.1,-3.9662,313.4418,180.9511,0.7975,80.4718
22608,,,137,628.9234,50.0557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22674,,,66,328.3843,50.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22776,,,102,542.9483,49.7415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22837,,,61,328.0366,50.0459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22950,,,113,542.3426,50.2934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23000,,,,,,50,50,28,29.0486,854.8068,-44.1823,-44.1823,4.9625,2926.5901,24714.9863,0.0053,3.4936,6.6645,5.016,0.2895,13.2825,65.8232,1027.2233,3.3339,6.9658,5.0455,-9.8992,8.8959,-2.2778,-193.0144,0.1,-8.7298,316.1551,176.3682,0.793,68.2771
23082,,,132,702.9424,50.1606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23216,,,134,616.0982,50.1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23316,,,100,469.9685,50.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23385,,,69,367.2454,49.7908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23485,,,100,525.1095,50.0382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23500,,,,,,50,50,29,28.9986,884.702,-44.1823,-44.1823,4.9594,3080.5854,28450.8105,0.0055,3.7366,6.6203,5.0155,0.3014,19.7252,76.5564,1234.2568,3.7851,6.8201,5.0378,-11.6227,7.4406,-2.1161,-192.0311,0.1,-10.2116,315.003,175.2331,0.7885,61.2792
23556,,,71,366.7539,50.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23656,,,100,457.1613,50.0094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
